Iter,TotTime,m_block,Alpha,Theta0,Theta_fin,V_theta_fin,V_block_fin,Wind_x,Wind_y,Vkitex,Vkitez,Vrelx,Vrelz,F_vinc,Tension,Lift,Drag,Stability
2000000, 200.00, 40.00, 20.00, 0.00, 1.37, 0.00, 1.87, 11.00, 0.00, 1.87, 0.00, -9.13, 0.00, 134.07, 263.84, 268.14, 53.63, 1
2000000, 200.00, 40.00, 20.00, 0.00, 1.37, 0.00, 3.87, 13.00, 0.00, 3.87, 0.00, -9.13, 0.00, 134.07, 263.84, 268.14, 53.63, 1
2000000, 200.00, 40.00, 20.00, 0.00, 1.37, 0.00, 5.87, 15.00, 0.00, 5.87, 0.00, -9.13, 0.00, 134.07, 263.84, 268.14, 53.63, 1
2000000, 200.00, 40.00, 20.00, 0.00, 1.37, 0.00, 7.87, 17.00, 0.00, 7.87, 0.00, -9.13, 0.00, 134.07, 263.84, 268.14, 53.63, 1
2000000, 200.00, 40.00, 20.00, 0.00, 1.37, 0.00, 9.87, 19.00, 0.00, 9.87, 0.00, -9.13, 0.00, 134.07, 263.84, 268.14, 53.63, 1
2000000, 200.00, 40.00, 20.00, 0.00, 1.37, 0.00, 11.87, 21.00, 0.00, 11.87, 0.00, -9.13, 0.00, 134.07, 263.84, 268.14, 53.63, 1
2000000, 200.00, 40.00, 20.00, 0.00, 1.37, 0.00, 13.87, 23.00, 0.00, 13.87, 0.00, -9.13, 0.00, 134.07, 263.84, 268.14, 53.63, 1
2000000, 200.00, 40.00, 20.00, 0.00, 1.37, 0.00, 15.87, 25.00, 0.00, 15.87, 0.00, -9.13, 0.00, 134.07, 263.84, 268.14, 53.63, 1
2000000, 200.00, 40.00, 20.00, 0.00, 1.37, 0.00, 17.87, 27.00, 0.00, 17.87, 0.00, -9.13, 0.00, 134.07, 263.84, 268.14, 53.63, 1
2000000, 200.00, 40.00, 20.00, 0.00, 1.37, 0.00, 19.87, 29.00, 0.00, 19.87, 0.00, -9.13, 0.00, 134.07, 263.84, 268.14, 53.63, 1
2000000, 200.00, 40.00, 20.00, 0.00, 1.37, 0.00, 21.87, 31.00, 0.00, 21.87, 0.00, -9.13, 0.00, 134.07, 263.84, 268.14, 53.63, 1
2000000, 200.00, 40.00, 20.00, 0.00, 1.37, 0.00, 23.87, 33.00, 0.00, 23.87, 0.00, -9.13, 0.00, 134.07, 263.84, 268.14, 53.63, 1
2000000, 200.00, 40.00, 20.00, 0.00, 1.37, 0.00, 25.87, 35.00, 0.00, 25.87, 0.00, -9.13, 0.00, 134.07, 263.84, 268.14, 53.63, 1
2000000, 200.00, 40.00, 20.00, 0.00, 1.37, 0.00, 27.87, 37.00, 0.00, 27.87, 0.00, -9.13, 0.00, 134.07, 263.84, 268.14, 53.63, 1
2000000, 200.00, 40.00, 20.00, 0.00, 1.37, 0.00, 29.87, 39.00, 0.00, 29.87, 0.00, -9.13, 0.00, 134.07, 263.84, 268.14, 53.63, 1
2000000, 200.00, 40.00, 20.00, 0.00, 1.37, 0.00, 31.87, 41.00, 0.00, 31.87, 0.00, -9.13, 0.00, 134.07, 263.84, 268.14, 53.63, 1
