step        alpha       action      reward        Q[s+0]      Q[s+1]      Q[s+2]
924000      20.000000     0     0.479759     244.682726     244.627989     0.000000
925000      19.000000     2     0.479369     244.622051     244.620868     244.645798
926000      20.000000     0     0.478979     244.682771     244.627989     0.000000
927000      19.000000     2     0.478589     244.622051     244.620868     244.645850
928000      20.000000     0     0.478198     244.682815     244.627989     0.000000
929000      19.000000     2     0.477808     244.622051     244.620868     244.645901
930000      20.000000     0     0.477418     244.682859     244.627989     0.000000
931000      19.000000     2     0.477027     244.622051     244.620868     244.645953
932000      20.000000     0     0.476636     244.682903     244.627989     0.000000
933000      19.000000     2     0.476245     244.622051     244.620868     244.646004
934000      20.000000     0     0.475854     244.682947     244.627989     0.000000
935000      19.000000     2     0.475462     244.622051     244.620868     244.646055
936000      20.000000     0     0.475070     244.682991     244.627989     0.000000
937000      19.000000     1     0.474679     244.622051     244.620868     244.646107
938000      19.000000     2     0.474287     244.622051     244.620918     244.646107
939000      20.000000     0     0.473895     244.683032     244.627989     0.000000
940000      19.000000     2     0.473503     244.622051     244.620918     244.646158
941000      20.000000     0     0.473111     244.683076     244.627989     0.000000
942000      19.000000     2     0.472718     244.622051     244.620918     244.646209
943000      20.000000     0     0.472326     244.683120     244.627989     0.000000
944000      19.000000     2     0.471934     244.622051     244.620918     244.646260
945000      20.000000     0     0.471542     244.683163     244.627989     0.000000
946000      19.000000     2     0.471150     244.622051     244.620918     244.646311
947000      20.000000     0     0.470758     244.683207     244.627989     0.000000
948000      19.000000     2     0.470367     244.622051     244.620918     244.646362
949000      20.000000     0     0.469975     244.683250     244.627989     0.000000
950000      19.000000     2     0.469583     244.622051     244.620918     244.646412
951000      20.000000     0     0.469192     244.683293     244.627989     0.000000
952000      19.000000     1     0.468801     244.622051     244.620918     244.646463
953000      19.000000     2     0.468410     244.622051     244.620967     244.646463
954000      20.000000     0     0.468019     244.683334     244.627989     0.000000
955000      19.000000     2     0.467629     244.622051     244.620967     244.646513
956000      20.000000     0     0.467238     244.683377     244.627989     0.000000
957000      19.000000     2     0.466849     244.622051     244.620967     244.646564
958000      20.000000     0     0.466459     244.683420     244.627989     0.000000
959000      19.000000     2     0.466069     244.622051     244.620967     244.646614
960000      20.000000     0     0.465679     244.683463     244.627989     0.000000
961000      19.000000     2     0.465291     244.622051     244.620967     244.646665
962000      20.000000     0     0.464901     244.683506     244.627989     0.000000
963000      19.000000     2     0.464513     244.622051     244.620967     244.646715
964000      20.000000     0     0.464124     244.683549     244.627989     0.000000
965000      19.000000     2     0.463736     244.622051     244.620967     244.646765
966000      20.000000     0     0.463347     244.683592     244.627989     0.000000
967000      19.000000     2     0.462960     244.622051     244.620967     244.646815
968000      20.000000     0     0.462571     244.683634     244.627989     0.000000
969000      19.000000     2     0.462184     244.622051     244.620967     244.646865
970000      20.000000     0     0.461796     244.683677     244.627989     0.000000
971000      19.000000     2     0.461409     244.622051     244.620967     244.646915
972000      20.000000     0     0.461021     244.683719     244.627989     0.000000
973000      19.000000     2     0.460634     244.622051     244.620967     244.646965
974000      20.000000     0     0.460246     244.683762     244.627989     0.000000
975000      19.000000     2     0.459860     244.622051     244.620967     244.647014
976000      20.000000     0     0.459472     244.683804     244.627989     0.000000
977000      19.000000     2     0.459086     244.622051     244.620967     244.647064
978000      20.000000     0     0.458698     244.683846     244.627989     0.000000
979000      19.000000     2     0.458312     244.622051     244.620967     244.647114
980000      20.000000     0     0.457925     244.683889     244.627989     0.000000
981000      19.000000     2     0.457539     244.622051     244.620967     244.647163
982000      20.000000     0     0.457152     244.683931     244.627989     0.000000
983000      19.000000     2     0.456766     244.622051     244.620967     244.647213
984000      20.000000     0     0.456379     244.683973     244.627989     0.000000
985000      19.000000     2     0.455994     244.622051     244.620967     244.647262
986000      20.000000     0     0.455607     244.684015     244.627989     0.000000
987000      19.000000     2     0.455221     244.622051     244.620967     244.647311
988000      20.000000     0     0.454835     244.684057     244.627989     0.000000
989000      19.000000     2     0.454450     244.622051     244.620967     244.647360
990000      20.000000     0     0.454063     244.684098     244.627989     0.000000
991000      19.000000     2     0.453678     244.622051     244.620967     244.647410
992000      20.000000     1     0.453292     244.684140     244.627989     0.000000
993000      20.000000     0     0.452905     244.684140     244.628039     0.000000
994000      19.000000     2     0.452520     244.622051     244.620967     244.647453
995000      20.000000     0     0.452134     244.684182     244.628039     0.000000
996000      19.000000     2     0.451749     244.622051     244.620967     244.647502
997000      20.000000     0     0.451362     244.684223     244.628039     0.000000
998000      19.000000     2     0.450978     244.622051     244.620967     244.647551
999000      20.000000     1     0.450591     244.684265     244.628039     0.000000
1000000      20.000000     0     0.450204     244.684265     244.628090     0.000000
