Iter,TotTime,m_block,Alpha,Theta0,Theta_fin,V_theta_fin,V_block_fin,Wind_x,Wind_y,Vrelx,Vrely,F_vinc,Tension,Lift,Drag,Stability
20994, 2.10, 100.00, -8.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 980.99, 1605.71, -1594.00, 53.13, 0
18389, 1.84, 100.00, -8.00, 0.00, 0.00, 0.00, 0.00, 2.00, 0.00, -2.00, 0.00, 980.90, 1966.92, -1953.71, 65.12, 0
15950, 1.59, 100.00, -8.00, 0.00, 0.00, 0.00, 0.00, 4.00, 0.00, -4.00, 0.00, 980.87, 2343.99, -2336.76, 77.89, 0
13773, 1.38, 100.00, -8.00, 0.00, 0.00, 0.00, 0.00, 6.00, 0.00, -6.00, 0.00, 980.89, 2717.40, -2724.85, 90.83, 0
11888, 1.19, 100.00, -8.00, 0.00, 0.00, 0.00, 0.00, 8.00, 0.00, -8.00, 0.00, 980.81, 3073.97, -3105.77, 103.53, 0
10286, 1.03, 100.00, -8.00, 0.00, 0.00, 0.00, 0.00, 10.00, 0.00, -10.00, 0.00, 980.88, 3408.11, -3474.53, 115.82, 0
8936, 0.89, 100.00, -8.00, 0.00, 0.00, 0.00, 0.00, 12.00, 0.00, -12.00, 0.00, 980.88, 3717.21, -3828.95, 127.63, 0
7802, 0.78, 100.00, -8.00, 0.00, 0.00, 0.00, 0.00, 14.00, 0.00, -14.00, 0.00, 980.91, 4002.79, -4170.83, 139.03, 0
6848, 0.68, 100.00, -8.00, 0.00, 0.00, 0.00, 0.00, 16.00, 0.00, -16.00, 0.00, 980.72, 4265.48, -4501.06, 150.04, 0
6044, 0.60, 100.00, -8.00, 0.00, 0.00, 0.00, 0.00, 18.00, 0.00, -18.00, 0.00, 980.77, 4511.73, -4826.19, 160.87, 0
5363, 0.54, 100.00, -8.00, 0.00, 0.00, 0.00, 0.00, 20.00, 0.00, -20.00, 0.00, 980.86, 4743.27, -5148.11, 171.60, 0
4783, 0.48, 100.00, -8.00, 0.00, 0.00, 0.00, 0.00, 22.00, 0.00, -22.00, 0.00, 980.91, 4962.01, -5468.99, 182.30, 0
4286, 0.43, 100.00, -8.00, 0.00, 0.00, 0.00, 0.00, 24.00, 0.00, -24.00, 0.00, 980.75, 5168.55, -5789.73, 192.99, 0
3858, 0.39, 100.00, -8.00, 0.00, 0.00, 0.00, 0.00, 26.00, 0.00, -26.00, 0.00, 980.54, 5366.16, -6113.81, 203.79, 0
3488, 0.35, 100.00, -8.00, 0.00, 0.00, 0.00, 0.00, 28.00, 0.00, -28.00, 0.00, 980.55, 5560.40, -6446.75, 214.89, 0
3166, 0.32, 100.00, -8.00, 0.00, 0.00, 0.00, 0.00, 30.00, 0.00, -30.00, 0.00, 980.51, 5749.24, -6786.96, 226.23, 0
2885, 0.29, 100.00, -8.00, 0.00, 0.00, 0.00, 0.00, 32.00, 0.00, -32.00, 0.00, 980.76, 5939.24, -7140.95, 238.03, 0
2638, 0.26, 100.00, -8.00, 0.00, 0.00, 0.00, 0.00, 34.00, 0.00, -34.00, 0.00, 980.91, 6125.52, -7504.30, 250.14, 0
2419, 0.24, 100.00, -8.00, 0.00, 0.00, 0.00, 0.00, 36.00, 0.00, -36.00, 0.00, 980.43, 6299.45, -7869.45, 262.31, 0
2226, 0.22, 100.00, -8.00, 0.00, 0.00, 0.00, 0.00, 38.00, 0.00, -38.00, 0.00, 980.61, 6483.86, -8257.76, 275.26, 0
2054, 0.21, 100.00, -8.00, 0.00, 0.00, 0.00, 0.00, 40.00, 0.00, -40.00, 0.00, 980.60, 6664.27, -8656.11, 288.54, 0
88955, 8.90, 100.00, -6.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 981.01, -390.31, -528.33, 52.83, 0
89346, 8.93, 100.00, -6.00, 0.00, 0.00, 0.00, 0.00, 2.00, 0.00, -2.00, 0.00, 980.97, 719.17, -595.82, 59.58, 0
60917, 6.09, 100.00, -6.00, 0.00, 0.00, 0.00, 0.00, 4.00, 0.00, -4.00, 0.00, 980.98, 820.83, -683.04, 68.30, 0
47807, 4.78, 100.00, -6.00, 0.00, 0.00, 0.00, 0.00, 6.00, 0.00, -6.00, 0.00, 980.98, 901.20, -755.29, 75.53, 0
39083, 3.91, 100.00, -6.00, 0.00, 0.00, 0.00, 0.00, 8.00, 0.00, -8.00, 0.00, 980.99, 973.19, -823.93, 82.39, 0
32609, 3.26, 100.00, -6.00, 0.00, 0.00, 0.00, 0.00, 10.00, 0.00, -10.00, 0.00, 980.98, 1044.94, -895.90, 89.59, 0
27594, 2.76, 100.00, -6.00, 0.00, 0.00, 0.00, 0.00, 12.00, 0.00, -12.00, 0.00, 981.00, 1119.77, -973.94, 97.39, 0
23623, 2.36, 100.00, -6.00, 0.00, 0.00, 0.00, 0.00, 14.00, 0.00, -14.00, 0.00, 980.95, 1197.94, -1058.30, 105.83, 0
20434, 2.04, 100.00, -6.00, 0.00, 0.00, 0.00, 0.00, 16.00, 0.00, -16.00, 0.00, 980.99, 1279.25, -1148.84, 114.88, 0
17839, 1.78, 100.00, -6.00, 0.00, 0.00, 0.00, 0.00, 18.00, 0.00, -18.00, 0.00, 980.93, 1362.21, -1244.38, 124.44, 0
15704, 1.57, 100.00, -6.00, 0.00, 0.00, 0.00, 0.00, 20.00, 0.00, -20.00, 0.00, 980.92, 1446.51, -1344.75, 134.48, 0
13928, 1.39, 100.00, -6.00, 0.00, 0.00, 0.00, 0.00, 22.00, 0.00, -22.00, 0.00, 980.96, 1531.48, -1449.48, 144.95, 0
12434, 1.24, 100.00, -6.00, 0.00, 0.00, 0.00, 0.00, 24.00, 0.00, -24.00, 0.00, 980.90, 1615.95, -1557.69, 155.77, 0
11167, 1.12, 100.00, -6.00, 0.00, 0.00, 0.00, 0.00, 26.00, 0.00, -26.00, 0.00, 980.98, 1700.71, -1670.14, 167.01, 0
10081, 1.01, 100.00, -6.00, 0.00, 0.00, 0.00, 0.00, 28.00, 0.00, -28.00, 0.00, 980.88, 1783.98, -1785.44, 178.54, 0
9145, 0.91, 100.00, -6.00, 0.00, 0.00, 0.00, 0.00, 30.00, 0.00, -30.00, 0.00, 980.97, 1867.73, -1905.34, 190.53, 0
8330, 0.83, 100.00, -6.00, 0.00, 0.00, 0.00, 0.00, 32.00, 0.00, -32.00, 0.00, 980.87, 1950.75, -2029.18, 202.92, 0
7618, 0.76, 100.00, -6.00, 0.00, 0.00, 0.00, 0.00, 34.00, 0.00, -34.00, 0.00, 980.94, 2034.81, -2158.43, 215.84, 0
6991, 0.70, 100.00, -6.00, 0.00, 0.00, 0.00, 0.00, 36.00, 0.00, -36.00, 0.00, 980.90, 2117.93, -2291.52, 229.15, 0
6437, 0.64, 100.00, -6.00, 0.00, 0.00, 0.00, 0.00, 38.00, 0.00, -38.00, 0.00, 980.93, 2201.26, -2429.41, 242.94, 0
5945, 0.59, 100.00, -6.00, 0.00, 0.00, 0.00, 0.00, 40.00, 0.00, -40.00, 0.00, 980.99, 2284.47, -2571.83, 257.18, 0
109339, 10.93, 100.00, -4.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 980.98, 731.74, 610.38, 12.21, 0
73847, 7.38, 100.00, -4.00, 0.00, 0.00, 0.00, 0.00, 2.00, 0.00, -2.00, 0.00, 981.00, 574.40, 476.13, 9.52, 0
54932, 5.49, 100.00, -4.00, 0.00, 0.00, 0.00, 0.00, 4.00, 0.00, -4.00, 0.00, 981.00, 523.55, 444.61, 8.89, 0
43097, 4.31, 100.00, -4.00, 0.00, 0.00, 0.00, 0.00, 6.00, 0.00, -6.00, 0.00, 980.98, 926.81, 807.70, 16.15, 0
36422, 3.64, 100.00, -4.00, 0.00, 0.00, 0.00, 0.00, 8.00, 0.00, -8.00, 0.00, 980.95, 1444.65, 1266.67, 25.33, 0
33647, 3.36, 100.00, -4.00, 0.00, 0.00, 0.00, 0.00, 10.00, 0.00, -10.00, 0.00, 980.97, 1262.88, 1127.69, 22.55, 0
32863, 3.29, 100.00, -4.00, 0.00, 0.00, 0.00, 0.00, 12.00, 0.00, -12.00, 0.00, 980.96, 779.37, 733.53, 14.67, 0
33160, 3.32, 100.00, -4.00, 0.00, 0.00, 0.00, 0.00, 14.00, 0.00, -14.00, 0.00, 980.99, 396.83, 429.22, 8.58, 0
37294, 3.73, 100.00, -4.00, 0.00, 0.00, 0.00, 0.00, 16.00, 0.00, -16.00, 0.00, 981.00, 100.60, 218.17, 4.36, 0
1000000, 100.00, 100.00, -4.00, 0.00, 1.93, 0.00, 0.00, 18.00, 0.00, -19.22, -0.46, 809.40, 183.09, 282.94, 5.66, 1
1000000, 100.00, 100.00, -4.00, 0.00, 1.29, 0.00, 0.00, 20.00, 0.00, -23.30, 0.95, 689.12, 304.05, 416.21, 8.32, 1
1000000, 100.00, 100.00, -4.00, 0.00, 1.65, 0.00, -0.00, 22.00, 0.00, -16.80, 0.40, 859.08, 122.30, 216.22, 4.32, 1
1000000, 100.00, 100.00, -4.00, 0.00, 1.44, 0.00, 0.00, 24.00, 0.00, -28.14, 0.53, 473.16, 512.09, 606.65, 12.13, 1
1000000, 100.00, 100.00, -4.00, 0.00, 1.64, 0.00, 0.00, 26.00, 0.00, -23.87, 0.13, 642.68, 339.08, 436.25, 8.72, 1
1000000, 100.00, 100.00, -4.00, 0.00, 1.47, 0.00, -0.00, 28.00, 0.00, -27.25, -0.09, 512.27, 470.98, 568.70, 11.37, 1
1000000, 100.00, 100.00, -4.00, 0.00, 1.59, 0.00, -0.00, 30.00, 0.00, -32.29, -0.05, 280.51, 700.57, 798.10, 15.96, 1
1000000, 100.00, 100.00, -4.00, 0.00, 1.55, 0.00, -0.00, 32.00, 0.00, -29.62, -0.06, 405.85, 575.30, 671.78, 13.44, 1
1000000, 100.00, 100.00, -4.00, 0.00, 1.53, 0.00, 0.00, 34.00, 0.00, -35.72, 0.06, 102.05, 879.61, 976.97, 19.54, 1
1000000, 100.00, 100.00, -4.00, 0.00, 1.56, 0.00, 0.00, 36.00, 0.00, -33.92, -0.04, 197.26, 783.81, 881.00, 17.62, 1
1000000, 100.00, 100.00, -4.00, 0.00, 1.52, 0.00, 0.74, 38.00, 0.00, -37.15, -0.01, 23.67, 958.40, 1056.74, 21.13, 1
1000000, 100.00, 100.00, -4.00, 0.00, 1.54, 0.00, 0.00, 40.00, 0.00, -39.90, -0.01, -139.51, 1120.98, 1218.78, 24.38, 1
13666, 1.37, 100.00, -2.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 981.08, -2865.09, 3342.25, 83.56, 0
14661, 1.47, 100.00, -2.00, 0.00, 0.00, 0.00, 0.00, 2.00, 0.00, -2.00, 0.00, 981.03, -2502.93, 2934.99, 73.37, 0
15354, 1.54, 100.00, -2.00, 0.00, 0.00, 0.00, 0.00, 4.00, 0.00, -4.00, 0.00, 981.11, -2203.90, 2608.89, 65.22, 0
15715, 1.57, 100.00, -2.00, 0.00, 0.00, 0.00, 0.00, 6.00, 0.00, -6.00, 0.00, 981.05, -1964.62, 2360.28, 59.01, 0
15948, 1.59, 100.00, -2.00, 0.00, 0.00, 0.00, 0.00, 8.00, 0.00, -8.00, 0.00, 981.05, -1699.70, 2090.49, 52.26, 0
16065, 1.61, 100.00, -2.00, 0.00, 0.00, 0.00, 0.00, 10.00, 0.00, -10.00, 0.00, 981.06, -1416.56, 1810.06, 45.25, 0
16091, 1.61, 100.00, -2.00, 0.00, 0.00, 0.00, 0.00, 12.00, 0.00, -12.00, 0.00, 981.00, -1126.81, 1537.00, 38.43, 0
16078, 1.61, 100.00, -2.00, 0.00, 0.00, 0.00, 0.00, 14.00, 0.00, -14.00, 0.00, 981.02, -762.98, 1280.72, 32.02, 0
16128, 1.61, 100.00, -2.00, 0.00, 0.00, 0.00, 0.00, 16.00, 0.00, -16.00, 0.00, 981.00, -447.80, 1038.02, 25.95, 0
1000000, 100.00, 100.00, -2.00, 0.00, 1.53, 0.00, 0.00, 18.00, 0.00, -17.83, -0.01, 106.08, 875.78, 973.66, 24.34, 1
1000000, 100.00, 100.00, -2.00, 0.00, 1.54, 0.00, 0.00, 20.00, 0.00, -20.04, -0.01, -150.38, 1131.79, 1229.39, 30.73, 1
1000000, 100.00, 100.00, -2.00, 0.00, 1.54, 0.00, -0.00, 22.00, 0.00, -21.97, -0.01, -399.70, 1381.17, 1478.45, 36.96, 1
1000000, 100.00, 100.00, -2.00, 0.00, 1.54, 0.00, -0.00, 24.00, 0.00, -24.00, -0.01, -685.58, 1667.16, 1764.07, 44.10, 1
1000000, 100.00, 100.00, -2.00, 0.00, 1.54, 0.00, -0.00, 26.00, 0.00, -26.01, -0.01, -994.29, 1975.96, 2072.48, 51.81, 1
1000000, 100.00, 100.00, -2.00, 0.00, 1.55, 0.00, 0.00, 28.00, 0.00, -28.01, -0.01, -1324.39, 2306.15, 2402.26, 60.06, 1
1000000, 100.00, 100.00, -2.00, 0.00, 1.55, 0.00, 0.00, 30.00, 0.00, -30.00, -0.01, -1675.13, 2657.01, 2756.11, 68.90, 1
1000000, 100.00, 100.00, -2.00, 0.00, 1.55, 0.00, 0.00, 32.00, 0.00, -32.00, -0.01, -2054.54, 3036.53, 3135.92, 78.40, 1
1000000, 100.00, 100.00, -2.00, 0.00, 1.55, 0.00, -0.00, 34.00, 0.00, -34.00, -0.01, -2463.52, 3445.64, 3540.31, 88.51, 1
1000000, 100.00, 100.00, -2.00, 0.00, 1.55, 0.00, -0.00, 36.00, 0.00, -36.00, -0.01, -2892.56, 3874.82, 3968.95, 99.22, 1
1000000, 100.00, 100.00, -2.00, 0.00, 1.55, 0.00, 0.00, 38.00, 0.00, -38.00, -0.01, -3339.52, 4321.92, 4422.27, 110.56, 1
1000000, 100.00, 100.00, -2.00, 0.00, 1.55, 0.00, 0.00, 40.00, 0.00, -40.00, -0.01, -3816.78, 4799.32, 4900.03, 122.50, 1
7381, 0.74, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 981.03, -6418.03, 7300.61, 208.59, 0
7845, 0.78, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.00, 0.00, -2.00, 0.00, 981.32, -5914.04, 6750.15, 192.86, 0
8152, 0.82, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.00, 0.00, -4.00, 0.00, 981.33, -5485.70, 6298.96, 179.97, 0
8292, 0.83, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.00, 0.00, -6.00, 0.00, 981.21, -5064.23, 5948.94, 169.97, 0
8327, 0.83, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00, 8.00, 0.00, -8.00, 0.00, 981.11, -4694.40, 5587.90, 159.65, 0
8273, 0.83, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00, 10.00, 0.00, -10.00, 0.00, 981.07, -4306.84, 5219.48, 149.13, 0
8148, 0.81, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00, 12.00, 0.00, -12.00, 0.00, 981.20, -3914.48, 4858.61, 138.82, 0
7976, 0.80, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.00, 0.00, -14.00, 0.00, 981.18, -3516.13, 4505.08, 128.72, 0
7777, 0.78, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00, 16.00, 0.00, -16.00, 0.00, 981.05, -3113.69, 4162.88, 118.94, 0
7565, 0.76, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00, 18.00, 0.00, -18.00, 0.00, 981.10, -2715.38, 3844.01, 109.83, 0
7354, 0.74, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00, 20.00, 0.00, -20.00, 0.00, 981.05, -2311.02, 3542.94, 101.23, 0
7153, 0.72, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00, 22.00, 0.00, -22.00, 0.00, 981.04, -1897.68, 3266.23, 93.32, 0
6974, 0.70, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00, 24.00, 0.00, -24.00, 0.00, 981.00, -1453.17, 3010.87, 86.02, 0
6837, 0.68, 100.00, 0.00, 0.00, 0.00, 0.00, 0.00, 26.00, 0.00, -26.00, 0.00, 981.01, -928.67, 2782.02, 79.49, 0
1000000, 100.00, 100.00, 0.00, 0.00, 1.54, 0.00, 0.00, 28.00, 0.00, -28.00, -0.01, -3118.82, 4101.54, 4201.85, 120.05, 1
1000000, 100.00, 100.00, 0.00, 0.00, 1.54, 0.00, 0.00, 30.00, 0.00, -30.00, -0.01, -3748.32, 4731.30, 4823.45, 137.81, 1
1000000, 100.00, 100.00, 0.00, 0.00, 1.54, 0.00, -0.00, 32.00, 0.00, -32.00, -0.01, -4413.64, 5396.89, 5488.06, 156.80, 1
1000000, 100.00, 100.00, 0.00, 0.00, 1.54, 0.00, -0.00, 34.00, 0.00, -34.00, -0.01, -5121.72, 6105.25, 6195.39, 177.01, 1
1000000, 100.00, 100.00, 0.00, 0.00, 1.54, 0.00, -0.00, 36.00, 0.00, -36.00, -0.01, -5872.87, 6856.71, 6945.74, 198.45, 1
1000000, 100.00, 100.00, 0.00, 0.00, 1.54, 0.00, -0.00, 38.00, 0.00, -38.00, -0.01, -6667.03, 7651.19, 7739.06, 221.12, 1
1000000, 100.00, 100.00, 0.00, 0.00, 1.54, 0.00, 0.00, 40.00, 0.00, -40.00, -0.01, -7503.69, 8488.19, 8574.83, 245.00, 1
6354, 0.64, 100.00, 2.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 981.03, -6571.44, 7422.52, 353.45, 0
6814, 0.68, 100.00, 2.00, 0.00, 0.00, 0.00, 0.00, 2.00, 0.00, -2.00, 0.00, 981.07, -5877.82, 6741.75, 321.04, 0
7145, 0.71, 100.00, 2.00, 0.00, 0.00, 0.00, 0.00, 4.00, 0.00, -4.00, 0.00, 981.26, -5347.94, 6175.85, 294.09, 0
7331, 0.73, 100.00, 2.00, 0.00, 0.00, 0.00, 0.00, 6.00, 0.00, -6.00, 0.00, 981.01, -4911.00, 5724.52, 272.60, 0
7391, 0.74, 100.00, 2.00, 0.00, 0.00, 0.00, 0.00, 8.00, 0.00, -8.00, 0.00, 981.22, -4538.05, 5354.49, 254.98, 0
7372, 0.74, 100.00, 2.00, 0.00, 0.00, 0.00, 0.00, 10.00, 0.00, -10.00, 0.00, 981.02, -4157.56, 4986.09, 237.43, 0
7282, 0.73, 100.00, 2.00, 0.00, 0.00, 0.00, 0.00, 12.00, 0.00, -12.00, 0.00, 981.02, -3794.64, 4647.16, 221.29, 0
7142, 0.71, 100.00, 2.00, 0.00, 0.00, 0.00, 0.00, 14.00, 0.00, -14.00, 0.00, 981.02, -3446.32, 4334.86, 206.42, 0
6970, 0.70, 100.00, 2.00, 0.00, 0.00, 0.00, 0.00, 16.00, 0.00, -16.00, 0.00, 981.10, -3113.40, 4050.80, 192.90, 0
6782, 0.68, 100.00, 2.00, 0.00, 0.00, 0.00, 0.00, 18.00, 0.00, -18.00, 0.00, 981.06, -2788.45, 3788.34, 180.40, 0
