Iter,TotTime,m_block,Alpha,mu,Theta0,Theta_fin,V_theta_fin,V_block_finx,V_block_finy,Wind_x,Wind_y,Windz,Vkitex,Vkitey,Vkitez,Vrelx,Vrely,Vrelz,F_vinc,Tension,Lift,Liftx,Lifty,Liftz,Drag,Dragx,Dragy,Dragz
1000000, 100.00, 100.00, 10.00, 0.00, 0.79, 0.11, 0.00, 5.40, 0.00, 23.00,  0.00, 0.00, 5.40, 0.00, -0.00, -17.60, 0.00, -0.00, 895.67, 772.40, 777.48, -0.00, 0.00, 777.48, 85.33, 85.33, -0.00, 0.00
1000000, 100.00, 100.00, 10.00, 0.00, 0.79, 0.11, 0.00, 7.40, 0.00, 25.00,  0.00, 0.00, 7.40, 0.00, -0.00, -17.60, 0.00, -0.00, 895.67, 772.40, 777.48, -0.00, 0.00, 777.48, 85.33, 85.33, -0.00, 0.00
1000000, 100.00, 100.00, 10.00, 0.00, 0.79, 0.11, 0.00, 9.40, 0.00, 27.00,  0.00, 0.00, 9.40, 0.00, -0.00, -17.60, 0.00, -0.00, 895.67, 772.40, 777.48, -0.00, 0.00, 777.48, 85.33, 85.33, -0.00, 0.00
1000000, 100.00, 100.00, 10.00, 0.00, 0.79, 0.11, 0.00, 11.40, 0.00, 29.00,  0.00, 0.00, 11.40, 0.00, -0.00, -17.60, 0.00, -0.00, 895.67, 772.40, 777.48, -0.00, 0.00, 777.48, 85.33, 85.33, -0.00, 0.00
1000000, 100.00, 100.00, 10.00, 0.00, 0.79, 0.11, 0.00, 13.40, 0.00, 31.00,  0.00, 0.00, 13.40, 0.00, -0.00, -17.60, 0.00, -0.00, 895.67, 772.40, 777.49, -0.00, 0.00, 777.49, 85.33, 85.33, -0.00, 0.00
1000000, 100.00, 100.00, 10.00, 0.00, 0.79, 0.11, 0.00, 15.40, 0.00, 33.00,  0.00, 0.00, 15.40, 0.00, -0.00, -17.60, 0.00, -0.00, 895.67, 772.41, 777.49, -0.01, 0.00, 777.49, 85.33, 85.33, -0.00, 0.00
1000000, 100.00, 100.00, 10.00, 0.00, 0.79, 0.11, 0.00, 17.40, 0.00, 35.00,  0.00, 0.00, 17.40, 0.00, -0.00, -17.60, 0.00, -0.00, 895.67, 772.41, 777.49, -0.01, 0.00, 777.49, 85.33, 85.33, -0.00, 0.00
1000000, 100.00, 100.00, 10.00, 0.00, 0.79, 0.11, 0.00, 19.40, 0.00, 37.00,  0.00, 0.00, 19.40, 0.00, -0.00, -17.60, 0.00, -0.00, 895.67, 772.41, 777.49, -0.01, 0.00, 777.49, 85.33, 85.33, -0.00, 0.00
1000000, 100.00, 100.00, 10.00, 0.00, 0.79, 0.11, 0.00, 21.40, 0.00, 39.00,  0.00, 0.00, 21.40, 0.00, -0.00, -17.60, 0.00, -0.00, 895.67, 772.41, 777.49, -0.01, 0.00, 777.49, 85.33, 85.33, -0.00, 0.00
41997, 4.20, 100.00, 12.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 1.00,  0.00, 0.00, 0.00, 0.00, 0.00, -1.00, 0.00, 0.00, 593.57, 387.43, 382.45, 381.07, 0.00, -32.45, 42.49, 3.61, -0.00, 42.34
1000000, 100.00, 100.00, 12.00, 0.00, 0.79, 0.18, 0.00, -0.00, 0.00, 3.00,  0.00, 0.00, -0.00, 0.00, -0.00, -3.00, 0.00, -0.00, 978.24, 15.25, 24.81, -0.00, 0.00, 24.81, 2.76, 2.76, -0.00, 0.00
1000000, 100.00, 100.00, 12.00, 0.00, 0.79, 0.13, 0.00, -0.00, 0.00, 5.00,  0.00, 0.00, -0.00, 0.00, -0.00, -5.00, 0.00, -0.00, 973.34, 59.59, 68.91, -0.00, 0.00, 68.91, 7.66, 7.66, -0.00, 0.00
1000000, 100.00, 100.00, 12.00, 0.00, 0.79, 0.12, 0.00, -0.00, 0.00, 7.00,  0.00, 0.00, -0.00, 0.00, -0.00, -7.00, 0.00, -0.00, 965.99, 126.14, 135.06, -0.00, 0.00, 135.06, 15.01, 15.01, -0.00, 0.00
1000000, 100.00, 100.00, 12.00, 0.00, 0.79, 0.12, 0.00, 0.00, 0.00, 9.00,  0.00, 0.00, -0.00, 0.00, -0.00, -9.00, 0.00, -0.00, 956.19, 214.88, 223.26, -0.00, 0.00, 223.26, 24.81, 24.81, -0.00, 0.00
1000000, 100.00, 100.00, 12.00, 0.00, 0.79, 0.11, 0.00, 0.00, 0.00, 11.00,  0.00, 0.00, -0.00, 0.00, -0.00, -11.00, 0.00, -0.00, 943.94, 325.81, 333.51, -0.00, 0.00, 333.51, 37.06, 37.06, -0.00, 0.00
1000000, 100.00, 100.00, 12.00, 0.00, 0.79, 0.11, 0.00, -0.00, 0.00, 13.00,  0.00, 0.00, -0.00, 0.00, -0.00, -13.00, 0.00, -0.00, 929.24, 458.92, 465.81, -0.00, 0.00, 465.81, 51.76, 51.76, -0.00, 0.00
1000000, 100.00, 100.00, 12.00, 0.00, 0.79, 0.11, 0.00, 0.00, 0.00, 15.00,  0.00, 0.00, -0.00, 0.00, -0.00, -15.00, 0.00, -0.00, 912.09, 614.22, 620.16, -0.00, 0.00, 620.16, 68.91, 68.91, -0.00, 0.00
1000000, 100.00, 100.00, 12.00, 0.00, 0.79, 0.11, 0.00, 0.23, 0.00, 17.00,  0.00, 0.00, 0.23, 0.00, -0.00, -16.77, 0.00, -0.00, 894.84, 770.44, 775.42, -0.00, 0.00, 775.42, 86.16, 86.16, -0.00, 0.00
1000000, 100.00, 100.00, 12.00, 0.00, 0.79, 0.11, 0.00, 2.23, 0.00, 19.00,  0.00, 0.00, 2.23, 0.00, -0.00, -16.77, 0.00, -0.00, 894.84, 770.44, 775.42, -0.00, 0.00, 775.42, 86.16, 86.16, -0.00, 0.00
1000000, 100.00, 100.00, 12.00, 0.00, 0.79, 0.11, 0.00, 4.23, 0.00, 21.00,  0.00, 0.00, 4.23, 0.00, -0.00, -16.77, 0.00, -0.00, 894.84, 770.44, 775.42, -0.00, 0.00, 775.42, 86.16, 86.16, -0.00, 0.00
1000000, 100.00, 100.00, 12.00, 0.00, 0.79, 0.11, 0.00, 6.23, 0.00, 23.00,  0.00, 0.00, 6.23, 0.00, -0.00, -16.77, 0.00, -0.00, 894.84, 770.44, 775.42, -0.00, 0.00, 775.42, 86.16, 86.16, -0.00, 0.00
1000000, 100.00, 100.00, 12.00, 0.00, 0.79, 0.11, 0.00, 8.23, 0.00, 25.00,  0.00, 0.00, 8.23, 0.00, -0.00, -16.77, 0.00, -0.00, 894.84, 770.44, 775.42, -0.00, 0.00, 775.42, 86.16, 86.16, -0.00, 0.00
1000000, 100.00, 100.00, 12.00, 0.00, 0.79, 0.11, 0.00, 10.23, 0.00, 27.00,  0.00, 0.00, 10.23, 0.00, -0.00, -16.77, 0.00, -0.00, 894.85, 770.45, 775.42, -0.00, 0.00, 775.42, 86.16, 86.16, -0.00, 0.00
1000000, 100.00, 100.00, 12.00, 0.00, 0.79, 0.11, 0.00, 12.23, 0.00, 29.00,  0.00, 0.00, 12.23, 0.00, -0.00, -16.77, 0.00, -0.00, 894.85, 770.45, 775.42, -0.00, 0.00, 775.42, 86.16, 86.16, -0.00, 0.00
1000000, 100.00, 100.00, 12.00, 0.00, 0.79, 0.11, 0.00, 14.23, 0.00, 31.00,  0.00, 0.00, 14.23, 0.00, -0.00, -16.77, 0.00, -0.00, 894.85, 770.45, 775.43, -0.00, 0.00, 775.43, 86.16, 86.16, -0.00, 0.00
1000000, 100.00, 100.00, 12.00, 0.00, 0.79, 0.11, 0.00, 16.23, 0.00, 33.00,  0.00, 0.00, 16.23, 0.00, -0.00, -16.77, 0.00, -0.00, 894.85, 770.45, 775.43, -0.01, 0.00, 775.43, 86.16, 86.16, -0.00, 0.00
1000000, 100.00, 100.00, 12.00, 0.00, 0.79, 0.11, 0.00, 18.23, 0.00, 35.00,  0.00, 0.00, 18.23, 0.00, -0.00, -16.77, 0.00, -0.00, 894.85, 770.45, 775.43, -0.01, 0.00, 775.43, 86.16, 86.16, -0.00, 0.00
1000000, 100.00, 100.00, 12.00, 0.00, 0.79, 0.11, 0.00, 20.23, 0.00, 37.00,  0.00, 0.00, 20.23, 0.00, -0.00, -16.77, 0.00, -0.00, 894.85, 770.45, 775.43, -0.01, 0.00, 775.43, 86.16, 86.16, -0.00, 0.00
1000000, 100.00, 100.00, 12.00, 0.00, 0.79, 0.11, 0.00, 22.23, 0.00, 39.00,  0.00, 0.00, 22.23, 0.00, -0.00, -16.77, 0.00, -0.00, 894.85, 770.46, 775.43, -0.01, 0.00, 775.43, 86.16, 86.16, -0.00, 0.00
46649, 4.66, 100.00, 14.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 1.00,  0.00, 0.00, 0.00, 0.00, 0.00, -1.00, 0.00, 0.00, 658.35, 322.65, 318.07, 316.54, 0.00, -31.20, 41.35, 4.06, -0.00, 41.15
1000000, 100.00, 100.00, 14.00, 0.00, 0.79, 0.20, 0.00, 0.00, 0.00, 3.00,  0.00, 0.00, 0.00, 0.00, -0.00, -3.00, 0.00, -0.00, 977.42, 18.11, 27.56, -0.00, 0.00, 27.56, 3.58, 3.58, -0.00, 0.00
1000000, 100.00, 100.00, 14.00, 0.00, 0.79, 0.15, 0.00, 0.00, 0.00, 5.00,  0.00, 0.00, -0.00, 0.00, -0.00, -5.00, 0.00, -0.00, 971.05, 67.49, 76.56, -0.00, 0.00, 76.56, 9.95, 9.95, -0.00, 0.00
1000000, 100.00, 100.00, 14.00, 0.00, 0.79, 0.14, 0.00, 0.00, 0.00, 7.00,  0.00, 0.00, -0.00, 0.00, -0.00, -7.00, 0.00, -0.00, 961.49, 141.60, 150.06, -0.00, 0.00, 150.06, 19.51, 19.51, -0.00, 0.00
1000000, 100.00, 100.00, 14.00, 0.00, 0.79, 0.13, 0.00, 0.00, 0.00, 9.00,  0.00, 0.00, -0.00, 0.00, -0.00, -9.00, 0.00, -0.00, 948.75, 240.43, 248.06, -0.00, 0.00, 248.06, 32.25, 32.25, -0.00, 0.00
1000000, 100.00, 100.00, 14.00, 0.00, 0.79, 0.13, 0.00, 0.00, 0.00, 11.00,  0.00, 0.00, -0.00, 0.00, -0.00, -11.00, 0.00, -0.00, 932.83, 363.95, 370.56, -0.00, 0.00, 370.56, 48.17, 48.17, -0.00, 0.00
1000000, 100.00, 100.00, 14.00, 0.00, 0.79, 0.13, 0.00, 0.00, 0.00, 13.00,  0.00, 0.00, -0.00, 0.00, -0.00, -13.00, 0.00, -0.00, 913.72, 512.19, 517.56, -0.00, 0.00, 517.56, 67.28, 67.28, -0.00, 0.00
1000000, 100.00, 100.00, 14.00, 0.00, 0.79, 0.13, 0.00, -0.00, 0.00, 15.00,  0.00, 0.00, -0.00, 0.00, -0.00, -15.00, 0.00, -0.00, 891.42, 685.13, 689.06, -0.00, 0.00, 689.06, 89.58, 89.58, -0.00, 0.00
1000000, 100.00, 100.00, 14.00, 0.00, 0.79, 0.13, 0.00, 1.37, 0.00, 17.00,  0.00, 0.00, 1.37, 0.00, -0.00, -15.63, 0.00, -0.00, 883.79, 744.35, 747.78, -0.00, 0.00, 747.78, 97.21, 97.21, -0.00, 0.00
1000000, 100.00, 100.00, 14.00, 0.00, 0.79, 0.13, 0.00, 3.37, 0.00, 19.00,  0.00, 0.00, 3.37, 0.00, -0.00, -15.63, 0.00, -0.00, 883.79, 744.35, 747.78, -0.00, 0.00, 747.78, 97.21, 97.21, -0.00, 0.00
1000000, 100.00, 100.00, 14.00, 0.00, 0.79, 0.13, 0.00, 5.37, 0.00, 21.00,  0.00, 0.00, 5.37, 0.00, -0.00, -15.63, 0.00, -0.00, 883.79, 744.35, 747.78, -0.00, 0.00, 747.78, 97.21, 97.21, -0.00, 0.00
1000000, 100.00, 100.00, 14.00, 0.00, 0.79, 0.13, 0.00, 7.37, 0.00, 23.00,  0.00, 0.00, 7.37, 0.00, -0.00, -15.63, 0.00, -0.00, 883.79, 744.35, 747.78, -0.00, 0.00, 747.78, 97.21, 97.21, -0.00, 0.00
1000000, 100.00, 100.00, 14.00, 0.00, 0.79, 0.13, 0.00, 9.37, 0.00, 25.00,  0.00, 0.00, 9.37, 0.00, -0.00, -15.63, 0.00, -0.00, 883.79, 744.35, 747.78, -0.00, 0.00, 747.78, 97.21, 97.21, -0.00, 0.00
1000000, 100.00, 100.00, 14.00, 0.00, 0.79, 0.13, 0.00, 11.37, 0.00, 27.00,  0.00, 0.00, 11.37, 0.00, -0.00, -15.63, 0.00, -0.00, 883.79, 744.35, 747.79, -0.00, 0.00, 747.79, 97.21, 97.21, -0.00, 0.00
1000000, 100.00, 100.00, 14.00, 0.00, 0.79, 0.13, 0.00, 13.37, 0.00, 29.00,  0.00, 0.00, 13.37, 0.00, -0.00, -15.63, 0.00, -0.00, 883.79, 744.35, 747.79, -0.00, 0.00, 747.79, 97.21, 97.21, -0.00, 0.00
1000000, 100.00, 100.00, 14.00, 0.00, 0.79, 0.13, 0.00, 15.37, 0.00, 31.00,  0.00, 0.00, 15.37, 0.00, -0.00, -15.63, 0.00, -0.00, 883.79, 744.35, 747.79, -0.00, 0.00, 747.79, 97.21, 97.21, -0.00, 0.00
1000000, 100.00, 100.00, 14.00, 0.00, 0.79, 0.13, 0.00, 17.37, 0.00, 33.00,  0.00, 0.00, 17.37, 0.00, -0.00, -15.63, 0.00, -0.00, 883.79, 744.35, 747.79, -0.00, 0.00, 747.79, 97.21, 97.21, -0.00, 0.00
1000000, 100.00, 100.00, 14.00, 0.00, 0.79, 0.13, 0.00, 19.37, 0.00, 35.00,  0.00, 0.00, 19.37, 0.00, -0.00, -15.63, 0.00, -0.00, 883.79, 744.36, 747.79, -0.01, 0.00, 747.79, 97.21, 97.21, -0.00, 0.00
1000000, 100.00, 100.00, 14.00, 0.00, 0.79, 0.13, 0.00, 21.37, 0.00, 37.00,  0.00, 0.00, 21.37, 0.00, -0.00, -15.63, 0.00, -0.00, 883.79, 744.36, 747.79, -0.01, 0.00, 747.79, 97.21, 97.21, -0.00, 0.00
1000000, 100.00, 100.00, 14.00, 0.00, 0.79, 0.13, 0.00, 23.37, 0.00, 39.00,  0.00, 0.00, 23.37, 0.00, -0.00, -15.63, 0.00, -0.00, 883.79, 744.36, 747.79, -0.01, 0.00, 747.79, 97.21, 97.21, -0.00, 0.00
50181, 5.02, 100.00, 16.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 1.00,  0.00, 0.00, 0.00, 0.00, 0.00, -1.00, 0.00, 0.00, 636.97, 344.03, 339.25, 337.26, 0.00, -36.74, 46.97, 5.09, -0.00, 46.70
1000000, 100.00, 100.00, 16.00, 0.00, 0.79, 0.19, 0.00, 0.00, 0.00, 3.00,  0.00, 0.00, -0.00, 0.00, -0.00, -3.00, 0.00, -0.00, 976.04, 26.49, 35.83, -0.00, 0.00, 35.83, 4.96, 4.96, -0.00, 0.00
1000000, 100.00, 100.00, 16.00, 0.00, 0.79, 0.15, 0.00, 0.00, 0.00, 5.00,  0.00, 0.00, 0.00, 0.00, -0.00, -5.00, 0.00, -0.00, 967.22, 90.77, 99.53, -0.00, 0.00, 99.53, 13.78, 13.78, -0.00, 0.00
1000000, 100.00, 100.00, 16.00, 0.00, 0.79, 0.14, 0.00, 0.00, 0.00, 7.00,  0.00, 0.00, -0.00, 0.00, -0.00, -7.00, 0.00, -0.00, 953.99, 187.23, 195.08, -0.00, 0.00, 195.08, 27.01, 27.01, -0.00, 0.00
1000000, 100.00, 100.00, 16.00, 0.00, 0.79, 0.14, 0.00, -0.00, 0.00, 9.00,  0.00, 0.00, -0.00, 0.00, -0.00, -9.00, 0.00, -0.00, 936.35, 315.84, 322.48, -0.00, 0.00, 322.48, 44.65, 44.65, -0.00, 0.00
1000000, 100.00, 100.00, 16.00, 0.00, 0.79, 0.14, 0.00, -0.00, 0.00, 11.00,  0.00, 0.00, -0.00, 0.00, -0.00, -11.00, 0.00, -0.00, 914.30, 476.61, 481.73, -0.00, 0.00, 481.73, 66.70, 66.70, -0.00, 0.00
1000000, 100.00, 100.00, 16.00, 0.00, 0.79, 0.14, 0.00, 0.00, 0.00, 13.00,  0.00, 0.00, -0.00, 0.00, -0.00, -13.00, 0.00, -0.00, 887.84, 669.53, 672.83, -0.00, 0.00, 672.83, 93.16, 93.16, -0.00, 0.00
1000000, 100.00, 100.00, 16.00, 0.00, 0.79, 0.14, 0.00, 1.40, 0.00, 15.00,  0.00, 0.00, 1.40, 0.00, -0.00, -13.60, 0.00, -0.00, 879.09, 733.34, 736.03, -0.00, 0.00, 736.03, 101.91, 101.91, -0.00, 0.00
1000000, 100.00, 100.00, 16.00, 0.00, 0.79, 0.14, 0.00, 3.40, 0.00, 17.00,  0.00, 0.00, 3.40, 0.00, -0.00, -13.60, 0.00, -0.00, 879.09, 733.34, 736.03, -0.00, 0.00, 736.03, 101.91, 101.91, -0.00, 0.00
1000000, 100.00, 100.00, 16.00, 0.00, 0.79, 0.14, 0.00, 5.40, 0.00, 19.00,  0.00, 0.00, 5.40, 0.00, -0.00, -13.60, 0.00, -0.00, 879.09, 733.34, 736.03, -0.00, 0.00, 736.03, 101.91, 101.91, -0.00, 0.00
1000000, 100.00, 100.00, 16.00, 0.00, 0.79, 0.14, 0.00, 7.40, 0.00, 21.00,  0.00, 0.00, 7.40, 0.00, -0.00, -13.60, 0.00, -0.00, 879.09, 733.34, 736.03, -0.00, 0.00, 736.03, 101.91, 101.91, -0.00, 0.00
1000000, 100.00, 100.00, 16.00, 0.00, 0.79, 0.14, 0.00, 9.40, 0.00, 23.00,  0.00, 0.00, 9.40, 0.00, -0.00, -13.60, 0.00, -0.00, 879.09, 733.34, 736.03, -0.00, 0.00, 736.03, 101.91, 101.91, -0.00, 0.00
1000000, 100.00, 100.00, 16.00, 0.00, 0.79, 0.14, 0.00, 11.40, 0.00, 25.00,  0.00, 0.00, 11.40, 0.00, -0.00, -13.60, 0.00, -0.00, 879.09, 733.34, 736.03, -0.00, 0.00, 736.03, 101.91, 101.91, -0.00, 0.00
1000000, 100.00, 100.00, 16.00, 0.00, 0.79, 0.14, 0.00, 13.40, 0.00, 27.00,  0.00, 0.00, 13.40, 0.00, -0.00, -13.60, 0.00, -0.00, 879.09, 733.34, 736.03, -0.00, 0.00, 736.03, 101.91, 101.91, -0.00, 0.00
1000000, 100.00, 100.00, 16.00, 0.00, 0.79, 0.14, 0.00, 15.40, 0.00, 29.00,  0.00, 0.00, 15.40, 0.00, -0.00, -13.60, 0.00, -0.00, 879.09, 733.34, 736.04, -0.00, 0.00, 736.04, 101.91, 101.91, -0.00, 0.00
1000000, 100.00, 100.00, 16.00, 0.00, 0.79, 0.14, 0.00, 17.40, 0.00, 31.00,  0.00, 0.00, 17.40, 0.00, -0.00, -13.60, 0.00, -0.00, 879.09, 733.34, 736.04, -0.00, 0.00, 736.04, 101.91, 101.91, -0.00, 0.00
1000000, 100.00, 100.00, 16.00, 0.00, 0.79, 0.14, 0.00, 19.40, 0.00, 33.00,  0.00, 0.00, 19.40, 0.00, -0.00, -13.60, 0.00, -0.00, 879.09, 733.34, 736.04, -0.00, 0.00, 736.04, 101.91, 101.91, -0.00, 0.00
1000000, 100.00, 100.00, 16.00, 0.00, 0.79, 0.14, 0.00, 21.40, 0.00, 35.00,  0.00, 0.00, 21.40, 0.00, -0.00, -13.60, 0.00, -0.00, 879.09, 733.35, 736.04, -0.01, 0.00, 736.04, 101.91, 101.91, -0.00, 0.00
1000000, 100.00, 100.00, 16.00, 0.00, 0.79, 0.14, 0.00, 23.40, 0.00, 37.00,  0.00, 0.00, 23.40, 0.00, -0.00, -13.60, 0.00, -0.00, 879.09, 733.35, 736.04, -0.01, 0.00, 736.04, 101.91, 101.91, -0.00, 0.00
1000000, 100.00, 100.00, 16.00, 0.00, 0.79, 0.14, 0.00, 25.40, 0.00, 39.00,  0.00, 0.00, 25.40, 0.00, -0.00, -13.60, 0.00, -0.00, 879.09, 733.35, 736.04, -0.01, 0.00, 736.04, 101.91, 101.91, -0.00, 0.00
50852, 5.09, 100.00, 18.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 1.00,  0.00, 0.00, 0.00, 0.00, 0.00, -1.00, 0.00, 0.00, 623.33, 357.67, 352.78, 350.63, 0.00, -38.88, 49.14, 5.42, -0.00, 48.84
1000000, 100.00, 100.00, 18.00, 0.00, 0.79, 0.18, 0.00, 0.00, 0.00, 3.00,  0.00, 0.00, 0.00, 0.00, -0.00, -3.00, 0.00, -0.00, 975.63, 29.28, 38.59, -0.00, 0.00, 38.59, 5.37, 5.37, -0.00, 0.00
1000000, 100.00, 100.00, 18.00, 0.00, 0.79, 0.15, 0.00, -0.00, 0.00, 5.00,  0.00, 0.00, -0.00, 0.00, -0.00, -5.00, 0.00, -0.00, 966.07, 98.52, 107.19, -0.00, 0.00, 107.19, 14.93, 14.93, -0.00, 0.00
1000000, 100.00, 100.00, 18.00, 0.00, 0.79, 0.15, 0.00, -0.00, 0.00, 7.00,  0.00, 0.00, -0.00, 0.00, -0.00, -7.00, 0.00, -0.00, 951.74, 202.40, 210.09, -0.00, 0.00, 210.09, 29.26, 29.26, -0.00, 0.00
1000000, 100.00, 100.00, 18.00, 0.00, 0.79, 0.14, 0.00, -0.00, 0.00, 9.00,  0.00, 0.00, -0.00, 0.00, -0.00, -9.00, 0.00, -0.00, 932.63, 340.93, 347.29, -0.00, 0.00, 347.29, 48.37, 48.37, -0.00, 0.00
1000000, 100.00, 100.00, 18.00, 0.00, 0.79, 0.14, 0.00, -0.00, 0.00, 11.00,  0.00, 0.00, -0.00, 0.00, -0.00, -11.00, 0.00, -0.00, 908.74, 514.08, 518.79, -0.00, 0.00, 518.79, 72.26, 72.26, -0.00, 0.00
1000000, 100.00, 100.00, 18.00, 0.00, 0.79, 0.14, 0.00, 0.00, 0.00, 13.00,  0.00, 0.00, -0.00, 0.00, -0.00, -13.00, 0.00, -0.00, 880.08, 721.87, 724.59, -0.00, 0.00, 724.59, 100.92, 100.92, -0.00, 0.00
1000000, 100.00, 100.00, 18.00, 0.00, 0.79, 0.14, 0.00, 1.91, 0.00, 15.00,  0.00, 0.00, 1.91, 0.00, -0.00, -13.09, 0.00, -0.00, 878.64, 732.29, 734.91, -0.00, 0.00, 734.91, 102.36, 102.36, -0.00, 0.00
1000000, 100.00, 100.00, 18.00, 0.00, 0.79, 0.14, 0.00, 3.91, 0.00, 17.00,  0.00, 0.00, 3.91, 0.00, -0.00, -13.09, 0.00, -0.00, 878.64, 732.29, 734.91, -0.00, 0.00, 734.91, 102.36, 102.36, -0.00, 0.00
1000000, 100.00, 100.00, 18.00, 0.00, 0.79, 0.14, 0.00, 5.91, 0.00, 19.00,  0.00, 0.00, 5.91, 0.00, -0.00, -13.09, 0.00, -0.00, 878.64, 732.29, 734.91, -0.00, 0.00, 734.91, 102.36, 102.36, -0.00, 0.00
1000000, 100.00, 100.00, 18.00, 0.00, 0.79, 0.14, 0.00, 7.91, 0.00, 21.00,  0.00, 0.00, 7.91, 0.00, -0.00, -13.09, 0.00, -0.00, 878.64, 732.29, 734.91, -0.00, 0.00, 734.91, 102.36, 102.36, -0.00, 0.00
1000000, 100.00, 100.00, 18.00, 0.00, 0.79, 0.14, 0.00, 9.91, 0.00, 23.00,  0.00, 0.00, 9.91, 0.00, -0.00, -13.09, 0.00, -0.00, 878.64, 732.29, 734.91, -0.00, 0.00, 734.91, 102.36, 102.36, -0.00, 0.00
1000000, 100.00, 100.00, 18.00, 0.00, 0.79, 0.14, 0.00, 11.91, 0.00, 25.00,  0.00, 0.00, 11.91, 0.00, -0.00, -13.09, 0.00, -0.00, 878.64, 732.29, 734.91, -0.00, 0.00, 734.91, 102.36, 102.36, -0.00, 0.00
1000000, 100.00, 100.00, 18.00, 0.00, 0.79, 0.14, 0.00, 13.91, 0.00, 27.00,  0.00, 0.00, 13.91, 0.00, -0.00, -13.09, 0.00, -0.00, 878.64, 732.29, 734.91, -0.00, 0.00, 734.91, 102.36, 102.36, -0.00, 0.00
1000000, 100.00, 100.00, 18.00, 0.00, 0.79, 0.14, 0.00, 15.91, 0.00, 29.00,  0.00, 0.00, 15.91, 0.00, -0.00, -13.09, 0.00, -0.00, 878.64, 732.29, 734.91, -0.00, 0.00, 734.91, 102.36, 102.36, -0.00, 0.00
1000000, 100.00, 100.00, 18.00, 0.00, 0.79, 0.14, 0.00, 17.91, 0.00, 31.00,  0.00, 0.00, 17.91, 0.00, -0.00, -13.09, 0.00, -0.00, 878.64, 732.29, 734.91, -0.00, 0.00, 734.91, 102.36, 102.36, -0.00, 0.00
1000000, 100.00, 100.00, 18.00, 0.00, 0.79, 0.14, 0.00, 19.91, 0.00, 33.00,  0.00, 0.00, 19.91, 0.00, -0.00, -13.09, 0.00, -0.00, 878.64, 732.29, 734.91, -0.00, 0.00, 734.91, 102.36, 102.36, -0.00, 0.00
1000000, 100.00, 100.00, 18.00, 0.00, 0.79, 0.14, 0.00, 21.91, 0.00, 35.00,  0.00, 0.00, 21.91, 0.00, -0.00, -13.09, 0.00, -0.00, 878.64, 732.29, 734.91, -0.01, 0.00, 734.91, 102.36, 102.36, -0.00, 0.00
1000000, 100.00, 100.00, 18.00, 0.00, 0.79, 0.14, 0.00, 23.91, 0.00, 37.00,  0.00, 0.00, 23.91, 0.00, -0.00, -13.09, 0.00, -0.00, 878.64, 732.30, 734.92, -0.01, 0.00, 734.92, 102.36, 102.36, -0.00, 0.00
1000000, 100.00, 100.00, 18.00, 0.00, 0.79, 0.14, 0.00, 25.91, 0.00, 39.00,  0.00, 0.00, 25.91, 0.00, -0.00, -13.09, 0.00, -0.00, 878.64, 732.30, 734.92, -0.01, 0.00, 734.92, 102.36, 102.36, -0.00, 0.00
50181, 5.02, 100.00, 19.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 1.00,  0.00, 0.00, 0.00, 0.00, 0.00, -1.00, 0.00, 0.00, 636.97, 344.03, 339.25, 337.26, 0.00, -36.74, 46.97, 5.09, -0.00, 46.70
1000000, 100.00, 100.00, 19.00, 0.00, 0.79, 0.19, 0.00, 0.00, 0.00, 3.00,  0.00, 0.00, -0.00, 0.00, -0.00, -3.00, 0.00, -0.00, 976.04, 26.49, 35.83, -0.00, 0.00, 35.83, 4.96, 4.96, -0.00, 0.00
1000000, 100.00, 100.00, 19.00, 0.00, 0.79, 0.15, 0.00, 0.00, 0.00, 5.00,  0.00, 0.00, 0.00, 0.00, -0.00, -5.00, 0.00, -0.00, 967.22, 90.77, 99.53, -0.00, 0.00, 99.53, 13.78, 13.78, -0.00, 0.00
1000000, 100.00, 100.00, 19.00, 0.00, 0.79, 0.14, 0.00, 0.00, 0.00, 7.00,  0.00, 0.00, -0.00, 0.00, -0.00, -7.00, 0.00, -0.00, 953.99, 187.23, 195.08, -0.00, 0.00, 195.08, 27.01, 27.01, -0.00, 0.00
1000000, 100.00, 100.00, 19.00, 0.00, 0.79, 0.14, 0.00, -0.00, 0.00, 9.00,  0.00, 0.00, -0.00, 0.00, -0.00, -9.00, 0.00, -0.00, 936.35, 315.84, 322.48, -0.00, 0.00, 322.48, 44.65, 44.65, -0.00, 0.00
1000000, 100.00, 100.00, 19.00, 0.00, 0.79, 0.14, 0.00, -0.00, 0.00, 11.00,  0.00, 0.00, -0.00, 0.00, -0.00, -11.00, 0.00, -0.00, 914.30, 476.61, 481.73, -0.00, 0.00, 481.73, 66.70, 66.70, -0.00, 0.00
1000000, 100.00, 100.00, 19.00, 0.00, 0.79, 0.14, 0.00, 0.00, 0.00, 13.00,  0.00, 0.00, -0.00, 0.00, -0.00, -13.00, 0.00, -0.00, 887.84, 669.53, 672.83, -0.00, 0.00, 672.83, 93.16, 93.16, -0.00, 0.00
