t         x_kite          z_kite         r_block          z_blocco          wind_x       wind_y       v_blocco_x
725000       117.430601       46.913434      100.135235      0.000000      23.328147      -4.855205     1.605798
726000       117.717925       46.812603      100.151473      0.000000      23.277000      -4.814479     1.641973
727000       118.007596       46.709224      100.168078      0.000000      23.224635      -4.762866     1.678959
728000       118.299879       46.603145      100.185053      0.000000      23.170979      -4.699840     1.716229
729000       118.595000       46.494220      100.202406      0.000000      23.115961      -4.624843     1.754448
730000       118.893291       46.382255      100.220146      0.000000      23.059485      -4.537253     1.793545
731000       119.195036       46.267067      100.238281      0.000000      23.001461      -4.436412     1.833803
732000       119.500653       46.148404      100.256828      0.000000      22.941767      -4.321563     1.875897
733000       119.810491       46.026036      100.275804      0.000000      22.880290      -4.191909     1.919463
734000       120.125077       45.899643      100.295231      0.000000      22.816873      -4.046509     1.966411
735000       120.444841       45.768931      100.315137      0.000000      22.751373      -3.884380     2.015310
736000       120.770443       45.633491      100.335560      0.000000      22.683590      -3.704335     2.070077
737000       121.102407       45.492957      100.356544      0.000000      22.613345      -3.505148     2.127539
738000       121.441554       45.346808      100.378149      0.000000      22.540384      -3.285301     2.194885
739000       121.788514       45.194586      100.400448      0.000000      22.464483      -3.043262     2.266099
740000       122.144303       45.035633      100.423536      0.000000      22.385322      -2.777090     2.353687
741000       122.509656       44.869394      100.447529      0.000000      22.302630      -2.484885     2.447003
742000       122.885816       44.695044      100.472582      0.000000      22.216005      -2.164179     2.567184
743000       123.273605       44.511931      100.498882      0.000000      22.125132      -1.812672     2.696005
744000       123.674508       44.319046      100.526675      0.000000      22.029519      -1.427299     2.868569
745000       124.089381       44.115671      100.556265      0.000000      21.928819      -1.005408     3.054208
746000       124.519930       43.900621      100.588039      0.000000      21.822456      -0.543353     3.310382
747000       124.966921       43.673199      100.622483      0.000000      21.710095      -0.038368     3.585956
748000       125.432189       43.432116      100.660202      0.000000      21.591112      0.513535     3.973444
749000       125.916173       43.176883      100.701956      0.000000      21.465277      1.114646     4.388159
750000       126.412625       42.910817      100.748217      0.000000      21.334233      1.758040     4.877055
751000       126.930854       42.628571      100.800317      0.000000      21.195354      2.456387     5.571301
752000       127.470140       42.330594      100.859601      0.000000      21.048872      3.209273     6.302230
753000       128.031327       42.016492      100.927557      0.000000      20.894602      4.017619     7.328562
754000       128.612212       41.688100      101.006010      0.000000      20.733452      4.876831     8.381227
755000       129.212274       41.346333      101.096785      0.000000      20.565876      5.783551     9.822551
756000       129.827476       40.994938      101.202049      0.000000      20.393713      6.727638     11.246351
757000       130.455531       40.636593      101.323636      0.000000      20.218275      7.700487     13.121187
758000       131.090843       40.276906      101.463645      0.000000      20.042304      8.687234     14.886146
759000       131.729627       39.920082      101.623365      0.000000      19.867855      9.675623     17.097123
760000       132.365864       39.572560      101.804245      0.000000      19.698071      10.649905     19.067952
761000       132.995338       39.238927      102.006524      0.000000      19.535191      11.598271     21.406502
762000       133.613118       38.924765      102.230597      0.000000      19.381941      12.508942     23.381457
763000       134.215846       38.633594      102.475565      0.000000      19.240035      13.374411     25.609844
764000       134.809528       38.363627      102.743469      0.000000      19.108603      14.201829     27.950703
765000       135.388325       38.120302      103.033378      0.000000      18.990306      14.982042     30.005687
766000       135.941859       37.910623      103.341480      0.000000      18.888569      15.701866     31.572938
767000       136.470651       37.733535      103.665463      0.000000      18.802872      16.364743     33.196513
768000       136.976142       37.587463      104.003689      0.000000      18.732444      16.975409     34.414975
769000       137.459656       37.470379      104.354207      0.000000      18.676292      17.538372     35.664858
770000       137.923055       37.380053      104.715652      0.000000      18.633324      18.058469     36.598874
771000       138.367913       37.314193      105.086523      0.000000      18.602415      18.539833     37.556631
772000       138.796055       37.270530      105.465775      0.000000      18.582455      18.986465     38.275566
773000       139.208999       37.246894      105.852307      0.000000      18.572379      19.401645     39.016958
774000       139.608343       37.241253      106.245353      0.000000      18.571191      19.788371     39.579273
775000       139.995425       37.251720      106.644122      0.000000      18.577965      20.149066     40.164373
776000       140.372609       37.276182      107.048650      0.000000      18.591667      20.486850     40.730619
777000       140.740693       37.313379      107.458389      0.000000      18.611678      20.803031     41.209427
778000       141.099676       37.362372      107.872382      0.000000      18.637536      21.098058     41.582042
779000       141.450551       37.421803      108.290203      0.000000      18.668572      21.373220     41.976727
780000       141.794234       37.490486      108.711558      0.000000      18.704206      21.629599     42.289235
781000       142.131544       37.567320      109.136143      0.000000      18.743894      21.868091     42.623685
782000       142.463217       37.651358      109.563745      0.000000      18.787174      22.089434     42.892975
783000       142.789928       37.741708      109.994143      0.000000      18.833605      22.294259     43.183841
784000       143.112275       37.837612      110.427186      0.000000      18.882815      22.483074     43.421762
785000       143.430822       37.938345      110.862709      0.000000      18.934448      22.656331     43.680795
786000       143.746055       38.043300      111.300603      0.000000      18.988204      22.814386     43.895741
787000       144.058450       38.151880      111.740746      0.000000      19.043791      22.957576     44.131327
788000       144.368411       38.263599      112.183058      0.000000      19.100968      23.086158     44.329311
789000       144.676341       38.377967      112.627447      0.000000      19.159495      23.200391     44.547501
790000       144.983323       38.494141      113.074060      0.000000      19.218957      23.301027     44.773959
791000       145.289630       38.611805      113.522846      0.000000      19.279200      23.388180     44.982467
792000       145.594745       38.731140      113.973569      0.000000      19.340312      23.461387     45.160816
793000       145.898972       38.851804      114.426170      0.000000      19.402122      23.520838     45.358714
794000       146.202548       38.973536      114.880615      0.000000      19.464502      23.566662     45.529316
795000       146.505730       39.096055      115.336859      0.000000      19.527314      23.599024     45.719097
796000       146.808712       39.219154      115.794878      0.000000      19.590455      23.618038     45.883694
797000       147.111713       39.342606      116.254633      0.000000      19.653813      23.623851     46.067098
798000       147.414885       39.466252      116.716107      0.000000      19.717309      23.616564     46.226896
799000       147.718407       39.589911      117.179268      0.000000      19.780854      23.596315     46.405099
800000       148.022395       39.713465      117.644102      0.000000      19.844389      23.563195     46.560870
801000       148.326987       39.836777      118.110580      0.000000      19.907844      23.517332     46.734585
802000       148.632263       39.959764      118.578691      0.000000      19.971181      23.458813     46.886747
803000       148.937391       40.082946      119.048306      0.000000      20.034651      23.387124     47.035605
804000       149.243405       40.205584      119.519492      0.000000      20.097891      23.303066     47.201390
805000       149.550334       40.327644      119.992237      0.000000      20.160884      23.206724     47.346935
806000       149.858219       40.449077      120.466516      0.000000      20.223604      23.098215     47.508683
807000       150.167053       40.569875      120.942316      0.000000      20.286047      22.977629     47.650647
808000       150.476838       40.690017      121.419610      0.000000      20.348201      22.845084     47.807967
809000       150.787537       40.809519      121.898384      0.000000      20.410073      22.700679     47.945919
810000       151.099112       40.928383      122.378606      0.000000      20.471661      22.544538     48.098231
811000       151.411498       41.046641      122.860259      0.000000      20.532982      22.376775     48.231609
812000       151.724623       41.164318      123.343310      0.000000      20.594045      22.197528     48.378211
813000       152.038395       41.281458      123.827737      0.000000      20.654870      22.006932     48.506379
814000       152.352712       41.398101      124.313504      0.000000      20.715476      21.805146     48.646514
815000       152.667463       41.514300      124.800585      0.000000      20.775887      21.592333     48.768820
816000       152.982519       41.630106      125.288940      0.000000      20.836126      21.368680     48.901746
817000       153.297754       41.745574      125.778541      0.000000      20.896219      21.134385     49.017584
818000       153.613019       41.860763      126.269345      0.000000      20.956193      20.889667     49.142641
819000       153.928180       41.975728      126.761320      0.000000      21.016073      20.634764     49.251505
820000       154.243075       42.090529      127.254422      0.000000      21.075887      20.369932     49.368178
821000       154.557565       42.205216      127.748616      0.000000      21.135657      20.095454     49.469706
822000       154.871482       42.319848      128.243856      0.000000      21.195411      19.811626     49.577670
823000       155.184690       42.434468      128.740107      0.000000      21.255168      19.518772     49.671683
824000       155.497020       42.549129      129.237323      0.000000      21.314951      19.217232     49.770837
825000       155.808344       42.663862      129.735468      0.000000      21.374775      18.907372     49.857349
826000       156.118499       42.778715      130.234498      0.000000      21.434660      18.589570     49.947825
827000       156.427369       42.893707      130.734376      0.000000      21.494615      18.264234     50.027054
828000       156.734802       43.008873      131.235060      0.000000      21.554654      17.931778     50.109211
829000       157.040697       43.124222      131.736518      0.000000      21.614780      17.592643     50.181557
830000       157.344920       43.239775      132.238708      0.000000      21.675001      17.247274     50.255958
831000       157.647387       43.355528      132.741601      0.000000      21.735314      16.896142     50.321982
832000       157.947983       43.471492      133.245161      0.000000      21.795722      16.539716     50.389352
833000       158.246645       43.587647      133.749359      0.000000      21.856213      16.178490     50.449732
834000       158.543281       43.703991      134.254165      0.000000      21.916786      15.812950     50.510913
835000       158.837849       43.820494      134.759553      0.000000      21.977422      15.443601     50.566405
836000       159.130279       43.937140      135.265499      0.000000      22.038113      15.070944     50.622302
837000       159.420543       44.053873      135.771943      0.000000      22.098829      14.695521     50.664936
838000       159.708593       44.170651      136.278835      0.000000      22.159548      14.317860     50.711703
839000       159.994417       44.287396      136.786088      0.000000      22.220230      13.938529     50.737536
840000       160.277987       44.404037      137.293613      0.000000      22.280837      13.558087     50.766055
841000       160.559316       44.520494      137.801337      0.000000      22.341328      13.177082     50.777669
842000       160.838401       44.636694      138.309186      0.000000      22.401666      12.796052     50.790961
843000       161.115273       44.752558      138.817099      0.000000      22.461810      12.415515     50.790909
844000       161.389950       44.868015      139.325018      0.000000      22.521724      12.035979     50.791875
845000       161.662469       44.982992      139.832893      0.000000      22.581371      11.657928     50.782532
846000       161.932860       45.097425      140.340679      0.000000      22.640716      11.281832     50.773803
847000       162.201162       45.211247      140.848336      0.000000      22.699728      10.908142     50.757259
848000       162.467403       45.324403      141.355831      0.000000      22.758376      10.537287     50.741096
849000       162.731452       45.436924      141.863153      0.000000      22.816675      10.169641     50.722896
850000       162.993334       45.548758      142.370274      0.000000      22.874599      9.805606     50.700871
851000       163.253235       45.659777      142.877153      0.000000      22.932083      9.445594     50.674550
852000       163.511150       45.769952      143.383768      0.000000      22.989112      9.089958     50.648286
853000       163.767070       45.879257      143.890104      0.000000      23.045673      8.739034     50.618750
854000       164.020962       45.987678      144.396145      0.000000      23.101757      8.393142     50.589026
855000       164.272787       46.095203      144.901874      0.000000      23.157359      8.052585     50.556699
856000       164.522480       46.201830      145.407278      0.000000      23.212475      7.717651     50.523793
857000       164.769969       46.307557      145.912341      0.000000      23.267106      7.388614     50.488694
858000       165.015154       46.412396      146.417048      0.000000      23.321255      7.065733     50.452435
859000       165.257933       46.516351      146.921383      0.000000      23.374924      6.749254     50.414225
860000       165.498173       46.619440      147.425326      0.000000      23.428122      6.439411     50.374046
861000       165.735747       46.721673      147.928858      0.000000      23.480852      6.136424     50.332071
862000       165.971126       46.822838      148.431974      0.000000      23.533011      5.840497     50.293596
863000       166.206713       46.922050      148.934734      0.000000      23.584163      5.551773     50.258210
864000       166.442806       47.019223      149.437140      0.000000      23.634267      5.270353     50.223022
865000       166.679395       47.114388      149.939189      0.000000      23.683335      4.996327     50.186795
866000       166.916469       47.207572      150.440878      0.000000      23.731382      4.729772     50.150833
867000       167.154019       47.298805      150.942201      0.000000      23.778422      4.470753     50.113846
868000       167.392034       47.388114      151.443156      0.000000      23.824467      4.219322     50.077187
869000       167.630505       47.475524      151.943740      0.000000      23.869530      3.975520     50.039499
870000       167.869421       47.561064      152.443948      0.000000      23.913624      3.739377     50.002208
871000       168.108774       47.644758      152.943779      0.000000      23.956761      3.510911     49.963895
872000       168.348553       47.726631      153.443229      0.000000      23.998953      3.290128     49.926045
873000       168.588750       47.806708      153.942295      0.000000      24.040212      3.077026     49.887205
874000       168.829355       47.885014      154.440975      0.000000      24.080548      2.871590     49.848861
875000       169.070358       47.961571      154.939267      0.000000      24.119975      2.673797     49.809559
876000       169.311751       48.036403      155.437169      0.000000      24.158501      2.483612     49.770792
877000       169.553525       48.109531      155.934678      0.000000      24.196139      2.300993     49.731099
878000       169.795671       48.180979      156.431794      0.000000      24.232899      2.125886     49.691973
879000       170.038180       48.250768      156.928513      0.000000      24.268791      1.958230     49.651961
880000       170.281044       48.318919      157.424836      0.000000      24.303825      1.797955     49.612543
881000       170.524254       48.385452      157.920760      0.000000      24.338011      1.644982     49.572282
882000       170.767802       48.450387      158.416284      0.000000      24.371359      1.499224     49.532636
883000       171.011679       48.513745      158.911408      0.000000      24.403879      1.360587     49.492178
884000       171.255877       48.575544      159.406131      0.000000      24.435579      1.228969     49.452350
885000       171.500388       48.635804      159.900451      0.000000      24.466470      1.104260     49.411776
886000       171.745204       48.694543      160.394369      0.000000      24.496559      0.986343     49.371814
887000       171.990316       48.751779      160.887884      0.000000      24.525855      0.875097     49.331157
888000       172.235718       48.807530      161.380995      0.000000      24.554368      0.770391     49.291124
889000       172.481401       48.861813      161.873702      0.000000      24.582105      0.672090     49.250436
890000       172.727358       48.914644      162.366006      0.000000      24.609074      0.580052     49.210357
891000       172.973580       48.966041      162.857906      0.000000      24.635285      0.494132     49.169687
892000       173.220061       49.016019      163.349402      0.000000      24.660743      0.414176     49.129597
893000       173.466793       49.064594      163.840495      0.000000      24.685458      0.340028     49.088978
894000       173.713768       49.111782      164.331184      0.000000      24.709437      0.271526     49.048920
895000       173.960979       49.157597      164.821471      0.000000      24.732687      0.208504     49.008375
896000       174.208419       49.202055      165.311354      0.000000      24.755215      0.150790     48.968356
897000       174.456081       49.245169      165.800835      0.000000      24.777029      0.098212     48.927917
898000       174.703958       49.286954      166.289914      0.000000      24.798135      0.050590     48.887969
899000       174.952042       49.327424      166.778592      0.000000      24.818539      0.007744     48.847648
900000       175.200326       49.366591      167.266869      0.000000      24.838250      -0.030511     48.807783
901000       175.448804       49.404468      167.754746      0.000000      24.857272      -0.064363     48.767590
902000       175.697469       49.441069      168.242222      0.000000      24.875613      -0.094001     48.727816
903000       175.946314       49.476406      168.729300      0.000000      24.893279      -0.119617     48.687761
904000       176.195333       49.510490      169.215979      0.000000      24.910275      -0.141406     48.648082
905000       176.444518       49.543334      169.702260      0.000000      24.926608      -0.159564     48.608167
906000       176.693863       49.574950      170.188144      0.000000      24.942283      -0.174289     48.568589
907000       176.943361       49.605347      170.673630      0.000000      24.957306      -0.185781     48.528808
908000       177.193007       49.634538      171.158721      0.000000      24.971682      -0.194239     48.489325
909000       177.442793       49.662533      171.643415      0.000000      24.985417      -0.199865     48.449675
910000       177.692713       49.689343      172.127715      0.000000      24.998517      -0.202860     48.410283
911000       177.942761       49.714977      172.611620      0.000000      25.010986      -0.203427     48.370755
912000       178.192930       49.739445      173.095131      0.000000      25.022829      -0.201768     48.331445
913000       178.443215       49.762758      173.578248      0.000000      25.034052      -0.198087     48.292025
914000       178.693609       49.784924      174.060972      0.000000      25.044659      -0.192584     48.252788
915000       178.944107       49.805953      174.543303      0.000000      25.054655      -0.185461     48.213465
916000       179.194701       49.825853      175.025241      0.000000      25.064045      -0.176921     48.174288
917000       179.445385       49.844633      175.506788      0.000000      25.072832      -0.167161     48.135046
918000       179.696155       49.862302      175.987942      0.000000      25.081022      -0.156383     48.095918
919000       179.947004       49.878868      176.468705      0.000000      25.088620      -0.144782     48.056740
920000       180.197926       49.894338      176.949077      0.000000      25.095628      -0.132556     48.017649
921000       180.448915       49.908721      177.429058      0.000000      25.102051      -0.119898     47.978519
922000       180.699965       49.922025      177.908647      0.000000      25.107894      -0.107001     47.939452
923000       180.951071       49.934256      178.387846      0.000000      25.113160      -0.094055     47.900354
924000       181.202226       49.945421      178.866654      0.000000      25.117854      -0.081248     47.861297
925000       181.453426       49.955529      179.345072      0.000000      25.121978      -0.068765     47.822217
926000       181.704664       49.964585      179.823098      0.000000      25.125537      -0.056790     47.783158
927000       181.955935       49.972596      180.300734      0.000000      25.128534      -0.045501     47.744081
928000       182.207233       49.979568      180.777980      0.000000      25.130973      -0.035076     47.705010
929000       182.458552       49.985509      181.254834      0.000000      25.132858      -0.025689     47.665922
930000       182.709888       49.990423      181.731298      0.000000      25.134191      -0.017508     47.626829
931000       182.961234       49.994317      182.207370      0.000000      25.134976      -0.010702     47.587719
932000       183.212586       49.997196      182.683052      0.000000      25.135217      -0.005433     47.548596
933000       183.463937       49.999066      183.158342      0.000000      25.134916      -0.001860     47.509455
934000       183.715285       49.999933      183.633240      0.000000      25.134077      -0.000138     47.470295
935000       183.966633       49.999801      184.107747      0.000000      25.132703      -0.000418     47.431114
936000       184.217981       49.998676      184.581862      0.000000      25.130796      -0.002846     47.391913
937000       184.469335       49.996563      185.055585      0.000000      25.128360      -0.007564     47.352696
938000       184.720701       49.993467      185.528916      0.000000      25.125398      -0.014708     47.313464
939000       184.972088       49.989395      186.001854      0.000000      25.121912      -0.024410     47.274222
940000       185.223510       49.984350      186.474400      0.000000      25.117907      -0.036795     47.234967
941000       185.474980       49.978340      186.946553      0.000000      25.113385      -0.051982     47.195708
942000       185.726515       49.971370      187.418313      0.000000      25.108349      -0.070086     47.156439
943000       185.978133       49.963446      187.889681      0.000000      25.102804      -0.091214     47.117172
944000       186.229852       49.954576      188.360656      0.000000      25.096752      -0.115466     47.077898
945000       186.481693       49.944766      188.831239      0.000000      25.090198      -0.142937     47.038631
946000       186.733676       49.934023      189.301429      0.000000      25.083146      -0.173715     46.999360
947000       186.985821       49.922355      189.771226      0.000000      25.075600      -0.207880     46.960100
948000       187.238149       49.909770      190.240630      0.000000      25.067564      -0.245506     46.920842
949000       187.490679       49.896275      190.709642      0.000000      25.059042      -0.286659     46.881597
950000       187.743432       49.881880      191.178262      0.000000      25.050039      -0.331400     46.842360
951000       187.996426       49.866592      191.646489      0.000000      25.040560      -0.379780     46.803137
952000       188.249679       49.850421      192.114324      0.000000      25.030609      -0.431845     46.763928
953000       188.503207       49.833376      192.581767      0.000000      25.020191      -0.487633     46.724732
954000       188.757026       49.815465      193.048818      0.000000      25.009312      -0.547176     46.685560
955000       189.011149       49.796697      193.515478      0.000000      24.997975      -0.610499     46.646395
956000       189.265588       49.777082      193.981746      0.000000      24.986187      -0.677618     46.607262
957000       189.520353       49.756628      194.447623      0.000000      24.973951      -0.748546     46.568131
958000       189.775454       49.735345      194.913108      0.000000      24.961274      -0.823285     46.529043
959000       190.030895       49.713241      195.378203      0.000000      24.948160      -0.901835     46.489946
960000       190.286684       49.690325      195.842907      0.000000      24.934613      -0.984186     46.450903
961000       190.542821       49.666605      196.307221      0.000000      24.920639      -1.070324     46.411840
962000       190.799309       49.642091      196.771144      0.000000      24.906243      -1.160228     46.372841
963000       191.056147       49.616789      197.234677      0.000000      24.891428      -1.253871     46.333811
964000       191.313331       49.590708      197.697820      0.000000      24.876200      -1.351220     46.294854
965000       191.570858       49.563854      198.160573      0.000000      24.860563      -1.452239     46.255853
966000       191.828722       49.536236      198.622937      0.000000      24.844520      -1.556882     46.216935
967000       192.086914       49.507858      199.084911      0.000000      24.828077      -1.665101     46.177960
968000       192.345426       49.478729      199.546496      0.000000      24.811237      -1.776843     46.139077
969000       192.604247       49.448852      200.007692      0.000000      24.794003      -1.892048     46.100124
970000       192.863365       49.418235      200.468499      0.000000      24.776379      -2.010652     46.061270
971000       193.122767       49.386881      200.928917      0.000000      24.758369      -2.132586     46.022336
972000       193.382438       49.354795      201.388946      0.000000      24.739975      -2.257779     45.983509
973000       193.642363       49.321982      201.848586      0.000000      24.721200      -2.386151     45.944589
974000       193.902525       49.288444      202.307838      0.000000      24.702047      -2.517622     45.905784
975000       194.162908       49.254185      202.766701      0.000000      24.682518      -2.652104     45.866878
976000       194.423492       49.219207      203.225176      0.000000      24.662616      -2.789510     45.828093
977000       194.684260       49.183513      203.683262      0.000000      24.642343      -2.929744     45.789199
978000       194.945191       49.147104      204.140960      0.000000      24.621700      -3.072709     45.750433
979000       195.206265       49.109981      204.598269      0.000000      24.600690      -3.218304     45.711550
980000       195.467462       49.072145      205.055191      0.000000      24.579312      -3.366426     45.672803
981000       195.728760       49.033597      205.511724      0.000000      24.557569      -3.516965     45.633933
982000       195.990136       48.994335      205.967870      0.000000      24.535461      -3.669812     45.595205
983000       196.251568       48.954358      206.423628      0.000000      24.512990      -3.824853     45.556349
984000       196.513032       48.913666      206.878997      0.000000      24.490154      -3.981973     45.517643
985000       196.774505       48.872257      207.333979      0.000000      24.466955      -4.141053     45.478803
986000       197.035960       48.830127      207.788574      0.000000      24.443391      -4.301973     45.440120
987000       197.297372       48.787273      208.242781      0.000000      24.419464      -4.464611     45.401299
988000       197.558714       48.743692      208.696600      0.000000      24.395170      -4.628843     45.362639
989000       197.819958       48.699378      209.150032      0.000000      24.370510      -4.794544     45.323836
990000       198.081074       48.654326      209.603077      0.000000      24.345482      -4.961588     45.285200
991000       198.342034       48.608530      210.055735      0.000000      24.320084      -5.129848     45.246415
992000       198.602804       48.561983      210.508006      0.000000      24.294313      -5.299197     45.207801
993000       198.863354       48.514676      210.959890      0.000000      24.268167      -5.469507     45.169031
994000       199.123648       48.466601      211.411387      0.000000      24.241642      -5.640651     45.130433
995000       199.383653       48.417749      211.862497      0.000000      24.214735      -5.812501     45.091675
996000       199.643332       48.368109      212.313221      0.000000      24.187441      -5.984930     45.053088
997000       199.902651       48.317668      212.763558      0.000000      24.159757      -6.157810     45.014335
998000       200.161569       48.266416      213.213508      0.000000      24.131678      -6.331016     44.975750
999000       200.420051       48.214338      213.663072      0.000000      24.103197      -6.504422     44.936996
1000000       200.678055       48.161421      214.112249      0.000000      24.074309      -6.677904     44.898403
