step        alpha       action      reward        Q[s+0]      Q[s+1]      Q[s+2]
459000      20.000000     0     0.477090     246.662451     246.622363     0.000000
460000      19.000000     2     0.476789     246.627446     246.627816     246.628261
461000      20.000000     0     0.476482     246.662455     246.622363     0.000000
462000      19.000000     2     0.476191     246.627446     246.627816     246.628266
463000      20.000000     0     0.475895     246.662459     246.622363     0.000000
464000      19.000000     2     0.475619     246.627446     246.627816     246.628271
465000      20.000000     0     0.475338     246.662464     246.622363     0.000000
466000      19.000000     2     0.475080     246.627446     246.627816     246.628276
467000      20.000000     0     0.474817     246.662468     246.622363     0.000000
468000      19.000000     2     0.474584     246.627446     246.627816     246.628282
469000      20.000000     0     0.474345     246.662473     246.622363     0.000000
470000      19.000000     2     0.474142     246.627446     246.627816     246.628287
471000      20.000000     0     0.473933     246.662477     246.622363     0.000000
472000      19.000000     2     0.473769     246.627446     246.627816     246.628292
473000      20.000000     0     0.473598     246.662481     246.622363     0.000000
474000      19.000000     2     0.473412     246.627446     246.627816     246.628297
475000      20.000000     0     0.473223     246.662486     246.622363     0.000000
476000      19.000000     2     0.472858     246.627446     246.627816     246.628302
477000      20.000000     0     0.472487     246.662490     246.622363     0.000000
478000      19.000000     2     0.471878     246.627446     246.627816     246.628307
479000      20.000000     0     0.471260     246.662495     246.622363     0.000000
480000      19.000000     2     0.470317     246.627446     246.627816     246.628312
481000      20.000000     0     0.469362     246.662499     246.622363     0.000000
482000      19.000000     2     0.467965     246.627446     246.627816     246.628317
483000      20.000000     0     0.466553     246.662503     246.622363     0.000000
484000      19.000000     2     0.464540     246.627446     246.627816     246.628322
485000      20.000000     0     0.462511     246.662508     246.622363     0.000000
486000      19.000000     2     0.459670     246.627446     246.627816     246.628327
487000      20.000000     0     0.456821     246.662512     246.622363     0.000000
488000      19.000000     2     0.452884     246.627446     246.627816     246.628332
489000      20.000000     0     0.448965     246.662516     246.622363     0.000000
490000      19.000000     0     0.443616     246.627446     246.627816     246.628337
491000      18.000000     2     0.436699     246.595965     246.596765     246.602029
492000      19.000000     2     0.429102     246.627450     246.627816     246.628337
493000      20.000000     0     0.421757     246.662520     246.622363     0.000000
494000      19.000000     2     0.412078     246.627450     246.627816     246.628342
495000      20.000000     0     0.402870     246.662524     246.622363     0.000000
496000      19.000000     2     0.390948     246.627450     246.627816     246.628346
497000      20.000000     0     0.379828     246.662528     246.622363     0.000000
498000      19.000000     2     0.365728     246.627450     246.627816     246.628350
499000      20.000000     0     0.352880     246.662531     246.622363     0.000000
500000      19.000000     2     0.336970     246.627450     246.627816     246.628354
501000      20.000000     0     0.322845     246.662534     246.622363     0.000000
502000      19.000000     2     0.305790     246.627450     246.627816     246.628358
503000      20.000000     0     0.291057     246.662537     246.622363     0.000000
504000      19.000000     2     0.273719     246.627450     246.627816     246.628361
505000      20.000000     0     0.259144     246.662540     246.622363     0.000000
506000      19.000000     2     0.242403     246.627450     246.627816     246.628364
507000      20.000000     0     0.228686     246.662542     246.622363     0.000000
508000      19.000000     2     0.213269     246.627450     246.627816     246.628367
509000      20.000000     0     0.200922     246.662544     246.622363     0.000000
510000      19.000000     2     0.187295     246.627450     246.627816     246.628370
511000      20.000000     0     0.176597     246.662546     246.622363     0.000000
512000      19.000000     2     0.164957     246.627450     246.627816     246.628372
513000      20.000000     0     0.155972     246.662547     246.622363     0.000000
514000      19.000000     2     0.146302     246.627450     246.627816     246.628374
515000      20.000000     0     0.138946     246.662548     246.622363     0.000000
516000      19.000000     2     0.131088     246.627450     246.627816     246.628376
517000      20.000000     0     0.125188     246.662549     246.622363     0.000000
518000      19.000000     2     0.118918     246.627450     246.627816     246.628377
519000      20.000000     0     0.114268     246.662550     246.622363     0.000000
520000      19.000000     2     0.109343     246.627450     246.627816     246.628379
521000      20.000000     0     0.105738     246.662551     246.622363     0.000000
522000      19.000000     2     0.101926     246.627450     246.627816     246.628380
523000      20.000000     0     0.099177     246.662552     246.622363     0.000000
524000      19.000000     2     0.096271     246.627450     246.627816     246.628382
525000      20.000000     0     0.094214     246.662553     246.622363     0.000000
526000      19.000000     2     0.092038     246.627450     246.627816     246.628383
527000      20.000000     0     0.090536     246.662553     246.622363     0.000000
528000      19.000000     2     0.088943     246.627450     246.627816     246.628384
529000      20.000000     0     0.087882     246.662554     246.622363     0.000000
530000      19.000000     2     0.086752     246.627450     246.627816     246.628385
531000      20.000000     0     0.086039     246.662554     246.622363     0.000000
532000      19.000000     0     0.085273     246.627450     246.627816     246.628387
533000      18.000000     2     0.084586     246.595965     246.596765     246.602034
534000      19.000000     2     0.084114     246.627451     246.627816     246.628387
535000      20.000000     0     0.083683     246.662555     246.622363     0.000000
536000      19.000000     2     0.083253     246.627451     246.627816     246.628388
537000      20.000000     0     0.082835     246.662555     246.622363     0.000000
538000      19.000000     2     0.082417     246.627451     246.627816     246.628389
539000      20.000000     0     0.082008     246.662556     246.622363     0.000000
540000      19.000000     2     0.081599     246.627451     246.627816     246.628390
541000      20.000000     0     0.081197     246.662556     246.622363     0.000000
542000      19.000000     2     0.080794     246.627451     246.627816     246.628391
543000      20.000000     0     0.080397     246.662557     246.622363     0.000000
544000      19.000000     2     0.079999     246.627451     246.627816     246.628392
545000      20.000000     0     0.079604     246.662557     246.622363     0.000000
546000      19.000000     2     0.079209     246.627451     246.627816     246.628394
547000      20.000000     0     0.078817     246.662558     246.622363     0.000000
548000      19.000000     2     0.078424     246.627451     246.627816     246.628395
549000      20.000000     0     0.078032     246.662558     246.622363     0.000000
550000      19.000000     2     0.077641     246.627451     246.627816     246.628396
551000      20.000000     0     0.077250     246.662559     246.622363     0.000000
552000      19.000000     2     0.076858     246.627451     246.627816     246.628397
553000      20.000000     0     0.076467     246.662559     246.622363     0.000000
554000      19.000000     0     0.076074     246.627451     246.627816     246.628398
555000      18.000000     2     0.075681     246.595965     246.596765     246.602035
556000      19.000000     2     0.075287     246.627451     246.627816     246.628398
557000      20.000000     0     0.074893     246.662559     246.622363     0.000000
558000      19.000000     2     0.074498     246.627451     246.627816     246.628399
559000      20.000000     0     0.074102     246.662560     246.622363     0.000000
560000      19.000000     2     0.073705     246.627451     246.627816     246.628400
561000      20.000000     0     0.073307     246.662560     246.622363     0.000000
562000      19.000000     2     0.072909     246.627451     246.627816     246.628401
563000      20.000000     0     0.072509     246.662561     246.622363     0.000000
564000      19.000000     2     0.072109     246.627451     246.627816     246.628402
565000      20.000000     0     0.071708     246.662561     246.622363     0.000000
566000      19.000000     2     0.071306     246.627451     246.627816     246.628404
567000      20.000000     0     0.070902     246.662561     246.622363     0.000000
568000      19.000000     2     0.070499     246.627451     246.627816     246.628405
569000      20.000000     0     0.070093     246.662562     246.622363     0.000000
570000      19.000000     2     0.069687     246.627451     246.627816     246.628406
571000      20.000000     0     0.069279     246.662562     246.622363     0.000000
572000      19.000000     2     0.068872     246.627451     246.627816     246.628407
573000      20.000000     0     0.068462     246.662562     246.622363     0.000000
574000      19.000000     2     0.068053     246.627451     246.627816     246.628408
575000      20.000000     0     0.067641     246.662563     246.622363     0.000000
576000      19.000000     2     0.067230     246.627451     246.627816     246.628409
577000      20.000000     0     0.066815     246.662563     246.622363     0.000000
578000      19.000000     0     0.066403     246.627451     246.627816     246.628410
579000      18.000000     2     0.065988     246.595965     246.596765     246.602036
580000      19.000000     2     0.065574     246.627452     246.627816     246.628410
581000      20.000000     0     0.065156     246.662563     246.622363     0.000000
582000      19.000000     2     0.064740     246.627452     246.627816     246.628411
583000      20.000000     0     0.064321     246.662564     246.622363     0.000000
584000      19.000000     0     0.063903     246.627452     246.627816     246.628412
585000      18.000000     2     0.063484     246.595965     246.596765     246.602037
586000      19.000000     2     0.063066     246.627452     246.627816     246.628412
587000      20.000000     0     0.062643     246.662564     246.622363     0.000000
588000      19.000000     2     0.062224     246.627452     246.627816     246.628413
589000      20.000000     0     0.061801     246.662564     246.622363     0.000000
590000      19.000000     2     0.061381     246.627452     246.627816     246.628414
591000      20.000000     0     0.060956     246.662565     246.622363     0.000000
592000      19.000000     2     0.060535     246.627452     246.627816     246.628415
593000      20.000000     0     0.060111     246.662565     246.622363     0.000000
594000      19.000000     0     0.059689     246.627452     246.627816     246.628416
595000      18.000000     2     0.059266     246.595965     246.596765     246.602038
596000      19.000000     2     0.058844     246.627452     246.627816     246.628416
597000      20.000000     0     0.058419     246.662565     246.622363     0.000000
598000      19.000000     2     0.057997     246.627452     246.627816     246.628416
599000      20.000000     0     0.057572     246.662565     246.622363     0.000000
600000      19.000000     2     0.057151     246.627452     246.627816     246.628417
601000      20.000000     0     0.056726     246.662566     246.622363     0.000000
602000      19.000000     2     0.056305     246.627452     246.627816     246.628418
603000      20.000000     0     0.055880     246.662566     246.622363     0.000000
604000      19.000000     2     0.055460     246.627452     246.627816     246.628419
605000      20.000000     0     0.055036     246.662566     246.622363     0.000000
606000      19.000000     2     0.054616     246.627452     246.627816     246.628420
607000      20.000000     0     0.054194     246.662566     246.622363     0.000000
608000      19.000000     2     0.053775     246.627452     246.627816     246.628421
609000      20.000000     0     0.053353     246.662566     246.622363     0.000000
610000      19.000000     2     0.052935     246.627452     246.627816     246.628422
611000      20.000000     0     0.052515     246.662567     246.622363     0.000000
612000      19.000000     2     0.052098     246.627452     246.627816     246.628423
613000      20.000000     0     0.051679     246.662567     246.622363     0.000000
614000      19.000000     2     0.051264     246.627452     246.627816     246.628424
615000      20.000000     0     0.050846     246.662567     246.622363     0.000000
616000      19.000000     2     0.050432     246.627452     246.627816     246.628424
617000      20.000000     0     0.050016     246.662567     246.622363     0.000000
618000      19.000000     2     0.049604     246.627452     246.627816     246.628425
619000      20.000000     0     0.049189     246.662567     246.622363     0.000000
620000      19.000000     2     0.048778     246.627452     246.627816     246.628426
621000      20.000000     1     0.048366     246.662567     246.622363     0.000000
622000      20.000000     0     0.047954     246.662567     246.622364     0.000000
623000      19.000000     2     0.047545     246.627452     246.627816     246.628427
624000      20.000000     0     0.047135     246.662568     246.622364     0.000000
625000      19.000000     2     0.046727     246.627452     246.627816     246.628427
626000      20.000000     0     0.046319     246.662568     246.622364     0.000000
627000      19.000000     2     0.045913     246.627452     246.627816     246.628428
628000      20.000000     0     0.045506     246.662568     246.622364     0.000000
629000      19.000000     2     0.045101     246.627452     246.627816     246.628429
630000      20.000000     0     0.044696     246.662568     246.622364     0.000000
631000      19.000000     2     0.044293     246.627452     246.627816     246.628430
632000      20.000000     0     0.043889     246.662568     246.622364     0.000000
633000      19.000000     2     0.043487     246.627452     246.627816     246.628431
634000      20.000000     0     0.043085     246.662568     246.622364     0.000000
635000      19.000000     0     0.042684     246.627452     246.627816     246.628431
636000      18.000000     2     0.042283     246.595965     246.596765     246.602039
637000      19.000000     2     0.041883     246.627453     246.627816     246.628431
638000      20.000000     0     0.041483     246.662568     246.622364     0.000000
639000      19.000000     2     0.041084     246.627453     246.627816     246.628432
640000      20.000000     0     0.040685     246.662568     246.622364     0.000000
641000      19.000000     2     0.040287     246.627453     246.627816     246.628433
642000      20.000000     0     0.039889     246.662568     246.622364     0.000000
643000      19.000000     2     0.039492     246.627453     246.627816     246.628434
644000      20.000000     0     0.039094     246.662568     246.622364     0.000000
645000      19.000000     0     0.038698     246.627453     246.627816     246.628434
646000      18.000000     2     0.038301     246.595965     246.596765     246.602039
647000      19.000000     2     0.037905     246.627453     246.627816     246.628434
648000      20.000000     0     0.037509     246.662568     246.622364     0.000000
649000      19.000000     2     0.037114     246.627453     246.627816     246.628435
650000      20.000000     0     0.036718     246.662568     246.622364     0.000000
651000      19.000000     2     0.036323     246.627453     246.627816     246.628436
652000      20.000000     0     0.035928     246.662569     246.622364     0.000000
653000      19.000000     2     0.035533     246.627453     246.627816     246.628436
654000      20.000000     0     0.035139     246.662569     246.622364     0.000000
655000      19.000000     2     0.034744     246.627453     246.627816     246.628437
656000      20.000000     0     0.034350     246.662569     246.622364     0.000000
657000      19.000000     2     0.033956     246.627453     246.627816     246.628438
658000      20.000000     0     0.033563     246.662569     246.622364     0.000000
659000      19.000000     2     0.033170     246.627453     246.627816     246.628439
660000      20.000000     0     0.032777     246.662569     246.622364     0.000000
661000      19.000000     2     0.032385     246.627453     246.627816     246.628439
662000      20.000000     0     0.031994     246.662569     246.622364     0.000000
663000      19.000000     2     0.031603     246.627453     246.627816     246.628440
664000      20.000000     0     0.031213     246.662568     246.622364     0.000000
665000      19.000000     2     0.030823     246.627453     246.627816     246.628441
666000      20.000000     0     0.030435     246.662568     246.622364     0.000000
667000      19.000000     2     0.030047     246.627453     246.627816     246.628441
668000      20.000000     0     0.029661     246.662568     246.622364     0.000000
669000      19.000000     2     0.029275     246.627453     246.627816     246.628442
670000      20.000000     0     0.028890     246.662568     246.622364     0.000000
671000      19.000000     2     0.028507     246.627453     246.627816     246.628442
672000      20.000000     0     0.028125     246.662568     246.622364     0.000000
673000      19.000000     2     0.027745     246.627453     246.627816     246.628443
674000      20.000000     0     0.027365     246.662568     246.622364     0.000000
675000      19.000000     1     0.026988     246.627453     246.627816     246.628444
676000      19.000000     2     0.026613     246.627453     246.627816     246.628444
677000      20.000000     0     0.026238     246.662568     246.622364     0.000000
678000      19.000000     2     0.025866     246.627453     246.627816     246.628444
679000      20.000000     0     0.025495     246.662568     246.622364     0.000000
680000      19.000000     2     0.025128     246.627453     246.627816     246.628445
681000      20.000000     0     0.024761     246.662568     246.622364     0.000000
682000      19.000000     2     0.024398     246.627453     246.627816     246.628446
683000      20.000000     0     0.024035     246.662568     246.622364     0.000000
684000      19.000000     2     0.023678     246.627453     246.627816     246.628446
685000      20.000000     0     0.023320     246.662568     246.622364     0.000000
686000      19.000000     2     0.022968     246.627453     246.627816     246.628447
687000      20.000000     0     0.022616     246.662568     246.622364     0.000000
688000      19.000000     2     0.022270     246.627453     246.627816     246.628447
689000      20.000000     0     0.021924     246.662568     246.622364     0.000000
690000      19.000000     0     0.021585     246.627453     246.627816     246.628448
691000      18.000000     2     0.021254     246.595965     246.596765     246.602040
692000      19.000000     2     0.020924     246.627453     246.627816     246.628448
693000      20.000000     0     0.020593     246.662567     246.622364     0.000000
694000      19.000000     2     0.020272     246.627453     246.627816     246.628448
695000      20.000000     0     0.019948     246.662567     246.622364     0.000000
696000      19.000000     2     0.019637     246.627453     246.627816     246.628449
697000      20.000000     0     0.019324     246.662567     246.622364     0.000000
698000      19.000000     2     0.019024     246.627453     246.627816     246.628449
699000      20.000000     0     0.018720     246.662567     246.622364     0.000000
700000      19.000000     2     0.018434     246.627453     246.627816     246.628450
701000      20.000000     0     0.018142     246.662567     246.622364     0.000000
702000      19.000000     2     0.017870     246.627453     246.627816     246.628450
703000      20.000000     0     0.017593     246.662567     246.622364     0.000000
704000      19.000000     2     0.017337     246.627453     246.627816     246.628451
705000      20.000000     0     0.017076     246.662567     246.622364     0.000000
706000      19.000000     2     0.016840     246.627453     246.627816     246.628452
707000      20.000000     0     0.016597     246.662566     246.622364     0.000000
708000      19.000000     2     0.016384     246.627453     246.627816     246.628452
709000      20.000000     0     0.016163     246.662566     246.622364     0.000000
710000      19.000000     2     0.015977     246.627453     246.627816     246.628453
711000      20.000000     0     0.015782     246.662566     246.622364     0.000000
712000      19.000000     2     0.015629     246.627453     246.627816     246.628453
713000      20.000000     0     0.015465     246.662566     246.622364     0.000000
714000      19.000000     2     0.015352     246.627453     246.627816     246.628454
715000      20.000000     0     0.015226     246.662566     246.622364     0.000000
716000      19.000000     2     0.015161     246.627453     246.627816     246.628454
717000      20.000000     0     0.015083     246.662565     246.622364     0.000000
718000      19.000000     2     0.015078     246.627453     246.627816     246.628455
719000      20.000000     0     0.015059     246.662565     246.622364     0.000000
720000      19.000000     2     0.015129     246.627453     246.627816     246.628455
721000      20.000000     0     0.015184     246.662565     246.622364     0.000000
722000      19.000000     2     0.015350     246.627453     246.627816     246.628456
723000      20.000000     0     0.015499     246.662565     246.622364     0.000000
724000      19.000000     2     0.015788     246.627453     246.627816     246.628456
725000      20.000000     0     0.016058     246.662565     246.622364     0.000000
726000      19.000000     2     0.016420     246.627453     246.627816     246.628457
727000      20.000000     0     0.016790     246.662565     246.622364     0.000000
728000      19.000000     2     0.017162     246.627453     246.627816     246.628457
729000      20.000000     0     0.017544     246.662564     246.622364     0.000000
730000      19.000000     2     0.017935     246.627453     246.627816     246.628458
731000      20.000000     0     0.018338     246.662564     246.622364     0.000000
732000      19.000000     2     0.018759     246.627453     246.627816     246.628458
733000      20.000000     0     0.019195     246.662564     246.622364     0.000000
734000      19.000000     2     0.019664     246.627453     246.627816     246.628459
735000      20.000000     0     0.020153     246.662564     246.622364     0.000000
736000      19.000000     2     0.020701     246.627453     246.627816     246.628459
737000      20.000000     0     0.021275     246.662564     246.622364     0.000000
738000      19.000000     2     0.021949     246.627453     246.627816     246.628460
739000      20.000000     0     0.022661     246.662564     246.622364     0.000000
740000      19.000000     2     0.023537     246.627453     246.627816     246.628460
741000      20.000000     0     0.024470     246.662564     246.622364     0.000000
742000      19.000000     2     0.025672     246.627453     246.627816     246.628461
743000      20.000000     0     0.026960     246.662563     246.622364     0.000000
744000      19.000000     2     0.028686     246.627453     246.627816     246.628461
745000      20.000000     0     0.030542     246.662563     246.622364     0.000000
746000      19.000000     2     0.033104     246.627453     246.627816     246.628462
747000      20.000000     0     0.035860     246.662563     246.622364     0.000000
748000      19.000000     2     0.039734     246.627453     246.627816     246.628463
749000      20.000000     1     0.043882     246.662563     246.622364     0.000000
750000      20.000000     0     0.048771     246.662563     246.622365     0.000000
751000      19.000000     2     0.055713     246.627453     246.627816     246.628463
752000      20.000000     0     0.063022     246.662563     246.622365     0.000000
753000      19.000000     2     0.073286     246.627453     246.627816     246.628464
754000      20.000000     0     0.083812     246.662564     246.622365     0.000000
755000      19.000000     2     0.098226     246.627453     246.627816     246.628465
756000      20.000000     0     0.112464     246.662564     246.622365     0.000000
757000      19.000000     2     0.131212     246.627453     246.627816     246.628466
758000      20.000000     0     0.148861     246.662565     246.622365     0.000000
759000      19.000000     2     0.170971     246.627453     246.627816     246.628468
760000      20.000000     0     0.190680     246.662566     246.622365     0.000000
761000      19.000000     2     0.214065     246.627453     246.627816     246.628470
762000      20.000000     0     0.233815     246.662568     246.622365     0.000000
763000      19.000000     0     0.256098     246.627453     246.627816     246.628473
764000      18.000000     2     0.279507     246.595965     246.596765     246.602041
765000      19.000000     2     0.300057     246.627455     246.627816     246.628473
766000      20.000000     0     0.315729     246.662570     246.622365     0.000000
767000      19.000000     2     0.331965     246.627455     246.627816     246.628476
768000      20.000000     0     0.344150     246.662573     246.622365     0.000000
769000      19.000000     2     0.356649     246.627455     246.627816     246.628480
770000      20.000000     0     0.365989     246.662576     246.622365     0.000000
771000      19.000000     2     0.375566     246.627455     246.627816     246.628483
772000      20.000000     0     0.382756     246.662579     246.622365     0.000000
773000      19.000000     2     0.390170     246.627455     246.627816     246.628488
774000      20.000000     0     0.395793     246.662582     246.622365     0.000000
775000      19.000000     0     0.401644     246.627455     246.627816     246.628492
776000      18.000000     2     0.407306     246.595965     246.596765     246.602044
777000      19.000000     2     0.412094     246.627459     246.627816     246.628492
778000      20.000000     0     0.415820     246.662586     246.622365     0.000000
779000      19.000000     2     0.419767     246.627459     246.627816     246.628496
780000      20.000000     0     0.422892     246.662590     246.622365     0.000000
781000      19.000000     2     0.426237     246.627459     246.627816     246.628501
782000      20.000000     0     0.428930     246.662594     246.622365     0.000000
783000      19.000000     2     0.431838     246.627459     246.627816     246.628505
784000      20.000000     0     0.434218     246.662598     246.622365     0.000000
785000      19.000000     2     0.436808     246.627459     246.627816     246.628510
786000      20.000000     0     0.438957     246.662602     246.622365     0.000000
787000      19.000000     2     0.441313     246.627459     246.627816     246.628515
788000      20.000000     0     0.443293     246.662606     246.622365     0.000000
789000      19.000000     0     0.445475     246.627459     246.627816     246.628519
790000      18.000000     2     0.447740     246.595965     246.596765     246.602048
791000      19.000000     2     0.449825     246.627463     246.627816     246.628519
792000      20.000000     0     0.451608     246.662610     246.622365     0.000000
793000      19.000000     2     0.453587     246.627463     246.627816     246.628524
794000      20.000000     0     0.455293     246.662614     246.622365     0.000000
795000      19.000000     2     0.457191     246.627463     246.627816     246.628529
796000      20.000000     0     0.458837     246.662618     246.622365     0.000000
797000      19.000000     2     0.460671     246.627463     246.627816     246.628534
798000      20.000000     0     0.462269     246.662623     246.622365     0.000000
799000      19.000000     2     0.464051     246.627463     246.627816     246.628539
800000      20.000000     0     0.465609     246.662627     246.622365     0.000000
801000      19.000000     2     0.467346     246.627463     246.627816     246.628544
802000      20.000000     1     0.468867     246.662631     246.622365     0.000000
803000      20.000000     0     0.470356     246.662631     246.622370     0.000000
804000      19.000000     2     0.472014     246.627463     246.627816     246.628549
805000      20.000000     0     0.473469     246.662635     246.622370     0.000000
806000      19.000000     2     0.475087     246.627463     246.627816     246.628554
807000      20.000000     0     0.476506     246.662640     246.622370     0.000000
808000      19.000000     2     0.478080     246.627463     246.627816     246.628559
809000      20.000000     0     0.479459     246.662644     246.622370     0.000000
810000      19.000000     2     0.480982     246.627463     246.627816     246.628564
811000      20.000000     0     0.482316     246.662649     246.622370     0.000000
812000      19.000000     2     0.483782     246.627463     246.627816     246.628569
813000      20.000000     0     0.485064     246.662653     246.622370     0.000000
814000      19.000000     2     0.486465     246.627463     246.627816     246.628574
815000      20.000000     0     0.487688     246.662658     246.622370     0.000000
816000      19.000000     2     0.489017     246.627463     246.627816     246.628579
817000      20.000000     0     0.490176     246.662662     246.622370     0.000000
818000      19.000000     2     0.491426     246.627463     246.627816     246.628585
819000      20.000000     0     0.492515     246.662667     246.622370     0.000000
820000      19.000000     2     0.493682     246.627463     246.627816     246.628590
821000      20.000000     0     0.494697     246.662671     246.622370     0.000000
822000      19.000000     2     0.495777     246.627463     246.627816     246.628595
823000      20.000000     0     0.496717     246.662676     246.622370     0.000000
824000      19.000000     2     0.497708     246.627463     246.627816     246.628601
825000      20.000000     0     0.498573     246.662681     246.622370     0.000000
826000      19.000000     2     0.499478     246.627463     246.627816     246.628606
827000      20.000000     0     0.500271     246.662685     246.622370     0.000000
828000      19.000000     2     0.501092     246.627463     246.627816     246.628611
829000      20.000000     0     0.501816     246.662690     246.622370     0.000000
830000      19.000000     2     0.502560     246.627463     246.627816     246.628617
831000      20.000000     0     0.503220     246.662695     246.622370     0.000000
832000      19.000000     2     0.503894     246.627463     246.627816     246.628622
833000      20.000000     0     0.504497     246.662699     246.622370     0.000000
834000      19.000000     2     0.505109     246.627463     246.627816     246.628627
835000      20.000000     0     0.505664     246.662704     246.622370     0.000000
836000      19.000000     2     0.506223     246.627463     246.627816     246.628633
837000      20.000000     0     0.506649     246.662709     246.622370     0.000000
838000      19.000000     2     0.507117     246.627463     246.627816     246.628638
839000      20.000000     0     0.507375     246.662713     246.622370     0.000000
840000      19.000000     2     0.507661     246.627463     246.627816     246.628643
841000      20.000000     0     0.507777     246.662718     246.622370     0.000000
842000      19.000000     2     0.507910     246.627463     246.627816     246.628649
843000      20.000000     0     0.507909     246.662723     246.622370     0.000000
844000      19.000000     2     0.507919     246.627463     246.627816     246.628654
845000      20.000000     0     0.507825     246.662728     246.622370     0.000000
846000      19.000000     2     0.507738     246.627463     246.627816     246.628660
847000      20.000000     0     0.507573     246.662732     246.622370     0.000000
848000      19.000000     0     0.507411     246.627463     246.627816     246.628665
849000      18.000000     2     0.507229     246.595965     246.596765     246.602053
850000      19.000000     2     0.507009     246.627468     246.627816     246.628665
851000      20.000000     0     0.506746     246.662737     246.622370     0.000000
852000      19.000000     2     0.506483     246.627468     246.627816     246.628671
853000      20.000000     0     0.506187     246.662742     246.622370     0.000000
854000      19.000000     2     0.505890     246.627468     246.627816     246.628676
855000      20.000000     0     0.505567     246.662747     246.622370     0.000000
856000      19.000000     2     0.505238     246.627468     246.627816     246.628681
857000      20.000000     0     0.504887     246.662751     246.622370     0.000000
858000      19.000000     2     0.504524     246.627468     246.627816     246.628687
859000      20.000000     0     0.504142     246.662756     246.622370     0.000000
860000      19.000000     2     0.503740     246.627468     246.627816     246.628692
861000      20.000000     0     0.503321     246.662761     246.622370     0.000000
862000      19.000000     2     0.502936     246.627468     246.627816     246.628698
863000      20.000000     0     0.502582     246.662765     246.622370     0.000000
864000      19.000000     2     0.502230     246.627468     246.627816     246.628703
865000      20.000000     0     0.501868     246.662770     246.622370     0.000000
866000      19.000000     2     0.501508     246.627468     246.627816     246.628708
867000      20.000000     0     0.501138     246.662775     246.622370     0.000000
868000      19.000000     2     0.500772     246.627468     246.627816     246.628714
869000      20.000000     0     0.500395     246.662779     246.622370     0.000000
870000      19.000000     2     0.500022     246.627468     246.627816     246.628719
871000      20.000000     0     0.499639     246.662784     246.622370     0.000000
872000      19.000000     2     0.499260     246.627468     246.627816     246.628724
873000      20.000000     0     0.498872     246.662789     246.622370     0.000000
874000      19.000000     2     0.498489     246.627468     246.627816     246.628730
875000      20.000000     0     0.498096     246.662793     246.622370     0.000000
876000      19.000000     2     0.497708     246.627468     246.627816     246.628735
877000      20.000000     0     0.497311     246.662798     246.622370     0.000000
878000      19.000000     2     0.496920     246.627468     246.627816     246.628740
879000      20.000000     0     0.496520     246.662803     246.622370     0.000000
880000      19.000000     2     0.496125     246.627468     246.627816     246.628746
881000      20.000000     0     0.495723     246.662807     246.622370     0.000000
882000      19.000000     2     0.495326     246.627468     246.627816     246.628751
883000      20.000000     0     0.494922     246.662812     246.622370     0.000000
884000      19.000000     2     0.494524     246.627468     246.627816     246.628756
885000      20.000000     0     0.494118     246.662817     246.622370     0.000000
886000      19.000000     2     0.493718     246.627468     246.627816     246.628761
887000      20.000000     0     0.493312     246.662821     246.622370     0.000000
888000      19.000000     2     0.492911     246.627468     246.627816     246.628767
889000      20.000000     0     0.492504     246.662826     246.622370     0.000000
890000      19.000000     2     0.492104     246.627468     246.627816     246.628772
891000      20.000000     0     0.491697     246.662830     246.622370     0.000000
892000      19.000000     2     0.491296     246.627468     246.627816     246.628777
893000      20.000000     0     0.490890     246.662835     246.622370     0.000000
894000      19.000000     2     0.490489     246.627468     246.627816     246.628783
895000      20.000000     0     0.490084     246.662839     246.622370     0.000000
896000      19.000000     2     0.489684     246.627468     246.627816     246.628788
897000      20.000000     0     0.489279     246.662844     246.622370     0.000000
898000      19.000000     2     0.488880     246.627468     246.627816     246.628793
899000      20.000000     0     0.488476     246.662849     246.622370     0.000000
900000      19.000000     2     0.488078     246.627468     246.627816     246.628798
901000      20.000000     0     0.487676     246.662853     246.622370     0.000000
902000      19.000000     2     0.487278     246.627468     246.627816     246.628803
903000      20.000000     0     0.486878     246.662858     246.622370     0.000000
904000      19.000000     2     0.486481     246.627468     246.627816     246.628809
905000      20.000000     0     0.486082     246.662862     246.622370     0.000000
906000      19.000000     2     0.485686     246.627468     246.627816     246.628814
907000      20.000000     0     0.485288     246.662867     246.622370     0.000000
908000      19.000000     2     0.484893     246.627468     246.627816     246.628819
909000      20.000000     0     0.484497     246.662871     246.622370     0.000000
910000      19.000000     2     0.484103     246.627468     246.627816     246.628824
911000      20.000000     0     0.483708     246.662876     246.622370     0.000000
912000      19.000000     2     0.483314     246.627468     246.627816     246.628829
913000      20.000000     0     0.482920     246.662880     246.622370     0.000000
914000      19.000000     2     0.482528     246.627468     246.627816     246.628835
915000      20.000000     0     0.482135     246.662885     246.622370     0.000000
916000      19.000000     2     0.481743     246.627468     246.627816     246.628840
917000      20.000000     0     0.481350     246.662889     246.622370     0.000000
918000      19.000000     2     0.480959     246.627468     246.627816     246.628845
919000      20.000000     0     0.480567     246.662894     246.622370     0.000000
920000      19.000000     2     0.480176     246.627468     246.627816     246.628850
921000      20.000000     0     0.479785     246.662898     246.622370     0.000000
922000      19.000000     2     0.479395     246.627468     246.627816     246.628855
923000      20.000000     0     0.479004     246.662903     246.622370     0.000000
