step,alpha,action,reward,Q[s+0],Q[s+1],Q[s+2]
232000,16.000000,0,0.190347,354.147615,353.954757,353.949908
233000,14.000000,2,0.191193,353.740608,353.847713,354.115302
234000,16.000000,0,0.192348,354.147631,353.954757,353.949908
235000,14.000000,2,0.193107,353.740608,353.847713,354.115324
236000,16.000000,0,0.194145,354.147647,353.954757,353.949908
237000,14.000000,2,0.194811,353.740608,353.847713,354.115347
238000,16.000000,0,0.195728,354.147663,353.954757,353.949908
239000,14.000000,2,0.196300,353.740608,353.847713,354.115369
240000,16.000000,0,0.197095,354.147679,353.954757,353.949908
241000,14.000000,2,0.197576,353.740608,353.847713,354.115392
242000,16.000000,0,0.198253,354.147696,353.954757,353.949908
243000,14.000000,2,0.198644,353.740608,353.847713,354.115415
244000,16.000000,0,0.199209,354.147712,353.954757,353.949908
245000,14.000000,2,0.199517,353.740608,353.847713,354.115438
246000,16.000000,0,0.199977,354.147729,353.954757,353.949908
247000,14.000000,2,0.200207,353.740608,353.847713,354.115462
248000,16.000000,0,0.200571,354.147746,353.954757,353.949908
249000,14.000000,2,0.200730,353.740608,353.847713,354.115485
250000,16.000000,0,0.201007,354.147763,353.954757,353.949908
251000,14.000000,2,0.201101,353.740608,353.847713,354.115508
252000,16.000000,0,0.201298,354.147780,353.954757,353.949908
253000,14.000000,2,0.201334,353.740608,353.847713,354.115532
254000,16.000000,0,0.201460,354.147796,353.954757,353.949908
255000,14.000000,0,0.201444,353.740608,353.847713,354.115555
256000,12.000000,2,0.201373,352.912359,352.931333,353.842878
257000,14.000000,2,0.201315,353.740638,353.847713,354.115555
258000,16.000000,2,0.201327,354.147776,353.954757,353.949908
259000,18.000000,0,0.201338,354.049597,353.809380,353.724339
260000,16.000000,0,0.201295,354.147776,353.954757,353.949938
261000,14.000000,2,0.201157,353.740638,353.847713,354.115558
262000,16.000000,0,0.201070,354.147793,353.954757,353.949938
263000,14.000000,2,0.200899,353.740638,353.847713,354.115582
264000,16.000000,0,0.200773,354.147810,353.954757,353.949938
265000,14.000000,2,0.200574,353.740638,353.847713,354.115605
266000,16.000000,0,0.200413,354.147826,353.954757,353.949938
267000,14.000000,2,0.200188,353.740638,353.847713,354.115628
268000,16.000000,0,0.199997,354.147843,353.954757,353.949938
269000,14.000000,2,0.199750,353.740638,353.847713,354.115652
270000,16.000000,0,0.199532,354.147860,353.954757,353.949938
271000,14.000000,2,0.199266,353.740638,353.847713,354.115675
272000,16.000000,0,0.199024,354.147877,353.954757,353.949938
273000,14.000000,2,0.198741,353.740638,353.847713,354.115698
274000,16.000000,0,0.198477,354.147894,353.954757,353.949938
275000,14.000000,2,0.198179,353.740638,353.847713,354.115721
276000,16.000000,0,0.197898,354.147910,353.954757,353.949938
277000,14.000000,2,0.197586,353.740638,353.847713,354.115744
278000,16.000000,0,0.197289,354.147927,353.954757,353.949938
279000,14.000000,2,0.196965,353.740638,353.847713,354.115767
