episode,alpha_idx,action_0,action_1,action_2
8760,4,349.903209,349.374549,349.878263
8760,5,346.378065,340.557685,346.406585
8760,6,339.455754,342.758079,345.649360
8760,7,341.756928,343.248014,342.581214
8760,8,340.148862,344.286370,345.903862
8760,9,348.757048,348.443595,347.830392
8760,10,350.004877,349.003577,348.379698
8760,11,350.687981,348.726330,350.000984
8760,12,351.025745,350.160955,349.064525
8760,13,351.541115,349.409217,350.378727
8760,14,351.450846,349.094962,350.339371
8760,15,351.248648,351.003041,0.000000

8800,0,0.000000,352.176980,354.648501
8800,1,347.783225,347.928396,351.181087
8800,2,345.170814,350.016150,350.030537
8800,3,347.290223,342.663978,348.978432
8800,4,349.903209,349.374549,349.878263
8800,5,346.378065,340.557685,346.406585
8800,6,339.455754,342.758079,345.263845
8800,7,342.495536,337.408874,343.661832
8800,8,341.483981,338.878756,347.071067
8800,9,345.787837,345.950271,347.754863
8800,10,348.439136,348.452224,350.722631
8800,11,350.174572,349.574560,348.007371
8800,12,351.550597,348.898462,350.541154
8800,13,351.423228,349.266039,350.445475
8800,14,351.907114,351.017207,349.797493
8800,15,349.756611,351.229828,0.000000

8840,0,0.000000,352.176980,354.648501
8840,1,347.783225,347.928396,351.181087
8840,2,345.170814,350.016150,350.030537
8840,3,347.290223,342.663978,348.978432
8840,4,349.903209,349.374549,349.878263
8840,5,346.378065,340.557685,346.406585
8840,6,339.455754,342.758079,345.263845
8840,7,342.495536,337.473839,343.874168
8840,8,341.543023,339.259408,348.683895
8840,9,347.261685,346.854422,349.716366
8840,10,347.791579,346.768196,350.071484
8840,11,349.904605,347.820849,351.923088
8840,12,351.448154,350.301028,351.634619
8840,13,349.761765,349.746005,351.294327
8840,14,349.589426,348.364532,350.709813
8840,15,351.298116,349.421507,0.000000

8880,0,0.000000,352.176980,354.648501
8880,1,347.783225,347.928396,351.181087
8880,2,345.170814,350.016150,350.030537
8880,3,347.290223,342.663978,348.978432
8880,4,349.903209,349.374549,349.878263
8880,5,346.378065,340.557685,346.406585
8880,6,339.455754,342.758079,345.263845
8880,7,342.495536,337.473839,343.874168
8880,8,341.543023,339.259408,348.771646
8880,9,347.357467,346.951672,350.205197
8880,10,346.782059,348.712368,351.289237
8880,11,350.699034,350.539484,351.070721
8880,12,350.264867,349.485330,351.585451
8880,13,348.062452,350.719885,347.921910
8880,14,351.501269,349.763846,350.606566
8880,15,351.246593,350.409832,0.000000

8920,0,0.000000,352.176980,354.648501
8920,1,347.783225,347.928396,351.181087
8920,2,345.170814,350.016150,350.030537
8920,3,347.290223,342.663978,348.978432
8920,4,349.903209,349.374549,349.878263
8920,5,346.378065,340.557685,346.406585
8920,6,339.455754,342.758079,345.263845
8920,7,342.495536,337.473839,343.981978
8920,8,341.593392,339.259408,349.258647
8920,9,347.851759,348.042109,350.324358
8920,10,347.899559,348.842595,350.708134
8920,11,348.885227,348.406420,351.563386
8920,12,351.032919,352.270945,350.505042
8920,13,348.544086,349.774635,350.778738
8920,14,351.960791,349.118478,350.195700
8920,15,351.588640,349.242907,0.000000

8960,0,0.000000,352.176980,354.648501
8960,1,347.783225,347.928396,351.181087
8960,2,345.170814,350.016150,350.030537
8960,3,347.290223,342.663978,348.978432
8960,4,349.903209,349.374549,349.878263
8960,5,346.378065,340.557685,346.406585
8960,6,339.455754,342.758079,345.259238
8960,7,342.525313,337.769263,345.343506
8960,8,342.352998,341.707351,347.919124
8960,9,346.595936,346.189432,348.756347
8960,10,347.632900,346.790992,350.999863
8960,11,350.291049,349.575167,347.768486
8960,12,351.280047,350.356245,347.821227
8960,13,351.621375,351.059219,351.259474
8960,14,351.906632,349.197368,350.621672
8960,15,351.525245,350.515987,0.000000

9000,0,0.000000,352.176980,354.648501
9000,1,347.783225,347.962540,351.085442
9000,2,345.728547,349.937112,349.845058
9000,3,347.926192,343.963198,349.119367
9000,4,346.015693,346.991226,348.038610
9000,5,348.139899,341.525258,346.200331
9000,6,340.238151,342.939872,343.799795
9000,7,338.224691,339.408748,344.635640
9000,8,343.397150,343.580584,345.331919
9000,9,341.967326,343.101440,346.799424
9000,10,346.272534,346.779370,348.470586
9000,11,345.060606,345.824995,350.355361
9000,12,346.795716,351.612887,352.782068
9000,13,351.513711,349.996759,351.941510
9000,14,352.137964,349.026899,350.188182
9000,15,351.859499,348.559586,0.000000

9040,0,0.000000,352.176980,354.648501
9040,1,347.783225,347.962540,351.085442
9040,2,345.728547,349.937112,349.845058
9040,3,347.926192,343.963198,349.119367
9040,4,346.015693,346.991226,348.038610
9040,5,348.139899,341.525258,346.200331
9040,6,340.238151,342.939872,343.799795
9040,7,338.224691,339.408748,344.644560
9040,8,343.411325,343.580584,345.328338
9040,9,342.018694,343.185555,347.905803
9040,10,346.808768,348.171960,349.525503
9040,11,346.115859,346.860933,348.879783
9040,12,349.341241,348.057483,352.152249
9040,13,351.227069,350.938060,349.718716
9040,14,353.236210,351.158772,350.187883
9040,15,352.890935,347.378095,0.000000

9080,0,0.000000,352.176980,354.648501
9080,1,347.783225,347.962540,351.085442
9080,2,345.728547,349.937112,349.845058
9080,3,347.926192,343.963198,349.119367
9080,4,346.015693,346.991226,348.038610
9080,5,348.139899,341.525258,346.200331
9080,6,340.238151,342.939872,343.799795
9080,7,338.224691,339.408748,344.644560
9080,8,343.411325,343.580584,345.328338
9080,9,342.018694,343.249546,346.851634
9080,10,346.960965,349.286055,350.670943
9080,11,348.704509,347.625422,350.815684
9080,12,350.672816,349.498104,351.640916
9080,13,348.116833,349.570049,350.520050
9080,14,351.686519,349.266422,350.476366
9080,15,351.835388,350.064548,0.000000

9120,0,0.000000,352.176980,354.648501
9120,1,347.783225,347.962540,351.085442
9120,2,345.728547,349.937112,349.845058
9120,3,347.926192,343.963198,349.119367
9120,4,346.015693,346.991226,348.038610
9120,5,348.139899,341.525258,346.200331
9120,6,340.238151,342.939872,343.799795
9120,7,338.224691,339.408748,344.724562
9120,8,343.468225,343.700894,346.894710
9120,9,345.411649,343.981636,347.519851
9120,10,347.437248,345.946718,349.405114
9120,11,349.209588,348.514196,351.085473
9120,12,348.732345,350.212519,351.594122
9120,13,348.037487,350.379487,350.330920
9120,14,348.449418,351.216858,350.543505
9120,15,352.001039,351.566576,0.000000

9160,0,0.000000,352.176980,354.648501
9160,1,347.783225,347.962540,351.085442
9160,2,345.728547,349.937112,349.845058
9160,3,347.926192,343.963198,349.119367
9160,4,346.015693,346.991226,348.038610
9160,5,348.139899,341.525258,346.200331
9160,6,340.238151,342.939872,343.799795
9160,7,338.224691,339.408748,344.724562
9160,8,343.468225,343.735222,346.960923
9160,9,345.509522,344.023305,348.751638
9160,10,347.769692,348.124862,350.017923
9160,11,347.547585,348.867285,350.273162
9160,12,348.161084,347.089141,350.212848
9160,13,350.235018,349.793047,351.875666
9160,14,351.821110,350.603082,350.871418
9160,15,352.318711,351.140427,0.000000

9200,0,0.000000,352.176980,354.648501
9200,1,347.783225,347.962540,351.085442
9200,2,345.728547,349.937112,349.845058
9200,3,347.926192,343.963198,349.119367
9200,4,346.015693,346.991226,348.038610
9200,5,348.139899,341.525258,346.200331
9200,6,340.238151,342.939872,343.799795
9200,7,338.224691,339.408748,344.724562
9200,8,343.468225,343.735222,346.960923
9200,9,345.509522,344.074173,349.360320
9200,10,348.113759,348.606754,347.664033
9200,11,351.122015,349.100199,350.054664
9200,12,349.741116,350.893116,349.125165
9200,13,350.948770,350.932450,350.020966
9200,14,352.178247,350.281087,350.975626
9200,15,351.158073,348.477585,0.000000

9240,0,0.000000,352.176980,354.648501
9240,1,347.783225,347.962540,351.085442
9240,2,345.728547,349.937112,349.845058
9240,3,347.926192,343.963198,349.119367
9240,4,346.015693,346.991226,348.038610
9240,5,348.139899,341.525258,346.200331
9240,6,340.238151,342.939872,343.799795
9240,7,338.224691,339.408748,344.724562
9240,8,343.468225,343.735222,347.067831
9240,9,345.575351,344.365731,350.059168
9240,10,347.119175,347.315944,351.427237
9240,11,350.499036,350.607568,352.311459
9240,12,350.277917,350.999289,351.823612
9240,13,349.288766,349.790006,348.006689
9240,14,351.570113,349.686932,350.296829
9240,15,350.965894,349.204224,0.000000

9280,0,0.000000,352.176980,354.648501
9280,1,347.783225,347.962540,351.085442
9280,2,345.728547,349.937112,349.845058
9280,3,347.926192,343.963198,349.119367
9280,4,346.015693,346.991226,348.038610
9280,5,348.139899,341.525258,346.200331
9280,6,340.238151,342.939872,343.799795
9280,7,338.224691,339.463401,344.789866
9280,8,343.444008,343.859679,347.978269
9280,9,346.103791,346.310494,349.927128
9280,10,347.309358,349.093513,350.706259
9280,11,347.148677,350.073814,349.420376
9280,12,351.666431,350.883937,351.066067
9280,13,351.927032,349.172097,350.267280
9280,14,351.574129,349.631317,349.048312
9280,15,351.288826,349.940908,0.000000

9320,0,0.000000,352.176980,354.648501
9320,1,347.783225,347.962540,351.085442
9320,2,345.728547,349.937112,349.845058
9320,3,347.926192,343.963198,349.119367
9320,4,346.015693,346.991226,348.038610
9320,5,348.139899,341.525258,346.200331
9320,6,340.238151,342.939872,343.799795
9320,7,338.224691,339.518168,344.829024
9320,8,343.405707,343.909880,348.882666
9320,9,347.445732,348.048234,350.050215
9320,10,348.963546,347.930757,350.190894
9320,11,349.157889,349.738509,349.133002
9320,12,350.747743,349.641051,351.753607
9320,13,349.011497,350.258135,351.916784
9320,14,350.163509,349.569238,348.590462
9320,15,352.088472,350.423361,0.000000

9360,0,0.000000,352.176980,354.648501
9360,1,347.783225,347.962540,351.085442
9360,2,345.728547,349.937112,349.845058
9360,3,347.926192,343.963198,349.119367
9360,4,346.015693,346.991226,348.038610
9360,5,348.139899,341.525258,346.200331
9360,6,340.238151,342.939872,343.799795
9360,7,338.224691,339.518168,346.141442
9360,8,344.231162,345.185955,348.770613
9360,9,347.448402,345.624145,349.050057
9360,10,348.775709,347.701728,350.550135
9360,11,346.869087,348.995070,352.361441
9360,12,349.746409,351.995187,352.484512
9360,13,351.112086,350.547529,351.999231
9360,14,350.945564,348.931036,350.831818
9360,15,351.046428,347.979552,0.000000

9400,0,0.000000,352.176980,354.648501
9400,1,347.783225,347.962540,351.085442
9400,2,345.728547,349.937112,349.845058
9400,3,347.926192,343.963198,349.119367
9400,4,346.015693,346.991226,348.038610
9400,5,348.139899,341.525258,346.200331
9400,6,340.238151,342.939872,343.799795
9400,7,338.224691,339.518168,346.141442
9400,8,344.231162,345.185955,348.788785
9400,9,347.478001,345.624145,349.553396
9400,10,348.984074,348.633067,350.649214
9400,11,349.412942,347.614606,351.866858
9400,12,351.224609,351.618646,352.419252
9400,13,348.940594,349.669524,350.760676
9400,14,352.201361,349.819452,350.711645
9400,15,352.007642,349.483278,0.000000

9440,0,0.000000,352.176980,354.648501
9440,1,347.783225,347.962540,351.085442
9440,2,345.728547,349.937112,349.845058
9440,3,347.926192,343.963198,349.119367
9440,4,346.015693,346.991226,348.038610
9440,5,348.139899,341.525258,346.200331
9440,6,340.238151,342.939872,343.825838
9440,7,338.282199,339.518168,346.290297
9440,8,344.257458,345.305158,349.154794
9440,9,347.990177,347.629921,349.527775
9440,10,346.178825,346.985849,351.417642
9440,11,349.626161,349.858309,348.883597
9440,12,352.274441,350.289338,351.666173
9440,13,352.719813,350.360707,351.419078
9440,14,352.636414,350.605320,351.235948
9440,15,351.052672,348.471490,0.000000

9480,0,0.000000,352.176980,354.648501
9480,1,347.783225,347.962540,351.085442
9480,2,345.728547,349.937112,349.845058
9480,3,347.926192,343.963198,349.119367
9480,4,346.015693,346.991226,348.038610
9480,5,348.139899,341.525258,346.200331
9480,6,340.238151,342.939872,343.861375
9480,7,338.339140,339.518168,347.345402
9480,8,345.185829,346.492165,349.402714
9480,9,345.794657,347.641294,349.020335
9480,10,349.533987,346.825289,350.543766
9480,11,350.267533,348.368782,350.545320
9480,12,351.614612,350.305995,349.994098
9480,13,352.360603,349.781278,350.902249
9480,14,352.089080,350.725217,351.373478
9480,15,352.309242,350.904234,0.000000

9520,0,0.000000,352.176980,354.648501
9520,1,347.783225,347.962540,351.085442
9520,2,345.728547,349.937112,349.845058
9520,3,347.926192,343.963198,349.110634
9520,4,346.048878,347.008121,348.027977
9520,5,348.137363,341.593758,346.180929
9520,6,340.319327,342.939872,344.134152
9520,7,338.754713,339.985245,340.869748
9520,8,346.089272,342.013149,348.551135
9520,9,347.825097,348.448269,349.542070
9520,10,347.907157,346.475736,350.033972
9520,11,346.548455,348.254520,351.647319
9520,12,349.740588,351.299611,352.108810
9520,13,349.851590,350.997894,352.346185
9520,14,351.583880,349.208482,350.824821
9520,15,352.479472,350.781634,0.000000

9560,0,0.000000,352.176980,354.648501
9560,1,347.783225,347.962540,351.085442
9560,2,345.728547,349.937112,349.845058
9560,3,347.926192,343.963198,349.110634
9560,4,346.048878,347.008121,348.027977
9560,5,348.137363,341.593758,346.180929
9560,6,340.319327,342.939872,344.134152
9560,7,338.754713,339.985245,340.869748
9560,8,346.089272,342.013149,348.551135
9560,9,347.825097,348.448269,349.589363
9560,10,347.995789,346.798634,350.594401
9560,11,348.899793,347.560474,352.340084
9560,12,351.555968,349.140292,352.801260
9560,13,350.561325,351.351195,352.402149
9560,14,348.863573,351.644614,350.074120
9560,15,352.536223,350.712684,0.000000

9600,0,0.000000,352.176980,354.648501
9600,1,347.783225,347.962540,351.085442
9600,2,345.728547,349.937112,349.845058
9600,3,347.926192,343.963198,349.110634
9600,4,346.048878,347.008121,348.027977
9600,5,348.137363,341.593758,346.180929
9600,6,340.319327,342.939872,344.134152
9600,7,338.754713,339.985245,344.147281
9600,8,340.758528,343.952491,345.325291
9600,9,346.432476,347.806849,345.962542
9600,10,348.363377,348.554253,350.135716
9600,11,348.124569,350.992529,350.744925
9600,12,350.801862,351.237417,352.539092
9600,13,350.739036,351.268431,352.277848
9600,14,350.728232,352.516446,347.934950
9600,15,351.569266,348.547249,0.000000

9640,0,0.000000,352.176980,354.648501
9640,1,347.783225,347.962540,351.085442
9640,2,345.728547,349.937112,349.845058
9640,3,347.926192,343.963198,349.110634
9640,4,346.048878,347.008121,348.027977
9640,5,348.137363,341.593758,346.180929
9640,6,340.319327,342.939872,344.134152
9640,7,338.754713,339.985245,344.171981
9640,8,340.793969,344.007074,347.616359
9640,9,346.493112,346.641083,350.531431
9640,10,347.140898,348.301988,350.789773
9640,11,350.446551,348.354461,350.281456
9640,12,351.406360,350.750943,349.755123
9640,13,352.054865,350.037635,350.900621
9640,14,352.303288,350.499393,349.658447
9640,15,351.952623,349.692757,0.000000

9680,0,0.000000,352.176980,354.648501
9680,1,347.783225,347.962540,351.085442
9680,2,345.728547,349.937112,349.845058
9680,3,347.926192,343.963198,349.110634
9680,4,346.048878,347.008121,348.027977
9680,5,348.137363,341.593758,346.180929
9680,6,340.319327,342.939872,344.143418
9680,7,338.810076,340.037112,345.567452
9680,8,341.991929,345.132584,349.315118
9680,9,348.838212,347.909726,346.584776
9680,10,350.089935,348.186546,349.638103
9680,11,350.422836,350.329715,349.633420
9680,12,351.338993,350.363187,348.782966
9680,13,351.799785,349.494783,349.914007
9680,14,351.664404,349.468299,349.004618
9680,15,351.589345,350.331178,0.000000

9720,0,0.000000,352.176980,354.648501
9720,1,347.783225,347.962540,351.085442
9720,2,345.728547,349.937112,349.845058
9720,3,347.926192,343.963198,349.110634
9720,4,346.048878,347.008121,348.027977
9720,5,348.137363,341.593758,346.164242
9720,6,340.380037,342.954723,344.365096
9720,7,339.604008,341.000072,345.284235
9720,8,338.910770,340.721749,348.405539
9720,9,347.101362,346.625306,349.266716
9720,10,347.663344,346.227783,350.004991
9720,11,349.452293,348.690577,351.144627
9720,12,349.604948,348.939949,351.631571
9720,13,349.018910,350.676684,351.784451
9720,14,350.276031,349.478006,348.549232
9720,15,351.993398,351.000538,0.000000

9760,0,0.000000,352.176980,354.648501
9760,1,347.783225,347.962540,351.085442
9760,2,345.728547,349.937112,349.845058
9760,3,347.926192,343.963198,349.110634
9760,4,346.048878,347.008121,348.027977
9760,5,348.137363,341.593758,346.164242
9760,6,340.380037,342.954723,344.376566
9760,7,339.653900,341.000072,345.353112
9760,8,338.985951,340.963451,348.987404
9760,9,347.812419,348.042262,349.716517
9760,10,348.233201,348.481084,349.658645
9760,11,346.745339,348.374288,350.381472
9760,12,349.673894,351.668486,349.727967
9760,13,350.410662,349.981362,348.683511
9760,14,352.212592,350.272737,349.366571
9760,15,352.265963,350.089343,0.000000

9800,0,0.000000,352.176980,354.648501
9800,1,347.783225,347.962540,351.085442
9800,2,345.728547,349.937112,349.845058
9800,3,347.926192,343.963198,349.110634
9800,4,346.048878,347.008121,348.027977
9800,5,348.137363,341.593758,346.164242
9800,6,340.380037,342.954723,344.376566
9800,7,339.653900,341.000072,345.353112
9800,8,338.985951,340.963451,348.987404
9800,9,347.812419,348.042262,349.730494
9800,10,348.279298,348.546300,350.363428
9800,11,347.627149,349.095662,351.363972
9800,12,350.185731,349.286001,351.671040
9800,13,349.973100,349.166697,351.814411
9800,14,350.940742,350.484230,351.465311
9800,15,350.489412,348.446584,0.000000

9840,0,0.000000,352.176980,354.648501
9840,1,347.783225,347.962540,351.085442
9840,2,345.728547,349.937112,349.845058
9840,3,347.926192,343.963198,349.110634
9840,4,346.048878,347.008121,348.027977
9840,5,348.137363,341.593758,346.164242
9840,6,340.380037,342.954723,344.376566
9840,7,339.653900,341.000072,345.837358
9840,8,339.818046,342.406364,348.888761
9840,9,348.458233,347.010606,349.721272
9840,10,349.446103,348.852927,350.779131
9840,11,347.306855,349.790773,348.878907
9840,12,351.087247,349.952513,349.106485
9840,13,351.438842,349.522496,350.630448
9840,14,351.748386,350.204204,349.577434
9840,15,351.974261,349.761446,0.000000

9880,0,0.000000,352.176980,354.648501
9880,1,347.783225,347.962540,351.085442
9880,2,345.728547,349.937112,349.845058
9880,3,347.926192,343.963198,349.110634
9880,4,346.048878,347.008121,348.027977
9880,5,348.137363,341.593758,346.164242
9880,6,340.380037,342.954723,344.376566
9880,7,339.653900,341.056055,346.477164
9880,8,342.157180,344.715725,348.784984
9880,9,348.174133,348.635257,349.575858
9880,10,348.116806,346.474484,351.189413
9880,11,350.229868,349.157051,350.613319
9880,12,351.435897,350.395293,348.475515
9880,13,351.906339,349.503309,350.947740
9880,14,352.354653,348.427894,349.811183
9880,15,350.437515,347.692824,0.000000

9920,0,0.000000,352.176980,354.648501
9920,1,347.783225,347.962540,351.085442
9920,2,345.728547,349.937112,349.845058
9920,3,347.926192,343.963198,349.110634
9920,4,346.048878,347.008121,348.027977
9920,5,348.137363,341.593758,346.164242
9920,6,340.380037,342.954723,344.376566
9920,7,339.653900,341.056055,346.502349
9920,8,342.201902,344.715725,348.860221
9920,9,348.154619,348.685025,350.349996
9920,10,349.580671,347.671934,351.116794
9920,11,349.772613,349.574430,352.097683
9920,12,348.558760,350.308447,350.851964
9920,13,351.342381,348.754734,347.888565
9920,14,351.206153,349.890240,350.460871
9920,15,350.947719,350.005938,0.000000

9960,0,0.000000,352.176980,354.648501
9960,1,347.783225,347.962540,351.085442
9960,2,345.728547,349.937112,349.845058
9960,3,347.926192,343.963198,349.110634
9960,4,346.048878,347.008121,348.027977
9960,5,348.137363,341.593758,346.164242
9960,6,340.380037,342.954723,344.533622
9960,7,339.897263,341.331616,348.139767
9960,8,346.160631,348.059153,347.014401
9960,9,343.638321,347.627256,349.700734
9960,10,349.371133,347.989654,350.867457
9960,11,349.801498,349.726973,350.872732
9960,12,349.617852,348.533015,350.862104
9960,13,347.359411,349.134413,350.863842
9960,14,350.539029,350.665279,351.312906
9960,15,346.828269,351.530550,0.000000

10000,0,0.000000,352.176980,354.648501
10000,1,347.783225,347.962540,351.085442
10000,2,345.728547,349.937112,349.845058
10000,3,347.926192,343.963198,349.110634
10000,4,346.048878,347.008121,348.027977
10000,5,348.137363,341.593758,346.164242
10000,6,340.380037,342.954723,344.533622
10000,7,339.897263,341.331616,348.139767
10000,8,346.160631,348.059153,347.014401
10000,9,343.638321,347.627256,349.776780
10000,10,349.398465,348.047770,350.950753
10000,11,350.166322,350.302824,350.892280
10000,12,349.752105,350.572403,349.095174
10000,13,349.354937,350.937367,349.533229
10000,14,348.039014,350.772112,350.115015
10000,15,351.441772,349.749863,0.000000

10040,0,0.000000,352.176980,354.648501
10040,1,347.783225,347.962540,351.085442
10040,2,345.728547,349.937112,349.845058
10040,3,347.926192,343.963198,349.110634
10040,4,346.048878,347.008121,348.027977
10040,5,348.137363,341.593758,346.164242
10040,6,340.380037,342.954723,344.533622
10040,7,339.897263,341.331616,348.139767
10040,8,346.160631,348.059153,347.014401
10040,9,343.638321,347.627256,349.776780
10040,10,349.398465,348.053667,350.946416
10040,11,350.170935,350.315297,350.914017
10040,12,349.777371,350.907108,349.383638
10040,13,349.674664,349.727717,350.274036
10040,14,349.354891,350.070892,350.394644
10040,15,350.033080,350.014719,0.000000

10080,0,0.000000,352.176980,354.648501
10080,1,347.783225,347.962540,351.085442
10080,2,345.728547,349.937112,349.845058
10080,3,347.926192,343.963198,349.110634
10080,4,346.048878,347.008121,348.027977
10080,5,348.137363,341.593758,346.164242
10080,6,340.380037,342.954723,344.533622
10080,7,339.897263,341.331616,348.139767
10080,8,346.160631,348.059153,347.014401
10080,9,343.638321,347.627256,349.782050
10080,10,349.400547,348.056560,350.946670
10080,11,350.183253,350.325729,350.894829
10080,12,350.168262,350.503845,349.693309
10080,13,349.993416,349.931974,350.375021
10080,14,349.955867,349.714201,350.067166
10080,15,349.706669,349.813804,0.000000

10120,0,0.000000,352.176980,354.648501
10120,1,347.783225,347.962540,351.085442
10120,2,345.728547,349.937112,349.845058
10120,3,347.926192,343.963198,349.110634
10120,4,346.048878,347.008121,348.027977
10120,5,348.137363,341.593758,346.164242
10120,6,340.380037,342.954723,344.533622
10120,7,339.897263,341.331616,348.140206
10120,8,346.169302,348.072402,347.020212
10120,9,343.653808,347.641635,349.888899
10120,10,349.105652,348.335705,350.767246
10120,11,350.365457,350.317522,350.624625
10120,12,350.231967,350.241694,350.077349
10120,13,350.520420,350.015365,349.963115
10120,14,350.194332,349.871349,349.766359
10120,15,349.791644,349.711279,0.000000

10160,0,0.000000,352.176980,354.648501
10160,1,347.783225,347.962540,351.085442
10160,2,345.728547,349.937112,349.845058
10160,3,347.926192,343.963198,349.110634
10160,4,346.048878,347.008121,348.027977
10160,5,348.137363,341.593758,346.164242
10160,6,340.380037,342.954723,344.541150
10160,7,339.906851,341.331616,348.141254
10160,8,346.170066,348.091122,347.045425
10160,9,343.690631,347.669274,350.053510
10160,10,349.039480,348.911149,350.435929
10160,11,350.270993,350.307257,350.539006
10160,12,350.156182,350.123802,350.151384
10160,13,350.455281,350.122833,350.040651
10160,14,350.279408,349.874610,349.767738
10160,15,349.796033,349.711547,0.000000

10200,0,0.000000,352.176980,354.648501
10200,1,347.783225,347.962540,351.085442
10200,2,345.728547,349.937112,349.845058
10200,3,347.926192,343.963198,349.107723
10200,4,346.055267,347.009279,348.031302
10200,5,348.134326,341.593758,346.157118
10200,6,340.395838,342.954723,344.544876
10200,7,339.907474,341.331616,348.141514
10200,8,346.181110,348.133209,347.074714
10200,9,343.741058,347.705618,350.156561
10200,10,349.241246,349.319339,350.338974
10200,11,350.052544,350.129447,350.069095
10200,12,350.472746,350.106045,350.172534
10200,13,350.476939,350.115149,350.118543
10200,14,350.348197,349.681851,349.825120
10200,15,349.918520,349.714998,0.000000

10240,0,0.000000,352.176980,354.648501
10240,1,347.783225,347.962540,351.085442
10240,2,345.728547,349.937112,349.845058
10240,3,347.926192,343.963198,349.107723
10240,4,346.055267,347.009279,348.031302
10240,5,348.134326,341.593758,346.157118
10240,6,340.395838,342.954723,344.544876
10240,7,339.907474,341.331616,348.143020
10240,8,346.200243,348.134649,347.087947
10240,9,343.768480,347.713549,350.189091
10240,10,349.335167,349.441774,350.373657
10240,11,350.021418,350.043306,350.450139
10240,12,350.016885,350.263904,350.490972
10240,13,350.081433,350.066120,350.070077
10240,14,350.473625,349.768792,349.851598
10240,15,349.977643,349.715645,0.000000

10280,0,0.000000,352.176980,354.648501
10280,1,347.783225,347.962540,351.085442
10280,2,345.728547,349.937112,349.845058
10280,3,347.926192,343.963198,349.107723
10280,4,346.055267,347.009279,348.031302
10280,5,348.134326,341.593758,346.157118
10280,6,340.395838,342.954723,344.544876
10280,7,339.907474,341.345593,348.144954
10280,8,346.207810,348.163553,347.120974
10280,9,343.811988,347.741910,350.236076
10280,10,349.481032,349.637940,350.325054
10280,11,350.057502,350.108118,350.340364
10280,12,350.011775,349.969128,350.422074
10280,13,350.187547,350.212182,350.018579
10280,14,350.305603,349.894426,349.915642
10280,15,350.066080,349.719092,0.000000

10320,0,0.000000,352.176980,354.648501
10320,1,347.783225,347.962540,351.085442
10320,2,345.728547,349.937112,349.845058
10320,3,347.926192,343.963198,349.107723
10320,4,346.055267,347.009279,348.031302
10320,5,348.134326,341.593758,346.157118
10320,6,340.395838,342.954723,344.544876
10320,7,339.907474,341.345593,348.145347
10320,8,346.212029,348.169397,347.131667
10320,9,343.830135,347.752597,350.247366
10320,10,349.489980,349.660818,350.387753
10320,11,349.710429,350.086757,349.992708
10320,12,350.474218,350.170502,350.173026
10320,13,350.165916,350.161849,350.419177
10320,14,350.481448,349.950626,349.939361
10320,15,350.100627,349.720722,0.000000

10360,0,0.000000,352.176980,354.648501
10360,1,347.783225,347.962540,351.085442
10360,2,345.728547,349.937112,349.845058
10360,3,347.926192,343.963198,349.107723
10360,4,346.055267,347.009279,348.031302
10360,5,348.134326,341.593758,346.157118
10360,6,340.395838,342.954723,344.544876
10360,7,339.907474,341.345593,348.145722
10360,8,346.216197,348.181533,347.134935
10360,9,343.834659,347.752597,350.248398
10360,10,349.500206,349.671782,350.222815
10360,11,349.996323,350.120490,350.330210
10360,12,350.042216,350.084088,350.224876
10360,13,350.206317,350.177429,350.268783
10360,14,350.591304,350.118375,350.020822
10360,15,350.217456,349.725815,0.000000

10400,0,0.000000,352.176980,354.648501
10400,1,347.783225,347.962540,351.085442
10400,2,345.728547,349.937112,349.845058
10400,3,347.926192,343.963198,349.107723
10400,4,346.055267,347.009279,348.031302
10400,5,348.134326,341.593758,346.157118
10400,6,340.395838,342.954723,344.548628
10400,7,339.912263,341.352692,348.144824
10400,8,346.230400,348.216436,347.158189
10400,9,343.875326,347.768666,350.287521
10400,10,349.574858,349.798335,350.342403
10400,11,350.059504,350.041699,350.120686
10400,12,350.450346,350.149247,350.160551
10400,13,350.417666,350.050141,350.108798
10400,14,350.368626,350.024596,349.970625
10400,15,350.335194,349.764306,0.000000

10440,0,0.000000,352.176980,354.648501
10440,1,347.783225,347.962540,351.085442
10440,2,345.728547,349.937112,349.845058
10440,3,347.926192,343.963198,349.107723
10440,4,346.055267,347.009279,348.031302
10440,5,348.134326,341.593758,346.157118
10440,6,340.395838,342.954723,344.548628
10440,7,339.912263,341.352692,348.146243
10440,8,346.241015,348.215705,347.178161
10440,9,343.899434,347.782191,350.321232
10440,10,349.664058,349.901545,350.403034
10440,11,350.044766,350.027525,349.999353
10440,12,350.414676,350.082493,350.120034
10440,13,350.457520,350.108401,350.118233
10440,14,350.439602,350.051767,350.086798
10440,15,350.368761,349.776702,0.000000

10480,0,0.000000,352.176980,354.648501
10480,1,347.783225,347.962540,351.085442
10480,2,345.728547,349.937112,349.845058
10480,3,347.926192,343.963198,349.107723
10480,4,346.055267,347.009279,348.031302
10480,5,348.134326,341.593758,346.157118
10480,6,340.395838,342.954723,344.548628
10480,7,339.912263,341.352692,348.146499
10480,8,346.243109,348.221140,347.184880
10480,9,343.908395,347.787627,350.329642
10480,10,349.680613,349.927356,350.395589
10480,11,350.039348,350.021314,350.437277
