step,alpha,action,reward,Q[s+0],Q[s+1],Q[s+2]
202000,20.000000,0,0.174961,352.750194,352.355957,0.000000
203000,19.000000,1,0.176090,352.693931,352.871110,352.683098
204000,19.000000,1,0.177250,352.693931,352.871128,352.683098
205000,19.000000,1,0.178433,352.693931,352.871146,352.683098
206000,19.000000,1,0.179633,352.693931,352.871163,352.683098
207000,19.000000,1,0.180842,352.693931,352.871181,352.683098
208000,19.000000,1,0.182052,352.693931,352.871199,352.683098
209000,19.000000,1,0.183257,352.693931,352.871218,352.683098
210000,19.000000,1,0.184449,352.693931,352.871236,352.683098
211000,19.000000,1,0.185621,352.693931,352.871254,352.683098
212000,19.000000,1,0.186767,352.693931,352.871273,352.683098
213000,19.000000,1,0.187882,352.693931,352.871292,352.683098
214000,19.000000,1,0.188960,352.693931,352.871310,352.683098
215000,19.000000,1,0.189998,352.693931,352.871329,352.683098
216000,19.000000,1,0.190990,352.693931,352.871348,352.683098
217000,19.000000,1,0.191935,352.693931,352.871367,352.683098
218000,19.000000,1,0.192829,352.693931,352.871387,352.683098
219000,19.000000,1,0.193672,352.693931,352.871406,352.683098
220000,19.000000,1,0.194462,352.693931,352.871425,352.683098
221000,19.000000,1,0.195198,352.693931,352.871445,352.683098
222000,19.000000,1,0.195880,352.693931,352.871464,352.683098
223000,19.000000,1,0.196510,352.693931,352.871484,352.683098
224000,19.000000,2,0.197086,352.693931,352.871485,352.683098
225000,20.000000,0,0.197473,352.750224,352.355957,0.000000
226000,19.000000,1,0.197942,352.693931,352.871485,352.683125
227000,19.000000,1,0.198364,352.693931,352.871504,352.683125
228000,19.000000,1,0.198740,352.693931,352.871524,352.683125
229000,19.000000,1,0.199071,352.693931,352.871544,352.683125
230000,19.000000,1,0.199359,352.693931,352.871564,352.683125
231000,19.000000,1,0.199607,352.693931,352.871584,352.683125
232000,19.000000,1,0.199816,352.693931,352.871604,352.683125
233000,19.000000,1,0.199989,352.693931,352.871624,352.683125
234000,19.000000,1,0.200126,352.693931,352.871644,352.683125
235000,19.000000,1,0.200230,352.693931,352.871664,352.683125
236000,19.000000,1,0.200303,352.693931,352.871684,352.683125
237000,19.000000,1,0.200346,352.693931,352.871704,352.683125
238000,19.000000,1,0.200362,352.693931,352.871724,352.683125
239000,19.000000,1,0.200351,352.693931,352.871744,352.683125
240000,19.000000,1,0.200315,352.693931,352.871764,352.683125
241000,19.000000,1,0.200257,352.693931,352.871784,352.683125
242000,19.000000,1,0.200176,352.693931,352.871804,352.683125
243000,19.000000,1,0.200075,352.693931,352.871824,352.683125
244000,19.000000,1,0.199954,352.693931,352.871844,352.683125
245000,19.000000,1,0.199816,352.693931,352.871864,352.683125
246000,19.000000,1,0.199660,352.693931,352.871884,352.683125
247000,19.000000,1,0.199489,352.693931,352.871904,352.683125
248000,19.000000,1,0.199302,352.693931,352.871924,352.683125
249000,19.000000,1,0.199102,352.693931,352.871944,352.683125
250000,19.000000,1,0.198888,352.693931,352.871964,352.683125
251000,19.000000,1,0.198663,352.693931,352.871984,352.683125
252000,19.000000,1,0.198426,352.693931,352.872004,352.683125
253000,19.000000,1,0.198177,352.693931,352.872024,352.683125
254000,19.000000,1,0.197919,352.693931,352.872043,352.683125
255000,19.000000,1,0.197652,352.693931,352.872063,352.683125
256000,19.000000,1,0.197375,352.693931,352.872083,352.683125
257000,19.000000,1,0.197091,352.693931,352.872103,352.683125
258000,19.000000,1,0.196798,352.693931,352.872122,352.683125
259000,19.000000,1,0.196498,352.693931,352.872142,352.683125
260000,19.000000,1,0.196192,352.693931,352.872162,352.683125
261000,19.000000,1,0.195879,352.693931,352.872181,352.683125
262000,19.000000,1,0.195560,352.693931,352.872201,352.683125
263000,19.000000,1,0.195236,352.693931,352.872220,352.683125
264000,19.000000,1,0.194906,352.693931,352.872240,352.683125
265000,19.000000,1,0.194572,352.693931,352.872260,352.683125
266000,19.000000,1,0.194233,352.693931,352.872279,352.683125
267000,19.000000,1,0.193891,352.693931,352.872298,352.683125
268000,19.000000,0,0.193544,352.693931,352.872300,352.683125
269000,18.000000,2,0.193197,352.682935,352.676497,352.703084
270000,19.000000,2,0.192844,352.693951,352.872300,352.683125
271000,20.000000,0,0.192484,352.750256,352.355957,0.000000
272000,19.000000,1,0.192126,352.693951,352.872300,352.683151
273000,19.000000,1,0.191765,352.693951,352.872319,352.683151
274000,19.000000,1,0.191402,352.693951,352.872338,352.683151
275000,19.000000,1,0.191036,352.693951,352.872357,352.683151
276000,19.000000,1,0.190669,352.693951,352.872377,352.683151
277000,19.000000,1,0.190301,352.693951,352.872396,352.683151
278000,19.000000,1,0.189931,352.693951,352.872415,352.683151
279000,19.000000,0,0.189560,352.693951,352.872416,352.683151
280000,18.000000,2,0.189188,352.682935,352.676497,352.703102
281000,19.000000,1,0.188814,352.693971,352.872416,352.683151
282000,19.000000,1,0.188439,352.693971,352.872435,352.683151
283000,19.000000,1,0.188062,352.693971,352.872454,352.683151
284000,19.000000,1,0.187685,352.693971,352.872472,352.683151
285000,19.000000,1,0.187306,352.693971,352.872491,352.683151
286000,19.000000,1,0.186925,352.693971,352.872510,352.683151
287000,19.000000,1,0.186544,352.693971,352.872529,352.683151
288000,19.000000,1,0.186161,352.693971,352.872547,352.683151
289000,19.000000,1,0.185776,352.693971,352.872566,352.683151
290000,19.000000,1,0.185390,352.693971,352.872584,352.683151
291000,19.000000,1,0.185003,352.693971,352.872603,352.683151
292000,19.000000,1,0.184614,352.693971,352.872621,352.683151
293000,19.000000,1,0.184223,352.693971,352.872640,352.683151
294000,19.000000,1,0.183831,352.693971,352.872658,352.683151
295000,19.000000,1,0.183438,352.693971,352.872677,352.683151
296000,19.000000,1,0.183043,352.693971,352.872695,352.683151
297000,19.000000,1,0.182647,352.693971,352.872713,352.683151
298000,19.000000,1,0.182250,352.693971,352.872732,352.683151
299000,19.000000,1,0.181851,352.693971,352.872750,352.683151
300000,19.000000,1,0.181451,352.693971,352.872768,352.683151
301000,19.000000,2,0.181050,352.693971,352.872767,352.683151
302000,20.000000,0,0.180655,352.750287,352.355957,0.000000
303000,19.000000,1,0.180252,352.693971,352.872767,352.683175
304000,19.000000,1,0.179849,352.693971,352.872785,352.683175
305000,19.000000,1,0.179445,352.693971,352.872803,352.683175
306000,19.000000,1,0.179040,352.693971,352.872821,352.683175
307000,19.000000,1,0.178636,352.693971,352.872839,352.683175
308000,19.000000,1,0.178231,352.693971,352.872857,352.683175
309000,19.000000,1,0.177826,352.693971,352.872875,352.683175
310000,19.000000,1,0.177422,352.693971,352.872893,352.683175
311000,19.000000,1,0.177018,352.693971,352.872910,352.683175
312000,19.000000,1,0.176615,352.693971,352.872928,352.683175
313000,19.000000,1,0.176212,352.693971,352.872946,352.683175
314000,19.000000,1,0.175811,352.693971,352.872963,352.683175
315000,19.000000,1,0.175411,352.693971,352.872981,352.683175
316000,19.000000,2,0.175012,352.693971,352.872979,352.683175
317000,20.000000,0,0.174622,352.750318,352.355957,0.000000
318000,19.000000,1,0.174225,352.693971,352.872979,352.683200
319000,19.000000,2,0.173831,352.693971,352.872978,352.683200
320000,20.000000,0,0.173445,352.750347,352.355957,0.000000
321000,19.000000,1,0.173054,352.693971,352.872978,352.683224
322000,19.000000,1,0.172666,352.693971,352.872995,352.683224
323000,19.000000,1,0.172280,352.693971,352.873012,352.683224
324000,19.000000,1,0.171897,352.693971,352.873030,352.683224
325000,19.000000,1,0.171517,352.693971,352.873047,352.683224
326000,19.000000,1,0.171141,352.693971,352.873064,352.683224
327000,19.000000,1,0.170769,352.693971,352.873081,352.683224
328000,19.000000,1,0.170400,352.693971,352.873098,352.683224
