episode,alpha_idx,action_0,action_1,action_2
5000,9,347.724335,347.477051,352.720637
5000,10,350.540896,349.523453,355.058033
5000,11,354.155301,354.026987,355.502266
5000,12,354.125692,354.461391,356.004482
5000,13,352.466947,354.794293,354.595839
5000,14,353.371205,355.019024,354.378484
5000,15,354.043034,351.445771,0.000000

5040,0,0.000000,349.380883,355.455483
5040,1,349.114483,348.395461,352.810506
5040,2,348.413719,345.435055,348.512482
5040,3,342.998009,341.483755,344.816228
5040,4,340.238353,341.759700,336.711922
5040,5,336.097812,334.892560,339.300540
5040,6,342.939239,338.389918,343.611595
5040,7,345.422538,340.988372,347.889510
5040,8,349.358021,347.279479,350.855230
5040,9,347.724335,347.477051,352.921439
5040,10,350.702894,349.703007,355.799424
5040,11,352.201620,355.445046,355.936567
5040,12,354.912341,354.886879,355.927479
5040,13,352.497087,351.814990,354.756690
5040,14,355.841143,354.472472,351.499472
5040,15,355.931394,352.569315,0.000000

5080,0,0.000000,349.380883,355.455483
5080,1,349.114483,348.395461,352.810506
5080,2,348.413719,345.435055,348.512482
5080,3,342.998009,341.483755,344.816228
5080,4,340.238353,341.759700,336.711922
5080,5,336.097812,334.892560,339.300540
5080,6,342.939239,338.389918,343.611595
5080,7,345.422538,340.988372,347.889510
5080,8,349.358021,347.453323,352.145625
5080,9,350.339583,350.909946,349.289306
5080,10,352.876148,350.373505,351.541911
5080,11,352.511434,355.220630,354.137021
5080,12,354.734545,354.547029,353.216565
5080,13,355.577255,354.287141,352.975950
5080,14,355.425980,352.942805,354.018324
5080,15,355.319932,353.780990,0.000000

5120,0,0.000000,337.623374,345.425069
5120,1,340.241695,336.646868,341.884449
5120,2,347.144978,345.774252,347.178851
5120,3,345.202338,341.561309,343.132510
5120,4,342.268071,335.944109,337.127388
5120,5,337.197259,335.603379,341.337233
5120,6,341.190724,339.821746,339.350135
5120,7,343.990471,343.357205,339.355155
5120,8,348.983996,348.942814,349.955645
5120,9,350.969519,350.648237,351.833887
5120,10,351.839932,351.302142,352.704448
5120,11,352.891332,347.149015,354.789670
5120,12,354.004395,354.546425,352.332405
5120,13,355.890201,353.905416,352.802399
5120,14,355.720889,353.793862,354.526333
5120,15,355.387660,353.798567,0.000000

5160,0,0.000000,337.623374,345.425069
5160,1,340.241695,336.646868,341.884449
5160,2,347.144978,345.774252,347.178851
5160,3,345.202338,341.561309,343.132510
5160,4,342.268071,335.944109,337.127388
5160,5,337.197259,335.603379,341.337233
5160,6,341.190724,339.821746,339.350135
5160,7,343.990471,343.357205,339.355155
5160,8,348.983996,348.942814,350.001613
5160,9,350.952920,350.680227,352.527969
5160,10,351.953254,352.186918,354.199805
5160,11,350.656664,351.384109,353.708655
5160,12,354.435375,354.458068,352.083735
5160,13,355.674261,352.999812,352.917362
5160,14,355.313345,353.499420,354.650698
5160,15,355.229236,353.747907,0.000000

5200,0,0.000000,337.623374,345.425069
5200,1,340.241695,336.646868,341.884449
5200,2,347.144978,345.774252,347.178851
5200,3,345.202338,341.561309,343.132510
5200,4,342.268071,335.944109,337.127388
5200,5,337.197259,335.603379,341.337233
5200,6,341.190724,339.821746,339.350135
5200,7,343.990471,343.357205,339.355155
5200,8,348.983996,348.942814,350.042041
5200,9,350.937614,350.703150,352.989565
5200,10,352.223690,352.927774,354.210261
5200,11,352.621525,352.008432,354.895840
5200,12,353.741361,354.313985,355.385102
5200,13,351.885302,353.104865,353.432286
5200,14,355.149553,353.128688,352.698540
5200,15,355.018246,354.097971,0.000000

5240,0,0.000000,332.179999,334.582749
5240,1,338.134467,337.487942,340.729277
5240,2,342.112490,340.460120,343.446715
5240,3,341.181215,342.431920,338.240497
5240,4,336.414118,336.293641,337.642973
5240,5,337.887933,336.361587,341.108326
5240,6,334.539644,340.006039,340.190389
5240,7,343.132832,343.544207,340.745389
5240,8,347.995758,349.963372,353.067755
5240,9,348.522199,349.102957,352.374873
5240,10,353.570050,353.137453,354.172969
5240,11,354.214313,353.470714,353.045089
5240,12,354.867769,353.341501,353.899749
5240,13,352.998748,353.231097,355.117785
5240,14,355.075446,353.918139,353.179855
5240,15,355.115794,353.560335,0.000000

5280,0,0.000000,332.179999,334.582749
5280,1,338.134467,337.487942,340.729277
5280,2,342.112490,340.460120,343.446715
5280,3,341.181215,342.431920,338.240497
5280,4,336.414118,336.293641,337.642973
5280,5,337.887933,336.361587,341.108326
5280,6,334.539644,340.006039,340.375865
5280,7,343.002011,343.832631,340.995694
5280,8,347.911599,350.031619,353.370170
5280,9,350.125444,350.488384,352.515275
5280,10,352.799422,352.664706,354.770723
5280,11,352.062875,353.523014,355.119638
5280,12,352.493104,354.039814,355.508818
5280,13,354.404078,353.823629,355.245448
5280,14,353.714044,354.049979,354.533201
5280,15,353.515783,351.295485,0.000000

5320,0,0.000000,332.179999,334.582749
5320,1,338.134467,337.487942,340.729277
5320,2,342.112490,340.460120,343.446715
5320,3,341.181215,342.431920,338.240497
5320,4,336.414118,336.293641,337.642973
5320,5,337.887933,336.361587,341.108326
5320,6,334.539644,340.006039,340.375865
5320,7,343.002011,343.832631,340.995694
5320,8,347.911599,350.031619,353.362441
5320,9,350.158268,350.488384,352.631937
5320,10,352.768359,352.797720,354.791573
5320,11,353.168557,354.011175,354.683062
5320,12,353.090865,351.773232,355.433023
5320,13,355.015049,353.194221,352.048586
5320,14,355.622727,354.525941,354.206201
5320,15,353.465109,354.129158,0.000000

5360,0,0.000000,332.179999,334.582749
5360,1,338.134467,337.487942,340.729277
5360,2,342.112490,340.460120,343.446715
5360,3,341.181215,342.431920,338.240497
5360,4,336.414118,336.293641,337.642973
5360,5,337.887933,336.361587,341.107835
5360,6,334.741253,340.062337,341.458791
5360,7,341.931478,337.823033,344.119711
5360,8,346.483680,344.003890,350.099816
5360,9,350.105950,348.980012,353.880376
5360,10,351.192646,352.508667,354.162336
5360,11,350.566739,352.649969,353.565671
5360,12,351.883908,354.478952,353.497208
5360,13,354.736999,354.351337,354.201005
5360,14,355.570118,354.944191,354.342061
5360,15,354.491957,351.172529,0.000000

5400,0,0.000000,332.179999,334.582749
5400,1,338.134467,337.487942,340.729277
5400,2,342.112490,340.460120,343.446715
5400,3,341.181215,342.431920,338.240497
5400,4,336.414118,336.293641,337.642973
5400,5,337.887933,336.361587,341.107835
5400,6,334.741253,340.062337,341.458791
5400,7,341.931478,337.823033,344.119711
5400,8,346.483680,344.003890,350.177504
5400,9,350.110136,348.980012,353.817576
5400,10,352.731621,353.158437,354.248123
5400,11,352.308868,352.963715,354.577227
5400,12,352.945043,351.246554,353.299841
5400,13,354.822215,353.698143,354.122311
5400,14,355.232823,352.948219,353.674913
5400,15,354.951795,353.655086,0.000000

5440,0,0.000000,332.179999,334.582749
5440,1,338.134467,337.487942,340.729277
5440,2,342.112490,340.460120,343.446715
5440,3,341.181215,342.431920,338.240497
5440,4,336.414118,336.293641,337.642973
5440,5,337.887933,336.361587,341.107835
5440,6,334.741253,340.062337,341.458791
5440,7,341.931478,337.823033,344.119711
5440,8,346.483680,344.003890,350.215692
5440,9,350.112551,348.980012,353.831184
5440,10,352.717903,353.197644,354.555870
5440,11,353.840196,353.919546,354.677700
5440,12,353.250504,353.540447,354.985126
5440,13,353.831017,353.328310,355.023391
5440,14,351.069504,354.274344,351.672791
5440,15,355.198713,353.316408,0.000000

5480,0,0.000000,332.179999,334.582749
5480,1,338.134467,337.487942,340.729277
5480,2,342.112490,340.460120,343.446715
5480,3,341.181215,342.431920,338.240497
5480,4,336.414118,336.293641,337.642973
5480,5,337.887933,336.361587,341.107835
5480,6,334.741253,340.062337,341.458791
5480,7,341.931478,337.823033,344.474415
5480,8,346.383634,344.364366,352.096456
5480,9,350.525742,351.548043,353.950295
5480,10,352.876737,352.446438,354.352720
5480,11,352.927692,351.946479,354.137302
5480,12,351.646623,353.722173,353.664418
5480,13,354.527009,353.880906,355.355207
5480,14,351.857739,353.703502,354.039200
5480,15,353.061488,354.164192,0.000000

5520,0,0.000000,332.179999,334.582749
5520,1,338.134467,337.487942,340.729277
5520,2,342.112490,340.460120,343.446715
5520,3,341.181215,342.431920,338.240497
5520,4,336.414118,336.293641,337.642973
5520,5,337.887933,336.361587,341.107835
5520,6,334.741253,340.062337,341.458791
5520,7,341.931478,337.823033,344.474415
5520,8,346.383634,344.364366,352.096456
5520,9,350.525742,351.548043,353.954624
5520,10,352.887473,352.483393,354.381713
5520,11,353.019350,352.176483,354.980813
5520,12,354.009065,353.884582,354.991981
5520,13,353.743996,353.823285,354.939083
5520,14,351.415735,353.660648,352.054957
5520,15,354.724441,352.557004,0.000000

5560,0,0.000000,332.179999,334.582749
5560,1,338.134467,337.487942,340.729277
5560,2,342.112490,340.460120,343.446715
5560,3,341.181215,342.431920,338.240497
5560,4,336.414118,336.293641,337.642973
5560,5,337.887933,336.361587,341.107835
5560,6,334.741253,340.062337,341.458791
5560,7,341.931478,337.823033,344.907590
5560,8,346.308253,344.632042,353.367264
5560,9,351.732993,351.242178,353.956883
5560,10,353.914172,352.937379,353.413229
5560,11,353.936219,354.935330,353.402466
5560,12,353.767035,352.918124,354.849823
5560,13,353.906926,353.103715,354.365470
5560,14,352.193835,352.331448,350.835797
5560,15,354.346140,353.408480,0.000000

5600,0,0.000000,332.179999,334.582749
5600,1,338.134467,337.487942,340.729277
5600,2,342.112490,340.460120,343.446715
5600,3,341.181215,342.431920,338.240497
5600,4,336.414118,336.293641,337.642973
5600,5,337.887933,336.361587,341.107835
5600,6,334.741253,340.062337,341.495586
5600,7,341.928187,337.927610,348.379760
5600,8,343.531616,348.409436,353.091685
5600,9,351.083789,351.165084,353.719678
5600,10,350.470133,352.380423,354.888422
5600,11,354.381130,353.251518,354.453512
5600,12,353.719735,352.044364,355.107219
5600,13,350.317531,355.998604,354.005957
5600,14,353.038021,353.489572,353.577042
5600,15,352.539520,353.575320,0.000000

5640,0,0.000000,332.179999,334.582749
5640,1,338.134467,337.487942,340.729277
5640,2,342.112490,340.460120,343.446715
5640,3,341.181215,342.431920,338.240497
5640,4,336.414118,336.293641,337.642973
5640,5,337.887933,336.361587,341.107835
5640,6,334.741253,340.062337,341.495586
5640,7,341.928187,337.927610,349.003750
5640,8,344.325192,348.854680,350.675255
5640,9,349.658320,351.832645,350.020140
5640,10,353.496914,351.243510,353.477584
5640,11,353.731654,352.836854,354.732580
5640,12,354.781762,353.382141,352.901758
5640,13,354.820166,353.293473,354.185403
5640,14,354.904859,353.286563,354.415420
5640,15,354.946681,353.678306,0.000000

5680,0,0.000000,332.179999,334.582749
5680,1,338.134467,337.487942,340.729277
5680,2,342.112490,340.460120,343.446715
5680,3,341.181215,342.431920,338.240497
5680,4,336.414118,336.293641,337.642973
5680,5,337.887933,336.361587,341.107835
5680,6,334.741253,340.062337,341.576069
5680,7,341.925892,337.927610,349.512908
5680,8,339.844935,349.479373,351.823574
5680,9,351.417252,350.497179,353.727666
5680,10,352.972203,350.759096,352.797962
5680,11,354.328736,353.295368,353.669338
5680,12,353.618377,352.273953,351.309315
5680,13,354.839901,353.645046,352.828913
5680,14,355.183311,353.714173,354.321407
5680,15,355.513948,353.349088,0.000000

5720,0,0.000000,332.179999,334.582749
5720,1,338.134467,337.487942,340.729277
5720,2,342.112490,340.460120,343.446715
5720,3,341.181215,342.431920,338.240497
5720,4,336.414118,336.293641,337.642973
5720,5,337.887933,336.361587,341.107835
5720,6,334.741253,340.062337,341.576069
5720,7,341.925892,338.047886,349.763094
5720,8,342.350453,349.138536,352.645419
5720,9,351.371582,351.444806,353.712127
5720,10,352.668942,351.251759,354.038760
5720,11,352.337723,353.617416,354.358629
5720,12,352.061317,352.979847,354.474532
5720,13,351.712073,353.255806,355.113898
5720,14,353.666449,352.839065,355.425471
5720,15,351.826612,354.038556,0.000000

5760,0,0.000000,332.179999,334.582749
5760,1,338.134467,337.487942,340.729277
5760,2,342.112490,340.460120,343.446715
5760,3,341.181215,342.431920,338.240497
5760,4,336.414118,336.293641,337.642973
5760,5,337.887933,336.361587,341.107835
5760,6,334.741253,340.062337,341.576069
5760,7,341.925892,338.047886,349.923163
5760,8,342.725825,349.215208,352.991644
5760,9,352.067501,350.264566,354.269550
5760,10,350.835271,351.918488,353.964933
5760,11,353.072967,353.451251,354.803001
5760,12,353.490227,352.364933,351.371929
5760,13,354.899668,352.602737,353.823845
5760,14,354.493979,353.774954,353.607141
5760,15,354.685157,353.435543,0.000000

5800,0,0.000000,332.179999,334.582749
5800,1,338.134467,337.487942,340.729277
5800,2,342.112490,340.460120,343.446715
5800,3,341.181215,342.431920,338.240497
5800,4,336.414118,336.293641,337.642973
5800,5,337.887933,336.361587,341.107835
5800,6,334.741253,340.062337,341.576069
5800,7,341.925892,338.047886,349.923163
5800,8,342.725825,349.215208,353.005243
5800,9,352.077119,350.306024,354.270255
5800,10,352.138712,352.796510,354.238116
5800,11,353.572083,353.614177,354.571983
5800,12,352.121376,353.507959,354.519993
5800,13,351.032399,352.732160,352.691775
5800,14,354.814995,353.993464,353.365022
5800,15,355.668731,353.626874,0.000000

5840,0,0.000000,332.179999,334.582749
5840,1,338.134467,337.487942,340.729277
5840,2,342.112490,340.460120,343.446715
5840,3,341.181215,342.431920,338.240497
5840,4,336.414118,336.293641,337.642973
5840,5,337.887933,336.361587,341.107835
5840,6,334.741253,340.062337,341.851566
5840,7,341.923407,338.669779,350.853009
5840,8,348.552352,351.242280,349.623523
5840,9,351.252278,349.589096,351.389329
5840,10,352.801664,351.111280,350.834249
5840,11,353.479239,353.036818,352.509478
5840,12,354.049014,352.686539,352.560328
5840,13,354.709593,354.201368,354.339378
5840,14,354.720872,352.073143,351.787643
5840,15,355.045034,353.946300,0.000000

5880,0,0.000000,332.179999,334.582749
5880,1,338.134467,337.487942,340.729277
5880,2,342.112490,340.460120,343.446715
5880,3,341.181215,342.431920,338.240497
5880,4,336.414118,336.293641,337.642973
5880,5,337.887933,336.361587,341.107835
5880,6,334.741253,340.062337,341.851566
5880,7,341.923407,338.669779,351.023687
5880,8,349.445053,345.518949,350.945366
5880,9,346.763092,350.238675,352.650573
5880,10,351.791797,351.438450,353.386012
5880,11,350.614098,352.979966,352.667295
5880,12,353.540659,353.001095,351.031694
5880,13,354.586901,353.523144,352.698398
5880,14,354.778410,354.040869,352.678923
5880,15,355.131365,353.220226,0.000000

5920,0,0.000000,332.179999,334.582749
5920,1,338.134467,337.487942,340.729277
5920,2,342.112490,340.460120,343.446715
5920,3,341.181215,342.431920,338.240497
5920,4,336.414118,336.293641,337.642973
5920,5,337.887933,336.361587,341.107835
5920,6,334.741253,340.062337,341.851566
5920,7,341.923407,338.669779,351.023687
5920,8,349.445053,345.518949,350.966678
5920,9,346.806563,350.238675,352.938702
5920,10,352.114984,351.985563,353.830730
5920,11,352.815533,352.101797,354.186813
5920,12,352.899934,350.928229,354.466071
5920,13,354.099698,353.309123,354.525156
5920,14,352.862993,351.109313,353.557403
5920,15,354.515178,353.679027,0.000000

5960,0,0.000000,332.179999,334.582749
5960,1,338.134467,337.487942,340.729277
5960,2,342.112490,340.460120,343.446715
5960,3,341.181215,342.431920,338.240497
5960,4,336.414118,336.293641,337.642973
5960,5,337.887933,336.361587,341.107835
5960,6,334.741253,340.062337,341.851566
5960,7,341.923407,338.669779,351.025136
5960,8,349.462857,345.518949,351.919685
5960,9,348.545219,351.449778,353.728731
5960,10,350.757658,352.347643,354.005087
5960,11,352.944891,350.728484,352.422556
5960,12,354.189599,352.479581,353.485691
5960,13,354.168301,350.188867,350.758902
5960,14,353.338164,354.509016,355.288711
5960,15,355.276278,353.190024,0.000000

6000,0,0.000000,332.179999,334.582749
6000,1,338.134467,337.487942,340.729277
6000,2,342.112490,340.460120,343.446715
6000,3,341.181215,342.431920,338.240497
6000,4,336.414118,336.293641,337.642973
6000,5,337.887933,336.361587,341.107835
6000,6,334.741253,340.062337,341.851566
6000,7,341.923407,338.669779,351.025136
6000,8,349.462857,345.518949,352.023723
6000,9,348.721494,351.449778,353.890058
6000,10,351.513412,353.453098,353.574304
6000,11,352.261451,350.449070,353.711411
6000,12,353.576925,353.208521,354.933618
6000,13,353.532251,352.112529,354.640025
6000,14,353.711170,352.590911,354.626613
6000,15,351.108554,352.079770,0.000000

6040,0,0.000000,332.179999,334.582749
6040,1,338.134467,337.487942,340.729277
6040,2,342.112490,340.460120,343.446715
6040,3,341.181215,342.431920,338.240497
6040,4,336.414118,336.293641,337.642973
6040,5,337.887933,336.361587,341.107835
6040,6,334.741253,340.062337,342.398094
6040,7,341.955948,339.924991,349.601458
6040,8,344.392634,347.106778,349.856182
6040,9,349.253783,348.003241,351.561567
6040,10,348.652535,351.294732,353.529837
6040,11,350.011132,352.410115,353.531503
6040,12,353.484574,354.320756,353.414071
6040,13,353.780247,353.031052,354.813778
6040,14,355.445336,352.754842,353.258283
6040,15,352.770268,350.290422,0.000000

6080,0,0.000000,332.179999,334.582749
6080,1,338.134467,337.487942,340.729277
6080,2,342.112490,340.460120,343.446715
6080,3,341.181215,342.431920,338.240497
6080,4,336.414118,336.293641,337.642973
6080,5,337.887933,336.361587,341.107835
6080,6,334.741253,340.062337,342.398094
6080,7,341.955948,339.924991,349.601458
6080,8,344.392634,347.106778,349.874754
6080,9,349.261599,348.003241,351.725882
6080,10,348.903682,351.448438,354.630925
6080,11,353.554451,354.480147,354.699983
6080,12,353.155755,353.503125,354.112685
6080,13,352.590717,352.800148,353.618344
6080,14,352.555193,351.391788,353.974542
6080,15,350.312834,353.368540,0.000000

6120,0,0.000000,332.179999,334.582749
6120,1,338.134467,337.487942,340.729277
6120,2,342.112490,340.460120,343.446715
6120,3,341.181215,342.431920,338.240497
6120,4,336.414118,336.293641,337.642973
6120,5,337.887933,336.361587,341.107835
6120,6,334.741253,340.062337,342.398094
6120,7,341.955948,339.924991,349.620087
6120,8,344.499724,347.106778,350.890566
6120,9,349.646776,349.662686,352.102497
6120,10,351.837722,350.252447,352.682439
6120,11,353.798649,352.652168,353.735269
6120,12,354.839092,352.129814,353.730411
6120,13,355.035375,353.790919,354.673239
6120,14,355.213773,352.324463,350.332579
6120,15,350.542956,349.918280,0.000000

6160,0,0.000000,332.179999,334.582749
6160,1,338.134467,337.487942,340.729277
6160,2,342.112490,340.460120,343.446715
6160,3,341.181215,342.431920,338.240497
6160,4,336.414118,336.293641,337.642973
6160,5,337.887933,336.361587,341.107835
6160,6,334.741253,340.062337,342.375035
6160,7,341.962047,340.023635,349.675279
6160,8,344.733556,347.552958,352.323069
6160,9,351.335865,349.740547,353.202259
6160,10,350.368727,351.920227,353.801190
6160,11,352.407811,351.983917,354.342975
6160,12,352.715882,351.816148,351.430217
6160,13,354.976080,354.312096,352.764842
6160,14,355.126712,351.706599,351.839874
6160,15,353.410649,350.106817,0.000000

6200,0,0.000000,332.179999,334.582749
6200,1,338.134467,337.487942,340.729277
6200,2,342.112490,340.460120,343.446715
6200,3,341.181215,342.431920,338.240497
6200,4,336.414118,336.293641,337.642973
6200,5,337.887933,336.361587,341.107835
6200,6,334.741253,340.062337,342.375035
6200,7,341.962047,340.023635,349.675279
6200,8,344.733556,347.552958,352.346039
6200,9,351.358940,349.813258,353.427937
6200,10,351.727557,352.789882,354.067298
6200,11,350.524390,351.698190,352.863461
6200,12,353.942770,351.792575,352.997289
6200,13,354.030777,353.315650,352.997291
6200,14,354.459964,353.473201,352.879534
6200,15,353.493863,350.526303,0.000000

6240,0,0.000000,332.179999,334.582749
6240,1,338.134467,337.487942,340.729277
6240,2,342.112490,340.460120,343.446715
6240,3,341.181215,342.431920,338.240497
6240,4,336.414118,336.293641,337.642973
6240,5,337.887933,336.361587,341.107835
6240,6,334.741253,340.062337,342.597458
6240,7,341.980804,340.124057,349.881849
6240,8,345.221791,348.519051,351.956619
6240,9,348.272984,347.293425,352.953715
6240,10,351.513260,351.575988,353.248345
6240,11,349.919612,350.499063,354.019537
6240,12,353.454616,352.984486,354.442441
6240,13,353.061501,353.245443,354.113877
6240,14,350.615479,352.037635,351.319033
6240,15,354.086879,353.179714,0.000000

6280,0,0.000000,332.179999,334.582749
6280,1,338.134467,337.487942,340.729277
6280,2,342.112490,340.460120,343.446715
6280,3,341.181215,342.431920,338.240497
6280,4,336.414118,336.293641,337.642973
6280,5,337.887933,336.361587,341.107835
6280,6,334.741253,340.062337,342.597458
6280,7,341.980804,340.124057,349.881849
6280,8,345.221791,348.519051,351.962922
6280,9,348.642501,347.764041,352.669704
6280,10,352.065861,352.279740,353.607774
6280,11,351.041729,351.984653,354.361849
6280,12,350.798338,352.235516,353.245106
6280,13,354.556564,353.049455,350.486099
6280,14,354.652847,352.993509,353.337010
6280,15,353.794798,350.234041,0.000000

6320,0,0.000000,332.179999,334.582749
6320,1,338.134467,337.487942,340.729277
6320,2,342.112490,340.460120,343.446715
6320,3,341.181215,342.431920,338.240497
6320,4,336.414118,336.293641,337.642973
6320,5,337.887933,336.361587,341.124250
6320,6,334.806441,340.062337,342.750238
6320,7,341.918978,340.452522,350.552386
6320,8,347.716227,350.103081,351.076203
6320,9,351.039294,349.735935,349.750527
6320,10,351.489495,351.064652,353.504662
6320,11,351.352172,350.444501,353.781362
6320,12,353.717036,353.249060,354.134914
6320,13,351.962104,352.154052,350.319984
6320,14,353.838014,352.768515,352.472185
6320,15,353.613952,351.310982,0.000000

6360,0,0.000000,332.179999,334.582749
6360,1,338.134467,337.487942,340.729277
6360,2,342.112490,340.460120,343.446715
6360,3,341.181215,342.431920,338.240497
6360,4,336.414118,336.293641,337.642973
6360,5,337.887933,336.361587,341.124250
6360,6,334.806441,340.062337,343.937623
6360,7,342.309513,341.419256,347.634667
6360,8,346.642210,341.541134,349.459455
6360,9,348.749416,347.749760,350.632993
6360,10,349.065513,348.172173,351.179006
6360,11,351.007623,348.392292,349.423598
6360,12,352.837097,352.220650,352.236032
6360,13,352.978994,351.782861,352.861863
6360,14,353.653152,352.839167,352.498449
6360,15,353.619159,351.310982,0.000000

6400,0,0.000000,332.179999,334.582749
6400,1,338.134467,337.487942,340.729277
6400,2,342.112490,340.460120,343.446715
6400,3,341.181215,342.431920,338.240497
6400,4,336.414118,336.293641,337.642973
6400,5,337.887933,336.361587,341.124250
6400,6,334.806441,340.062337,343.980328
6400,7,342.327621,341.554794,348.220092
6400,8,346.907571,343.786778,350.043381
6400,9,348.535633,348.173505,350.397877
6400,10,349.403648,347.433868,352.228857
6400,11,349.542548,351.443056,353.667659
6400,12,352.724935,351.634839,353.605619
6400,13,350.155150,351.160351,352.102990
6400,14,353.239911,351.649499,350.836726
6400,15,353.216421,351.150786,0.000000

6440,0,0.000000,332.179999,334.582749
6440,1,338.134467,337.487942,340.729277
6440,2,342.112490,340.460120,343.446715
6440,3,341.181215,342.431920,338.240497
6440,4,336.414118,336.293641,337.642973
6440,5,337.887933,336.361587,341.124250
6440,6,334.806441,340.062337,343.980328
6440,7,342.327621,341.554794,348.220092
6440,8,346.907571,343.786778,350.043381
6440,9,348.535633,348.229110,351.016915
6440,10,349.903820,349.337359,352.154721
6440,11,348.560966,351.051755,353.162171
6440,12,352.627226,352.520077,353.246950
6440,13,352.168902,350.571198,353.075572
6440,14,351.841058,350.646667,352.524657
6440,15,353.353632,350.357968,0.000000

6480,0,0.000000,332.179999,334.582749
6480,1,338.134467,337.487942,340.729277
6480,2,342.112490,340.460120,343.446715
6480,3,341.181215,342.431920,338.240497
6480,4,336.414118,336.293641,337.642973
6480,5,337.887933,336.361587,341.124250
6480,6,334.806441,340.062337,343.980328
6480,7,342.327621,341.554794,348.220092
6480,8,346.907571,343.786778,350.043381
6480,9,348.535633,348.229110,351.122665
6480,10,349.981563,349.539728,352.922414
6480,11,351.359044,352.513918,352.742983
6480,12,351.671294,349.604567,352.881697
6480,13,352.636102,352.604088,353.539104
6480,14,350.040236,351.572842,350.834166
6480,15,353.402432,351.548161,0.000000

6520,0,0.000000,332.179999,334.582749
6520,1,338.134467,337.487942,340.729277
6520,2,342.112490,340.460120,343.446715
6520,3,341.181215,342.431920,338.240497
6520,4,336.414118,336.293641,337.642973
6520,5,337.887933,336.361587,341.124250
6520,6,334.806441,340.062337,343.980328
6520,7,342.327621,341.554794,348.220092
6520,8,346.907571,343.786778,350.043381
6520,9,348.535633,348.265076,351.838246
6520,10,350.556034,350.555274,353.335374
6520,11,349.675071,351.442621,352.752667
6520,12,353.679956,352.445520,352.501594
6520,13,352.418501,348.829724,350.179983
6520,14,351.909213,353.977019,352.310988
6520,15,353.326090,351.354368,0.000000

6560,0,0.000000,332.179999,334.582749
6560,1,338.134467,337.487942,340.729277
6560,2,342.112490,340.460120,343.446715
6560,3,341.181215,342.431920,338.240497
6560,4,336.414118,336.293641,337.642973
6560,5,337.887933,336.361587,341.124250
6560,6,334.806441,340.062337,343.980328
6560,7,342.327621,341.554794,348.220092
6560,8,346.907571,343.786778,350.449849
6560,9,348.898235,349.466966,352.569249
6560,10,350.848646,351.673076,352.939974
6560,11,350.644212,353.499349,352.355618
6560,12,350.339426,351.190697,352.833962
6560,13,351.261322,350.561963,353.169764
6560,14,351.693157,351.149432,353.932366
6560,15,350.387995,352.503364,0.000000

6600,0,0.000000,332.179999,334.582749
6600,1,338.134467,337.487942,340.729277
6600,2,342.112490,340.460120,343.446715
6600,3,341.181215,342.431920,338.240497
6600,4,336.414118,336.293641,337.642973
6600,5,337.887933,336.361587,341.124250
6600,6,334.806441,340.062337,343.980328
6600,7,342.327621,341.554794,348.220092
6600,8,346.907571,343.786778,350.449849
6600,9,348.898235,349.500467,352.656555
6600,10,350.983750,351.804637,353.543050
6600,11,352.676853,352.228466,353.628966
6600,12,351.235041,351.745424,353.061365
6600,13,351.135152,349.566803,351.512770
6600,14,353.045784,351.766505,352.126122
6600,15,351.057845,352.049394,0.000000

6640,0,0.000000,332.179999,334.582749
6640,1,338.134467,337.487942,340.729277
6640,2,342.112490,340.460120,343.446715
6640,3,341.181215,342.431920,338.240497
6640,4,336.414118,336.293641,337.642973
6640,5,337.887933,336.361587,341.124250
6640,6,334.806441,340.062337,344.142555
6640,7,342.383233,342.111388,350.051739
6640,8,348.526035,346.511487,347.351214
6640,9,350.772710,349.913078,349.628593
6640,10,351.261405,350.604874,350.310527
6640,11,352.530432,352.071929,352.068816
6640,12,352.867535,351.693082,351.756682
6640,13,353.193524,352.664278,351.420401
6640,14,352.598561,351.171905,350.121489
6640,15,353.589567,352.231916,0.000000

6680,0,0.000000,332.179999,334.582749
6680,1,338.134467,337.487942,340.729277
6680,2,342.112490,340.460120,343.446715
6680,3,341.181215,342.431920,338.240497
6680,4,336.414118,336.293641,337.642973
6680,5,337.887933,336.361587,341.157514
6680,6,334.872097,340.062337,344.711253
6680,7,342.532194,343.077855,349.036544
6680,8,344.336507,341.687858,348.016549
6680,9,349.366626,348.942737,352.149085
6680,10,351.101961,350.324003,352.865484
6680,11,351.647767,350.464538,352.868922
6680,12,350.680832,351.541305,353.196691
6680,13,349.632542,352.594748,351.847708
6680,14,353.366294,351.440032,351.837994
6680,15,353.500213,352.805814,0.000000

6720,0,0.000000,332.179999,334.582749
6720,1,338.134467,337.487942,340.729277
6720,2,342.112490,340.460120,343.446715
6720,3,341.181215,342.431920,338.240497
6720,4,336.414118,336.293641,337.642973
6720,5,337.887933,336.361587,341.157514
6720,6,334.872097,340.062337,344.801049
6720,7,342.579998,343.202423,349.214473
6720,8,346.094158,344.606002,349.771567
6720,9,348.858173,348.933902,351.813052
6720,10,350.785190,349.622383,351.758361
6720,11,350.240154,350.592337,352.953198
6720,12,351.149697,352.132479,349.812001
6720,13,353.351111,350.832473,352.430501
6720,14,353.319167,350.993743,352.522444
6720,15,353.504798,352.361978,0.000000

6760,0,0.000000,332.179999,334.582749
